"SITE_ID","VISIT_NO","MCYST_TL_UGL","SITE_TYPE","LAKE_SAMP","BASINAREA_KM2","BASINAREA_HA","BASINAREA_LU_KM2","MISSDATA_KM2_BSN","NLCD11_KM2_BSN","NLCD12_KM2_BSN","NLCD21_KM2_BSN","NLCD22_KM2_BSN","NLCD23_KM2_BSN","NLCD24_KM2_BSN","NLCD31_KM2_BSN","NLCD32_KM2_BSN","NLCD41_KM2_BSN","NLCD42_KM2_BSN","NLCD43_KM2_BSN","NLCD51_KM2_BSN","NLCD52_KM2_BSN","NLCD71_KM2_BSN","NLCD72_KM2_BSN","NLCD73_KM2_BSN","NLCD74_KM2_BSN","NLCD81_KM2_BSN","NLCD82_KM2_BSN","NLCD90_KM2_BSN","NLCD91_KM2_BSN","NLCD92_KM2_BSN","NLCD93_KM2_BSN","NLCD94_KM2_BSN","NLCD95_KM2_BSN","NLCD96_KM2_BSN","NLCD97_KM2_BSN","NLCD98_KM2_BSN","NLCD99_KM2_BSN","LANDUSE_KM2_BSN","PCT_OPENH20_BSN","PCT_ICESNOW_BSN","PCT_WATER_BSN","PCT_DEVOPEN_BSN","PCT_DEVLOW_BSN","PCT_DEVMED_BSN","PCT_DEVHIGH_BSN","PCT_DEVELOPED_BSN","PCT_BARREN_BSN","PCT_DECID_BSN","PCT_CONIF_BSN","PCT_MIXED_BSN","PCT_FOREST_BSN","PCT_SHRUBLAND_BSN","PCT_GRASS_BSN","PCT_PASTURE_BSN","PCT_CROPS_BSN","PCT_AGRIC_BSN","PCT_WDYWET_BSN","PCT_EMHERBWET_BSN","PCT_WETLAND_BSN","FLAG_LU_BASIN","COMMENT_LU_BASIN","SECMEAN","DATE_COL","LAT_DD","LON_DD","LAKEAREA","LAKENAME","AREA_HA","DEPTHMAX","ELEV_PT","HUC_2","HUC_8","PTL","NTL","TURB","ANC","DOC","COND","CHLA","DEPTH_SURF","TEMP_SURF","DO_SURF","COND_SURF","PH_SURF","DEPTH_BOT","TEMP_BOT","DO_BOT","COND_BOT","PH_BOT"
"NLA06608-MN:49-0140",1,0.05,"REF_Lake","Target_Sampled",9.680749688,968.0749688,9.680749688,0,1.91,0,0.406,0.026,0,0,0,0,2.412,0.084,0,0,0,0.196,0,0,0,2.749,1.758,0.037,0,0,0,0,0.096,0,0,0,0,9.674,19.7,0,19.7,4.2,0.3,0,0,4.5,0,24.9,0.9,0,25.8,0,2,28.4,18.2,46.6,0.4,1,1.4,"","",6.35,"9/24/2007",45.813111,-94.636969,0.927263979,"Cedar Lake",92.72639793,26.5,369.58,7,7010201,7,595,0.59,2995.9,6.01,308,1.21,0,17.4,8.5,298,8.3,26,4.8,1.1,373,8
"NLA06608-MN:51-0063",1,3.5,"REF_Lake","Target_Sampled",38.70812148,3870.812148,38.70812148,0,5.175,0,1.93,0.256,0.003,0,0.028,0,0.058,0,0,0,0,1.462,0,0,0,0.824,28.017,0.055,0,0,0,0,0.896,0,0,0,0,38.704,13.4,0,13.4,5,0.7,0,0,5.7,0.1,0.1,0,0,0.1,0,3.8,2.1,72.4,74.5,0.1,2.3,2.4,"","",0.25,"9/5/2007",44.15457,-95.767078,4.748156171,"Sarah Lake",474.8156171,2.5,464.73,7,7100001,140,1174,32.2,3460.3,7.45,744,25.12,0,23.1,8.3,754,8.4,2,23.1,8,754,8.4
"NLA06608-MN:56-0306",1,0.1,"REF_Lake","Target_Sampled",3.309040763,330.9040763,3.309040763,0,0.782,0,0.124,0,0,0,0,0,0.776,0.059,0,0,0.041,0.35,0,0,0,0.646,0.474,0,0,0,0,0,0.056,0,0,0,0,3.308,23.6,0,23.6,3.7,0,0,0,3.7,0,23.5,1.8,0,25.3,1.2,10.6,19.5,14.3,33.8,0,1.7,1.7,"","",2.45,"9/17/2007",46.292544,-95.748497,0.766727515,"Elbow Lake",76.67275146,14.5,406.1,9,9020103,8,540,1.63,3660.4,4.94,349,5.39,0,16.9,8.6,327,8.4,14,11.8,1.2,417,7.2
"NLA06608-MN:61-0037",1,0.22,"REF_Lake","Target_Sampled",5.01175829,501.175829,5.01175829,0,0.806,0,0.203,0.015,0,0,0,0,0.174,0.059,0.017,0,0,0.264,0,0,0,1.07,2.369,0,0,0,0,0,0.037,0,0,0,0,5.014,16.1,0,16.1,4.1,0.3,0,0,4.4,0,3.5,1.2,0.3,5,0,5.3,21.3,47.3,68.6,0,0.7,0.7,"","",2.55,"9/25/2007",45.490155,-95.364908,0.699491102,"Lake Linka",69.94911021,15.8,361.38,7,7020005,19,835,1.32,3751.6,6.47,382,7,0,17.3,8.7,369,8.6,15.3,8.2,1.1,453,7.3
"NLA06608-MN:74-0023",1,0.25,"REF_Lake","Target_Sampled",1.34638948,134.638948,1.34638948,0,0.397,0,0.199,0,0,0,0,0,0,0.006,0,0,0,0.066,0,0,0,0,0.537,0.134,0,0,0,0,0.008,0,0,0,0,1.347,29.5,0,29.5,14.8,0,0,0,14.8,0,0,0.4,0,0.4,0,4.9,0,39.9,39.9,10,0.6,10.6,"","",1.43,"9/12/2007",43.891574,-93.349755,0.385265349,"Beaver Lake",38.52653487,8,366.72,7,7040002,34,880,5.06,2637.8,6.45,318,13.54,0,20.7,5.5,301,7.8,7.5,20.2,4.8,304,7.8
"NLA06608-MN:75-0200",1,3.5,"REF_Lake","Target_Sampled",22.04645695,2204.645695,22.04645695,0,2.003,0,0.915,0.049,0.009,0.003,0,0,0.173,0,0,0,0,0.074,0,0,0,0,17.034,0.015,0,0,0,0,1.767,0,0,0,0,22.042,9.1,0,9.1,4.2,0.2,0,0,4.4,0,0.8,0,0,0.8,0,0.3,0,77.3,77.3,0.1,8,8.1,"","",0.35,"9/7/2007",45.528235,-96.074082,1.789524113,"Lake Hattie",178.9524113,2.5,345.85,7,7020002,446,2647,21.8,4964.9,14.5,1041,15.43,0,22.1,10.1,993,8.5,2,22,7.4,993,8.5
"NLA06608-MN:77-0019",1,1.7,"REF_Lake","Target_Sampled",5.575679987,557.5679987,5.575679987,0,0.483,0,0.2,0,0,0,0,0,0.696,0.05,0,0,0,0.187,0,0,0,2.451,1.442,0.017,0,0,0,0,0.053,0,0,0,0,5.579,8.7,0,8.7,3.6,0,0,0,3.6,0,12.5,0.9,0,13.4,0,3.4,44,25.9,69.9,0.3,1,1.3,"","",2.18,"9/16/2007",45.768831,-94.670256,0.492454628,"Mary Lake",49.24546282,17.5,369.58,7,7010201,17,1065,3.44,3477.4,9.07,398,12.78,0,17,8.3,372,8.2,17,5.7,1.4,485,7.2
"NLA06608-MN:87-0030",1,0.19,"REF_Lake","Target_Sampled",39.08313784,3908.313784,39.08313784,0,2.424,0,1.68,0.262,0.07,0.035,0.009,0,0.202,0,0,0,0,0.107,0,0,0,0,33.845,0.027,0,0,0,0,0.428,0,0,0,0,39.089,6.2,0,6.2,4.3,0.7,0.2,0.1,5.3,0,0.5,0,0,0.5,0,0.3,0,86.6,86.6,0.1,1.1,1.2,"","",0.4,"9/8/2007",44.684008,-95.532331,1.900636248,"Wood Lake",190.0636248,2.4,314.42,7,7020004,82,1987,14.3,3717.6,13.31,1218,40.03,0,22.9,6.1,1180,8.8,1.9,22.9,6.5,1180,8.8
"NLA06608-NELP-0253",1,0.05,"REF_Lake","Target_Sampled",15.8339851,1583.39851,15.8339851,0,4.649,0,0,0,0,0,0,0,2.573,6.089,2.418,0,0.058,0,0,0,0,0,0,0.046,0,0,0,0,0.005,0,0,0,0,15.838,29.4,0,29.4,0,0,0,0,0,0,16.2,38.5,15.3,70,0.4,0,0,0,0,0.3,0,0.3,"","",5.92,"8/8/2007",45.152049,-68.094876,4.761450065,"Duck Lake",476.1450065,24,157.69,1,1020005,4,183,0.465,49.3,2.95,20,1.04,0,23.4,8.08,19,6.65,22,8.7,8.12,13,5.71
"NLA06608-NELP-0955",1,0.05,"REF_Lake","Target_Sampled",14.29821952,1429.821952,14.29821952,0,2.396,0,0,0,0,0,0,0,2.733,3.024,5.835,0,0.055,0.013,0,0,0,0,0,0.188,0,0,0,0,0.056,0,0,0,0,14.3,16.8,0,16.8,0,0,0,0,0,0,19.1,21.1,40.8,81,0.4,0.1,0,0,0,1.3,0.4,1.7,"","",6.07,"8/29/2007",46.965959,-68.856993,1.02984612,"Debouille Lake",102.984612,26.2,344.87,1,1010003,1,118,0.442,363.3,2.94,49,0.82,0,19.4,9.24,43,7.49,20.5,NA,9.17,43,7.76
"NLA06608-NELP-1041",1,0.05,"REF_Lake","Target_Sampled",22.81899528,2281.899528,22.81899528,0,1.445,0,0.633,0.149,0.005,0.003,0,0,5.569,2.475,8.069,0,0.453,0,0,0,0,0.914,0.734,2.133,0,0,0,0,0.237,0,0,0,0,22.819,6.3,0,6.3,2.8,0.7,0,0,3.5,0,24.4,10.8,35.4,70.6,2,0,4,3.2,7.2,9.3,1,10.3,"","",NA,"8/1/2007",44.36243,-69.111684,1.445621381,"Tilden Pond",144.5621381,3.3,69.58,1,1050002,9,286,0.659,114.7,4.51,32,5.31,0,29.1,8.09,33,7.38,2.5,26.1,8.3,30,7.12
"NLA06608-NELP-1330",1,0.05,"REF_Lake","Target_Sampled",0.763907069,76.39070685,0.763907069,0,0.131,0,0,0,0,0,0,0,0.3,0.102,0.217,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.008,0,0,0,0,0.766,17.1,0,17.1,0,0,0,0,0,0,39.3,13.4,28.4,81.1,0,0,0,0,0,1,1,2,"","",6.91,"8/28/2007",46.9518,-68.843,0.124546428,"Island Pond",12.45464278,13.6,379.87,1,1010003,1,168,0.549,126.5,2.93,21,0.82,0,20.7,8.77,20,9.55,12.5,6.77,0.16,27,5.76
"NLA06608-NELP-2155",1,0.05,"REF_Lake","Target_Sampled",15.36912855,1536.912855,15.36912855,0,2.62,0,0,0,0,0,0,0,2.762,3.362,6.29,0,0.055,0.013,0,0,0,0,0,0.208,0,0,0,0,0.061,0,0,0,0,15.371,17,0,17,0,0,0,0,0,0,18,21.9,40.9,80.8,0.4,0.1,0,0,0,1.4,0.4,1.8,"","",7.37,"8/29/2007",46.961173,-68.84294,0.211462662,"Pushineer Pond",21.14626623,15,344.87,1,1010003,1,146,0.332,346.3,3.04,47,0.73,0,20.7,9.2,44,7.64,14.5,6.88,1.28,46,6.26
"NLA06608-NELP-3355",1,0.05,"REF_Lake","Target_Sampled",0.697289979,69.72899791,0.697289979,0,0.05,0,0,0,0,0,0,0,0.214,0.044,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0.701,7.2,0,7.2,0,0,0,0,0,0,30.7,6.3,54.8,91.8,0,0,0,0,0,0,1.6,1.6,"","",NA,"8/29/2007",46.944789,-68.853062,0.066907847,"Upper Pond",6.690784749,5,379.87,1,1010003,4,216,0.674,230.1,3.92,33,0.89,0,19.7,8.88,31,7.2,4.5,18.4,6.19,32,7.04
"NLA06608-NELP-3586",1,0.05,"REF_Lake","Target_Sampled",16.01951735,1601.951735,16.01951735,0,1.417,0,0,0,0,0,0.086,0,1.937,4.057,8.043,0,0.166,0.041,0,0,0,0,0,0.212,0,0,0,0,0.064,0,0,0,0,16.023,8.8,0,8.8,0,0,0,0,0,0.5,12.1,25.3,50.2,87.6,1,0.3,0,0,0,1.3,0.4,1.7,"","",6.22,"8/30/2007",45.752816,-69.077222,0.874254983,"Fourth Debsconeag Lake",87.42549833,46.2,193.05,1,1020001,3,138,0.803,105.5,3.19,20,1.08,0,22,8.91,18,6.77,44,3.85,6.01,13,6.01
"NLA06608-NH250L",1,0.05,"REF_Lake","Target_Sampled",0.372736959,37.27369587,0.372736959,0,0.064,0,0,0,0,0,0,0,0.226,0.012,0.048,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0.373,17.2,0,17.2,0,0,0,0,0,0,60.6,3.2,12.9,76.7,0,0,0,0,0,6.2,0,6.2,"","",2.65,"7/26/2007",43.840363,-71.127398,0.075608668,"Trout Pond",7.560866825,6,215.29,1,1060002,12,292,1.54,125.4,3.51,18,3.99,0.1,26.8,7.9,9.4,6.6,6,11.8,0.5,12.1,5.4
"NLA06608-NH4912",1,0.05,"REF_Lake","Target_Sampled",4.365945704,436.5945704,4.365945704,0,0.455,0,0.003,0,0,0,0,0,2.047,0.307,1.481,0,0.022,0,0,0,0,0,0.006,0.045,0,0,0,0,0,0,0,0,0,4.366,10.4,0,10.4,0.1,0,0,0,0.1,0,46.9,7,33.9,87.8,0.5,0,0,0.1,0.1,1,0,1,"","",7.15,"8/9/2007",43.023373,-72.01599,0.422153389,"Willard Pond",42.2153389,16.9,352.85,1,1070003,4,177,0.344,22.7,1.91,17,0.78,0.1,24.4,8.1,8.9,5.9,16.9,5.7,2.8,5.8,4.6
"NLA06608-NV:2",1,0.05,"REF_Lake","Target_Sampled",0.634660797,63.46607974,0.634660797,0,0.053,0,0,0,0,0,0.009,0,0.007,0.137,0,0,0.126,0.293,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0.639,8.4,0,8.4,0,0,0,0,0,1.4,1.1,21.6,0,22.7,19.9,46.2,0,0,0,2.2,0,2.2,"","",3.1,"9/21/2007",40.592943,-115.394285,0.043798835,"Lamoille Lake",4.379883508,3.7,2968.8,16,16040101,11,124,0.81,559,1.57,60,1.29,0,11.1,10.1,NA,8,3.5,10.7,11,NA,8
"NLA06608-NV:3",1,0.05,"REF_Lake","Target_Sampled",1.629332085,162.9332085,1.629332085,0,0.054,0,0,0,0,0,0.035,0,0.295,0.097,0,0,0.753,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627,3.3,0,3.3,0,0,0,0,0,2.1,18.1,6,0,24.1,46.2,24.1,0,0,0,0,0,0,"","",NA,"9/20/2007",41.026475,-115.087017,0.048261427,"Angel Lake",4.826142699,6.5,2554,16,16040101,7,223,0.47,582.6,2.08,63,3.42,0,12.6,10.6,NA,9.4,5.5,12.1,8.7,NA,8.6
"NLA06608-NV:4",1,0.05,"REF_Lake","Target_Sampled",4864.307637,486430.7637,4864.307637,0,3.647,0,23.181,8.289,0.569,0,11.716,0,0.836,743.401,1.977,0,3893.173,100.596,0,0,0,36.759,13.787,4.265,0,0,0,0,21.968,0,0,0,0,4864.164,0.1,0,0.1,0.5,0.2,0,0,0.7,0.2,0,15.3,0,15.3,80,2.1,0.8,0.3,1.1,0.1,0.5,0.6,"","",0.08,"9/17/2007",37.301656,-115.126627,1.850144512,"Upper Pahranagat Lake",185.0144512,1.2,1021.03,15,15010011,154,3225,130,11195.5,16.25,1518,28,0,18.6,9.8,1147.9,8.8,1,17.3,7.4,1091.4,8.9
"NLA06608-OH:19",1,0.05,"REF_Lake","Target_Sampled",0.836168013,83.61680128,0.836168013,0,0.052,0,0.127,0.023,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.395,0.059,0,0,0,0,0,0.01,0,0,0,0,0.836,6.2,0,6.2,15.2,2.8,0,0,18,0,20.3,0,0,20.3,0,0,47.2,7.1,54.3,0,1.2,1.2,"","",1.9,"9/6/2007",39.707435,-84.269652,0.047935668,"Argonne Lake",4.793566755,2.4,251.26,5,5080002,17,500,2.16,1916.3,5.85,201,5.89,0,26.3,10.2,NA,9.3,2.1,26.3,9.8,NA,9.3
"NLA06608-OH:22",1,0.05,"REF_Lake","Target_Sampled",1.955085725,195.5085725,1.955085725,0,0.142,0,0.762,0.522,0.166,0.076,0,0,0.258,0,0,0,0,0.009,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,1.953,7.3,0,7.3,39,26.7,8.5,3.9,78.1,0,13.2,0,0,13.2,0,0.5,0.9,0,0.9,0,0,0,"","",5.68,"9/5/2007",40.080755,-83.032824,0.130438599,"Miller Antrim Lake",13.04385988,8.8,226.6,5,5060001,3,244,0.714,2316.2,2.42,708,1,0,26.5,6.8,NA,8.1,7.8,21.8,0.6,NA,7.2
"NLA06608-R10BULLTR",1,0.05,"REF_Lake","Target_Sampled",11.56363953,1156.363953,11.56363953,0,0.26,0,0,0,0,0,0,0,0,8.562,0,0,1.367,1.106,0,0,0,0.005,0,0.151,0,0,0,0,0.113,0,0,0,0,11.564,2.2,0,2.2,0,0,0,0,0,0,0,74,0,74,11.8,9.6,0,0,0,1.3,1,2.3,"","",8.25,"8/16/2007",44.299985,-115.253959,0.279384792,"Bull Trout Lake",27.93847918,14,2117.46,17,17050120,3,88,0.574,629.5,1.21,68,0.7,0,17.1,9,55.4,9.2,14,7.9,0.5,36.4,6.9
"NLA06608-R10CAPEHO",1,0.05,"REF_Lake","Target_Sampled",5.900113669,590.0113669,5.900113669,0,0.13,0,0,0,0,0,0,0,0,5.398,0,0,0.308,0.042,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,5.9,2.2,0,2.2,0,0,0,0,0,0,0,91.5,0,91.5,5.2,0.7,0,0,0,0.4,0,0.4,"","",NA,"8/14/2007",44.412769,-115.130707,0.134987778,"Cape Horn Lakes",13.49877778,4,1999.29,17,17060205,10,318,0.427,509.1,3.69,53,0.68,0,17.3,9.1,43.4,9.4,4,16.9,8.6,43.1,9.1
"NLA06608-R10CHARLT",1,0.05,"REF_Lake","Target_Sampled",1.979075329,197.9075329,1.979075329,0,0.5,0,0,0,0,0,0.031,0,0,1.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.985,25.3,0,25.3,0,0,0,0,0,1.6,0,73.5,0,73.5,0,0,0,0,0,0,0,0,"","",17.1,"8/8/2007",43.7447,-121.972108,0.524325905,"Chartlton Lake",52.43259047,24,1736.26,17,17070301,1,136,0.147,48.3,0.65,7,0.2,0,19.1,13.8,4,6.9,24,15.5,12.7,3.5,6.6
"NLA06608-R10COUNCI",1,0.05,"REF_Lake","Target_Sampled",0.987398434,98.73984345,0.987398434,0,0.161,0,0.021,0.026,0.001,0,0,0,0,0.777,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,16.3,0,16.3,2.1,2.6,0.1,0,4.8,0,0,78.7,0,78.7,0.2,0.2,0,0,0,0,0,0,"","",9.25,"8/22/2007",46.266753,-121.629648,0.186150531,"Council Lake",18.61505305,12,1289.66,17,17080004,1,39,0.297,364.1,0.68,39,0.68,0,16.7,12.3,30.7,8.1,12,10,13.5,26.6,7.6
"NLA06608-R10DEERLA",1,0.05,"REF_Lake","Target_Sampled",4.624117232,462.4117232,4.624117232,0,0.264,0,0,0,0,0,0.001,0,0,4.334,0,0,0.02,0.006,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,4.629,5.7,0,5.7,0,0,0,0,0,0,0,93.7,0,93.7,0.4,0.1,0,0,0,0.1,0,0.1,"","",NA,"8/9/2007",43.819275,-121.893625,0.209108957,"Deer Lake",20.91089571,6.2,1493.6,17,17070301,4,191,0.992,107.8,1.71,13,0.65,0,20.5,8.5,9.2,7.2,6,20,7.8,8.9,7.1
"NLA06608-R10FISHLA",1,0.05,"REF_Lake","Target_Sampled",0.887461008,88.7461008,0.887461008,0,0.077,0,0,0,0,0,0,0,0,0.058,0,0,0.733,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,8.7,0,8.7,0,0,0,0,0,0,0,6.5,0,6.5,82.6,2.1,0,0,0,0,0,0,"","",2.9,"8/12/2007",42.736902,-118.647249,0.069734577,"Fish Lake",6.973457668,6,2248.4,17,17120003,13,279,2.97,545.1,2.42,55,7.79,0,17.6,8.7,40.3,8.7,6,13.7,4.4,35.8,6.9
"NLA06608-R10FOURMI",1,0.05,"REF_Lake","Target_Sampled",27.4563351,2745.63351,27.4563351,0,2.363,0,0,0,0,0,1.569,0,0,22.394,0,0,0.717,0.387,0,0,0,0,0,0.016,0,0,0,0,0.008,0,0,0,0,27.454,8.6,0,8.6,0,0,0,0,0,5.7,0,81.6,0,81.6,2.6,1.4,0,0,0,0.1,0,0.1,"","",18.1,"8/7/2007",42.46935,-122.258622,2.645662622,"Four Mile Lake",264.5662622,40,1752.07,18,18010203,4,143,0.568,142.2,1.4,18,2.74,0,18.9,8.4,10.6,6.8,40,6,8.8,6.2,5.8
"NLA06608-R10RAINYL",1,0.05,"REF_Lake","Target_Sampled",3.6351,363.51,3.6351,0,0.201,0.05,0,0,0,0,1.606,0,0,0.473,0,0,0.734,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.636,5.5,1.4,6.9,0,0,0,0,0,44.2,0,13,0,13,20.2,15.7,0,0,0,0,0,0,"","",13,"8/19/2007",48.501411,-120.737873,0.219598713,"Rainy Lake",21.95987131,27,1465.07,17,17020009,3,56,1.18,253.2,0.37,33,0.53,0,14,9.4,22.5,7.9,26,4.7,0.4,69.2,7.3
"NLA06608-R10SQUAWL",1,0.05,"REF_Lake","Target_Sampled",47.96656144,4796.656144,47.96656144,0,0.267,0,1.331,0.076,0.005,0,0,0,0.108,39.15,0.268,0,6.097,0.631,0,0,0,0,0,0.032,0,0,0,0,0.009,0,0,0,0,47.974,0.6,0,0.6,2.8,0.2,0,0,3,0,0.2,81.6,0.6,82.4,12.7,1.3,0,0,0,0.1,0,0.1,"","",9.25,"8/24/2007",42.040047,-123.020334,0.178403085,"Squaw Lakes",17.84030853,33,921.21,17,17100309,4,150,0.368,2458.2,2.31,249,0.66,0,22,9.9,242.8,9.1,33,4.6,0.5,157.6,7.8
"NLA06608-R10ULAKE",1,0.05,"REF_Lake","Target_Sampled",0.359611308,35.96113083,0.359611308,0,0.015,0,0.003,0,0,0,0.019,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,4.2,0,4.2,0.8,0,0,0,0.8,5.3,0,90.1,0,90.1,0,0,0,0,0,0,0,0,"","",2.15,"8/21/2007",47.427764,-123.074122,0.064733359,"U Lake",6.473335878,3.3,144.98,17,17110018,10,312,1.21,35.3,5.35,11,6.04,0,21.1,11.7,8.7,6.3,2.5,20.5,11.8,8.6,6.2
"NLA06608-R10YELLOW",1,0.05,"REF_Lake","Target_Sampled",30.15,3015,30.15,0,1.526,1.569,0,0,0,0,0.942,0,0,11.725,0,0,1.996,12.095,0,0,0,0,0,0.189,0,0,0,0,0.108,0,0,0,0,30.15,5.1,5.2,10.3,0,0,0,0,0,3.1,0,38.9,0,38.9,6.6,40.1,0,0,0,0.6,0.4,1,"","",18.25,"8/15/2007",44.000621,-114.875721,0.791029336,"Yellow Belly Lake",79.10293359,20,2156.95,17,17060201,3,36,0.434,148.5,1.03,26,0.38,0,17.9,8.3,20.3,7.8,20,5,6.1,14.1,6.7
"NLA06608-R31",1,0.14,"REF_Lake","Target_Sampled",32.53148911,3253.148911,32.53148911,0,1.005,0,1.214,0.555,0.055,0.002,0.13,0,4.67,0.574,0,0,0,0,0,0,0,13.652,9.788,0.671,0,0,0,0,0.215,0,0,0,0,32.531,3.1,0,3.1,3.7,1.7,0.2,0,5.6,0.4,14.4,1.8,0,16.2,0,0,42,30.1,72.1,2.1,0.7,2.8,"","",4.2,"7/30/2007",39.39897,-76.98388,1.138823289,"Piney Run Reservoir",113.8823289,9.1,162.29,2,2060003,8,1103,0.85,586.6,2.23,163,2.87,0,27.1,9.3,168.4,9.4,8.1,12,0.3,173.4,6.6
"NLA06608-R314",1,0.05,"REF_Lake","Target_Sampled",35.27350544,3527.350544,35.27350544,0,0.532,0,0.719,0.024,0,0,0.014,0,22.344,5.754,2.569,0,0.545,0.722,0,0,0,1.733,0.068,0.24,0,0,0,0,0,0,0,0,0,35.264,1.5,0,1.5,2,0.1,0,0,2.1,0,63.3,16.3,7.3,86.9,1.5,2,4.9,0.2,5.1,0.7,0,0.7,"","",3.26,"8/15/2007",37.394115,-78.637447,0.466527797,"Holiday Lake",46.65277974,5.3,135.78,2,2080207,11,230,1.29,343.9,3.01,46,3.97,0,29.1,8.04,49.1,6.84,5,16.9,1.5,45.2,6.35
"NLA06608-R315",1,0.05,"REF_Lake","Target_Sampled",63.03535442,6303.535442,63.03535442,0,0.251,0,1.418,0.009,0,0,0,0,42.666,10.844,7.84,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,63.036,0.4,0,0.4,2.2,0,0,0,2.2,0,67.7,17.2,12.4,97.3,0,0,0,0,0,0,0,0,"","",4.21,"8/28/2007",38.328785,-79.227717,0.200847079,"Elkhorn Lake",20.08470786,7,614.39,2,2070005,4,101,0.813,209.2,1.37,34,2.48,0,26.3,6.5,31,7.1,6.5,14.2,0.3,47,6.2
"NLA06608-R318",1,0.05,"REF_Lake","Target_Sampled",3.655140553,365.5140553,3.655140553,0,0.303,0,0.057,0,0,0,0.005,0,3.116,0.04,0.08,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,3.657,8.3,0,8.3,1.6,0,0,0,1.6,0.1,85.2,1.1,2.2,88.5,0,0,1.5,0,1.5,0,0,0,"","",3.94,"8/16/2007",37.315287,-79.819212,0.283774754,"Beaver Dam Reservoir",28.37747539,11,586.51,3,3010101,8,235,1.21,238.4,2.54,32,5.34,0,27,7.3,30,7.1,10,8.9,0.2,99,5.9
"NLA06608-R319",1,0.05,"REF_Lake","Target_Sampled",64.34453341,6434.453341,64.34453341,0,0.164,0,0.239,0.035,0.012,0,1.913,0,22.868,19.443,2.409,0,0,0,0,0,0,6.996,4.912,5.175,0,0,0,0,0.17,0,0,0,0,64.336,0.3,0,0.3,0.4,0.1,0,0,0.5,3,35.5,30.2,3.7,69.4,0,0,10.9,7.6,18.5,8,0.3,8.3,"","",0.46,"9/18/2007",37.344722,-77.1802,0.270053622,"Harrison Lake",27.00536224,2.1,8.65,2,2080206,37,531,9.1,312.4,14.01,55,12.11,0,21.3,3.5,54,6.8,2.1,21,1.3,84,6.3
"NLA06608-R32",1,0.05,"REF_Lake","Target_Sampled",272.2529358,27225.29358,272.2529358,0,1.884,0,10.382,0.338,0.075,0,1.009,0,199.78,25.715,6.428,0,0,0,0,0,0,24.998,1.345,0.265,0,0,0,0,0.037,0,0,0,0,272.256,0.7,0,0.7,3.8,0.1,0,0,3.9,0.4,73.4,9.4,2.4,85.2,0,0,9.2,0.5,9.7,0.1,0,0.1,"","",6.9,"8/1/2007",39.510833,-79.142764,1.320577177,"Savage River Reservoir",132.0577177,21,449.87,2,2070002,3,505,0.471,307.7,1.56,111,1.68,0,23.8,7.9,103.2,6.7,17.5,15.4,3.9,78.9,5.7
"NLA06608-R322",1,0.05,"REF_Lake","Target_Sampled",555.2757956,55527.57956,555.2757956,0,11.309,0,18.078,0.545,0.07,0.02,0.145,0,410.988,28.611,25.507,0,3.076,3.74,0,0,0,52.379,0.6,0.185,0,0,0,0,0.047,0,0,0,0,555.3,2,0,2,3.3,0.1,0,0,3.4,0,74,5.2,4.6,83.8,0.6,0.7,9.4,0.1,9.5,0,0,0,"","",3.11,"9/4/2007",36.807826,-80.079728,11.7062307,"Philpott Reservoir",1170.62307,41,296.72,3,3010103,7,219,2.32,369.6,1.65,56,2.03,0,27.9,7.2,56,7.6,40.5,6.6,0.2,72,6.6
"NLA06608-R323",1,0.32,"REF_Lake","Target_Sampled",64.22049861,6422.049861,64.22049861,0,1.306,0,0.485,0.075,0.025,0.004,1.428,0,14.113,12.538,2.329,0,0,0,0,0,0,8.901,16.348,5.171,0,0,0,0,1.506,0,0,0,0,64.229,2,0,2,0.8,0.1,0,0,0.9,2.2,22,19.5,3.6,45.1,0,0,13.9,25.5,39.4,8.1,2.3,10.4,"","",1.05,"9/19/2007",36.841537,-76.649661,2.591218849,"Lake Burnt Mills",259.1218849,7.5,9.04,2,2080208,26,629,3.16,1196.9,5.12,208,15.96,0,23.7,5.7,198,7.4,7,15.9,0.4,220,6.5
