SITE_ID,VISIT_NO,DATEZOOP,SAMPLED_ZOOP,INDXSAMP_ZOOP,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,DEPTHMAX,DEPTH_X,DEPTH_OF_TOW,FLAG_ZOOP_FLD,COMMENT_ZOOP_FLD,JAR_NO,VISIT_ID
NLA06608-2507,1,7/11/2007,Yes,YES,P,512155,ZOOC,12.2,12.2,12.2,,,1,8580
NLA06608-2507,1,7/11/2007,Yes,YES,P,512156,ZOOF,12.2,12.2,12.2,,,1,8580
NLA06608-2513,1,8/21/2007,Yes,YES,P,513055,ZOOC,28.9,28.9,27,,,1,8581
NLA06608-2513,1,8/21/2007,Yes,YES,P,513056,ZOOF,28.9,28.9,27,,,1,8581
NLA06608-2523,1,7/31/2007,Yes,YES,P,512095,ZOOC,6.5,6.5,6,,,1,8582
NLA06608-2523,1,7/31/2007,Yes,YES,P,512096,ZOOF,6.5,6.5,6,,,1,8582
NLA06608-2524,1,9/14/2007,Yes,YES,P,504095,ZOOC,10,10,9.5,,,1,8583
NLA06608-2524,1,9/14/2007,Yes,YES,P,504096,ZOOF,10,10,9.5,,,1,8583
NLA06608-2565,1,8/22/2007,Yes,YES,P,513655,ZOOC,3.5,3.5,3,,,1,8588
NLA06608-2565,1,8/22/2007,Yes,YES,P,513656,ZOOF,3.5,3.5,3,,,1,8588
NLA06608-2566,1,7/12/2007,Yes,YES,P,508735,ZOOC,0.5,0.5,0.3,IM; G1,"IM: TOW LENGTH MAY BE 0.6 (TWO TOWS?); VERY SHALLOW POND, FEW ZOOPS",1,8589
NLA06608-2566,1,7/12/2007,Yes,YES,P,508736,ZOOF,0.5,0.5,0.3,IM,IM: TOW LENGTH MAY BE 0.6 (TWO TOWS?),1,8589
NLA06608-2593,1,7/26/2007,Yes,YES,P,502025,ZOOC,4,4,3.5,,,1,8591
NLA06608-2593,1,7/26/2007,Yes,YES,P,502026,ZOOF,4,4,3.5,,,1,8591
NLA06608-2629,1,7/10/2007,Yes,YES,P,503175,ZOOC,2.3,2.3,1.8,,,1,8596
NLA06608-2629,1,7/10/2007,Yes,YES,P,503176,ZOOF,2.3,2.3,1.8,,,1,8596
NLA06608-2634,1,7/30/2007,Yes,YES,P,512715,ZOOC,3.5,3.5,2.9,,,1,8597
NLA06608-2634,1,7/30/2007,Yes,YES,P,512716,ZOOF,3.5,3.5,2.9,,,1,8597
NLA06608-2640,1,8/9/2007,Yes,YES,P,513385,ZOOC,12.2,12.2,12.5,,,1,8598
NLA06608-2640,1,8/9/2007,Yes,YES,P,513386,ZOOF,12.2,12.2,12.5,,,1,8598
NLA06608-2644,1,8/20/2007,Yes,YES,P,512145,ZOOC,6.1,6.1,5.5,,,1,8599
NLA06608-2644,1,8/20/2007,Yes,YES,P,512146,ZOOF,6.1,6.1,5.5,,,1,8599
NLA06608-2655,1,8/29/2007,Yes,YES,P,511015,ZOOC,3,3,2.5,,,1,8600
NLA06608-2655,1,8/29/2007,Yes,YES,P,511016,ZOOF,3,3,2.5,,,1,8600
NLA06608-2657,1,9/13/2007,Yes,YES,P,513665,ZOOC,1.2,1.2,0.7,IM,IM: TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,8601
NLA06608-2657,1,9/13/2007,Yes,YES,P,513666,ZOOF,1.2,1.2,0.7,IM,IM: TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,8601
NLA06608-2663,1,7/10/2007,Yes,YES,P,514825,ZOOC,1.3,1.3,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8602
NLA06608-2663,1,7/10/2007,Yes,YES,P,514826,ZOOF,1.3,1.3,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8602
NLA06608-2673,1,9/18/2007,Yes,YES,P,517615,ZOOC,6,6,5,,,1,8603
NLA06608-2673,1,9/18/2007,Yes,YES,P,517616,ZOOF,6,6,5,,,1,8603
NLA06608-2685,1,9/14/2007,Yes,YES,P,511415,ZOOC,12.7,12.7,12,,,1,8604
NLA06608-2685,1,9/14/2007,Yes,YES,P,511416,ZOOF,12.7,12.7,12,,,1,8604
NLA06608-2696,1,7/26/2007,Yes,YES,P,514695,ZOOC,4.6,4.6,4.1,,,1,8605
NLA06608-2696,1,7/26/2007,Yes,YES,P,514696,ZOOF,4.6,4.6,4.1,,,1,8605
NLA06608-2704,1,9/11/2007,Yes,YES,P,507785,ZOOC,2.9,2.9,2.4,,,1,8606
NLA06608-2704,1,9/11/2007,Yes,YES,P,507786,ZOOF,2.9,2.9,2.4,,,1,8606
NLA06608-2708,1,8/8/2007,Yes,YES,P,512735,ZOOC,6.4,6.4,6,,,1,8607
NLA06608-2708,1,8/8/2007,Yes,YES,P,512736,ZOOF,6.4,6.4,6,,,1,8607
NLA06608-2714,1,8/11/2007,Yes,YES,P,509925,ZOOC,7.7,7.7,7.2,,,1,8608
NLA06608-2714,1,8/11/2007,Yes,YES,P,509926,ZOOF,7.7,7.7,7.2,,,1,8608
NLA06608-2715,1,8/17/2007,Yes,YES,P,509165,ZOOC,3,3,2.5,,,1,8609
NLA06608-2715,1,8/17/2007,Yes,YES,P,509166,ZOOF,3,3,2.5,,,1,8609
NLA06608-2726,1,9/12/2007,Yes,YES,P,517355,ZOOC,15.2,15.2,14.5,,,1,8610
NLA06608-2726,1,9/12/2007,Yes,YES,P,517356,ZOOF,15.2,15.2,14.5,,,1,8610
NLA06608-2740,1,8/14/2007,Yes,YES,P,512745,ZOOC,11.2,11.2,10.7,,,1,8611
NLA06608-2740,1,8/14/2007,Yes,YES,P,512746,ZOOF,11.2,11.2,10.7,,,1,8611
NLA06608-2753,1,8/30/2007,Yes,YES,P,508885,ZOOC,15.5,15.5,15,,,1,8613
NLA06608-2753,1,8/30/2007,Yes,YES,P,508886,ZOOF,15.5,15.5,15,,,1,8613
NLA06608-2759,1,8/30/2007,Yes,YES,P,508935,ZOOC,1.8,1.8,2.4,,IM: APPEARS TO BE TWO TOWS,1,8614
NLA06608-2759,1,8/30/2007,Yes,YES,P,508936,ZOOF,1.8,1.8,2.4,,IM: APPEARS TO BE TWO TOWS,1,8614
NLA06608-2776,1,10/16/2007,Yes,YES,P,516285,ZOOC,4.3,4.3,3.8,,,1,8615
NLA06608-2776,1,10/16/2007,Yes,YES,P,516286,ZOOF,4.3,4.3,3.8,,,1,8615
NLA06608-2779,1,7/18/2007,Yes,YES,P,512795,ZOOC,13.1,13.1,11.5,,,1,8616
NLA06608-2779,1,7/18/2007,Yes,YES,P,512796,ZOOF,13.1,13.1,11.5,,,1,8616
NLA06608-2797,1,6/28/2007,Yes,YES,P,504755,ZOOC,4,4,3.5,,,1,8619
NLA06608-2797,1,6/28/2007,Yes,YES,P,504756,ZOOF,4,4,3.5,,,1,8619
NLA06608-2800,1,9/25/2007,Yes,YES,P,517965,ZOOC,8.8,8.8,8,,,1,8620
NLA06608-2800,1,9/25/2007,Yes,YES,P,517966,ZOOF,8.8,8.8,8,,,1,8620
NLA06608-2801,1,8/1/2007,Yes,YES,P,502005,ZOOC,2.7,2.7,2.2,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8621
NLA06608-2801,1,8/1/2007,Yes,YES,P,502006,ZOOF,2.7,2.7,2.2,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8621
NLA06608-2807,1,8/13/2007,Yes,YES,P,513815,ZOOC,21.5,21.5,21.5,,,1,8622
NLA06608-2807,1,8/13/2007,Yes,YES,P,513816,ZOOF,21.5,21.5,21.5,,,1,8622
NLA06608-2823,1,9/5/2007,Yes,YES,P,516516,ZOOC,6.5,6.5,6,,,1,8623
NLA06608-2823,1,9/5/2007,Yes,YES,P,516515,ZOOF,6.5,6.5,6,,,1,8623
NLA06608-2824,1,8/13/2007,Yes,YES,P,512585,ZOOC,4.9,4.9,4.3,,,1,8624
NLA06608-2824,1,8/13/2007,Yes,YES,P,512586,ZOOF,4.9,4.9,4.3,,,1,8624
NLA06608-2831,1,8/1/2007,Yes,YES,P,513375,ZOOC,13.5,13.5,13,,,1,8625
NLA06608-2831,1,8/1/2007,Yes,YES,P,513376,ZOOF,13.5,13.5,13,,,1,8625
NLA06608-2833,1,8/15/2007,Yes,YES,P,509225,ZOOC,18.5,18.5,18,,,1,8626
NLA06608-2833,1,8/15/2007,Yes,YES,P,509226,ZOOF,18.5,18.5,18,U1,PORTION OF SAMPLE LEAKED OUT OF TUBE,1,8626
NLA06608-2874,1,9/26/2007,Yes,YES,P,517975,ZOOC,35.1,35.1,36,,,1,8628
NLA06608-2874,1,9/26/2007,Yes,YES,P,517976,ZOOF,35.1,35.1,36,,,1,8628
NLA06608-2881,1,9/21/2007,Yes,YES,P,516755,ZOOC,49.7,49.7,48.5,,,1,8630
NLA06608-2881,1,9/21/2007,Yes,YES,P,516756,ZOOF,49.7,49.7,48.5,,,1,8630
NLA06608-2889,1,7/18/2007,Yes,YES,P,510775,ZOOC,24,24,23.5,,,1,8631
NLA06608-2889,1,7/18/2007,Yes,YES,P,510776,ZOOF,24,24,23.5,,,1,8631
NLA06608-2891,1,7/16/2007,Yes,YES,P,512765,ZOOC,11.9,11.9,11.9,,,1,8632
NLA06608-2891,1,7/16/2007,Yes,YES,P,512766,ZOOF,11.9,11.9,11.9,,,1,8632
NLA06608-2916,1,8/6/2007,Yes,YES,P,510615,ZOOC,4.6,4.6,4,,,1,8633
NLA06608-2916,1,8/6/2007,Yes,YES,P,510616,ZOOF,4.6,4.6,4,,,1,8633
NLA06608-2924,1,8/1/2007,Yes,YES,P,507055,ZOOC,10,10,9.5,,,1,8634
NLA06608-2924,1,8/1/2007,Yes,YES,P,507056,ZOOF,10,10,9.5,,,1,8634
NLA06608-2954,1,7/26/2007,Yes,YES,P,511865,ZOOC,2.4,2.4,1.5,,,,8635
NLA06608-2954,1,7/26/2007,Yes,YES,P,511866,ZOOF,2.4,2.4,1.5,,,,8635
NLA06608-2955,1,6/28/2007,Yes,YES,P,506046,ZOOC,9.5,9.5,8.7,,,1,8636
NLA06608-2955,1,6/28/2007,Yes,YES,P,506045,ZOOF,9.5,9.5,8.7,,,1,8636
NLA06608-2972,1,8/19/2007,Yes,YES,P,511345,ZOOC,1.7,1.7,1.2,IM,IM: TOW LENGTH MAY BE 2.4 (TWO TOWS?),1,8637
NLA06608-2972,1,8/19/2007,Yes,YES,P,511346,ZOOF,1.7,1.7,1.2,IM,IM: TOW LENGTH MAY BE 2.4 (TWO TOWS?),1,8637
NLA06608-2987,1,8/1/2007,Yes,YES,P,513605,ZOOC,2.3,2.3,1.8,F4,FLOCULENT SED.,1,8638
NLA06608-2987,1,8/1/2007,Yes,YES,P,513606,ZOOF,2.3,2.3,1.8,F4,FLOCULENT SED.,1,8638
NLA06608-2996,1,10/18/2007,Yes,YES,P,509175,ZOOC,5.2,5.2,4.7,,,1,8639
NLA06608-2996,1,10/18/2007,Yes,YES,P,509176,ZOOF,5.2,5.2,4.7,,,1,8639
NLA06608-3032,1,10/17/2007,Yes,YES,P,516315,ZOOC,3.6,3.6,3.1,,,1,8640
NLA06608-3032,1,10/17/2007,Yes,YES,P,516316,ZOOF,3.6,3.6,3.1,,,1,8640
NLA06608-3035,1,7/25/2007,Yes,YES,P,507465,ZOOC,16,16,15.5,,,1,8641
NLA06608-3035,1,7/25/2007,Yes,YES,P,507466,ZOOF,16,16,15.5,,,1,8641
NLA06608-3083,1,8/6/2007,Yes,YES,P,509385,ZOOC,20,20,20,,,1,8642
NLA06608-3083,1,8/6/2007,Yes,YES,P,509386,ZOOF,20,20,20,,,1,8642
NLA06608-3096,1,9/25/2007,Yes,YES,P,516845,ZOOC,7.5,7.5,7,,,1,8643
NLA06608-3096,1,9/25/2007,Yes,YES,P,516846,ZOOF,7.5,7.5,7,,,1,8643
NLA06608-3121,1,8/7/2007,Yes,YES,P,513615,ZOOC,3.6,3.6,3.1,,,1,8644
NLA06608-3121,1,8/7/2007,Yes,YES,P,513616,ZOOF,3.6,3.6,3.1,,,1,8644
NLA06608-3147,1,8/21/2007,Yes,YES,P,504205,ZOOC,9.1,9.1,8.5,,,1,8645
NLA06608-3147,1,8/21/2007,Yes,YES,P,504206,ZOOF,9.1,9.1,8.5,,,1,8645
NLA06608-3153,1,9/25/2007,Yes,YES,P,517725,ZOOC,37,37,36.5,,,1,8646
NLA06608-3153,1,9/25/2007,Yes,YES,P,517726,ZOOF,37,37,36.5,,,1,8646
NLA06608-3157,1,7/11/2007,Yes,YES,P,503015,ZOOC,28.1,28.1,27.6,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8647
NLA06608-3157,1,7/11/2007,Yes,YES,P,503016,ZOOF,28.1,28.1,27.6,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8647
NLA06608-3160,1,8/15/2007,Yes,YES,P,512805,ZOOC,6.6,6.6,6,,,1,8648
NLA06608-3160,1,8/15/2007,Yes,YES,P,512806,ZOOF,6.6,6.6,6,,,1,8648
NLA06608-3169,1,8/21/2007,Yes,YES,P,511925,ZOOC,2,2,1.5,,,1,8649
NLA06608-3169,1,8/21/2007,Yes,YES,P,511926,ZOOF,2,2,1.5,,,1,8649
NLA06608-3228,1,10/9/2007,Yes,YES,P,516865,ZOOC,13.5,13.5,13,,,1,8650
NLA06608-3228,1,10/9/2007,Yes,YES,P,516866,ZOOF,13.5,13.5,13,,,1,8650
NLA06608-3265,1,9/5/2007,Yes,YES,P,517265,ZOOC,22,22,19.5,,,1,8651
NLA06608-3265,1,9/5/2007,Yes,YES,P,517266,ZOOF,22,22,20,,,1,8651
NLA06608-3303,1,10/17/2007,Yes,YES,P,514645,ZOOC,16.5,16.5,15.5,,,1,8652
NLA06608-3303,1,10/17/2007,Yes,YES,P,514646,ZOOF,16.5,16.5,15,,,1,8652
NLA06608-3313,1,8/16/2007,Yes,YES,P,511055,ZOOC,4,4,3.5,,,1,8653
NLA06608-3313,1,8/16/2007,Yes,YES,P,511056,ZOOF,4,4,3.5,,,1,8653
NLA06608-3320,1,9/17/2007,Yes,YES,P,517046,ZOOC,8.4,8.4,9,,,1,8654
NLA06608-3320,1,9/17/2007,Yes,YES,P,517045,ZOOF,8.4,8.4,9,,,1,8654
NLA06608-3329,1,7/19/2007,Yes,YES,P,505635,ZOOC,2.7,2.7,3,,,1,8655
NLA06608-3329,1,7/19/2007,Yes,YES,P,505636,ZOOF,2.7,2.7,3,,,1,8655
NLA06608-3480,1,8/14/2007,Yes,YES,P,508315,ZOOC,2,2,1.5,,,1,8656
NLA06608-3480,1,8/14/2007,Yes,YES,P,508316,ZOOF,2,2,1.5,,,1,8656
NLA06608-3484,1,8/20/2007,Yes,YES,P,509665,ZOOC,1.9,1.9,1.4,IM,IM: TOW LENGTH MAY BE 2.8 (TWO TOWS?),1,8657
NLA06608-3484,1,8/20/2007,Yes,YES,P,509666,ZOOF,1.9,1.9,1.4,IM,IM: TOW LENGTH MAY BE 2.8 (TWO TOWS?),1,8657
NLA06608-3608,1,8/16/2007,Yes,YES,P,512835,ZOOC,5.3,5.3,4.8,,,1,8658
NLA06608-3608,1,8/16/2007,Yes,YES,P,512836,ZOOF,5.3,5.3,4.8,,,1,8658
NLA06608-3616,1,7/30/2007,Yes,YES,P,513505,ZOOC,7.1,7.1,6.5,,,1,8659
NLA06608-3616,1,7/30/2007,Yes,YES,P,513506,ZOOF,7.1,7.1,6.5,,,1,8659
NLA06608-3644,1,8/15/2007,Yes,YES,P,513145,ZOOC,1.4,1.4,0.9,IM,IM: TOW LENGTH MAY BE 1.8 (TWO TOWS?),1,8660
NLA06608-3644,1,8/15/2007,Yes,YES,P,513146,ZOOF,1.4,1.4,0.9,IM,IM: TOW LENGTH MAY BE 1.8 (TWO TOWS?),1,8660
NLA06608-3656,1,8/22/2007,Yes,YES,P,509755,ZOOC,1.2,1.2,0.7,IM,IM: TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,8661
NLA06608-3656,1,8/22/2007,Yes,YES,P,509756,ZOOF,1.2,1.2,0.7,IM,IM: TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,8661
NLA06608-3660,1,8/23/2007,Yes,YES,P,502165,ZOOC,2.7,2.7,2.2,,,1,8662
NLA06608-3660,1,8/23/2007,Yes,YES,P,502166,ZOOF,2.7,2.7,2.2,,,1,8662
NLA06608-3698,1,7/19/2007,Yes,YES,P,513415,ZOOC,2.6,2.6,2.3,,,1,8663
NLA06608-3698,1,7/19/2007,Yes,YES,P,513416,ZOOF,2.6,2.6,2.3,,,1,8663
NLA06608-3846,1,7/12/2007,Yes,YES,P,508726,ZOOC,8.3,8.3,7,,,1,8844
NLA06608-3846,1,7/12/2007,Yes,YES,P,508725,ZOOF,8.3,8.3,7,,,1,8844
NLA06608-3890,1,7/11/2007,Yes,YES,P,505416,ZOOC,19,19,17,,,1,8664
NLA06608-3890,1,7/11/2007,Yes,YES,P,505415,ZOOF,19,19,16.5,,,1,8664
NLA06608-3911,1,9/17/2007,Yes,YES,P,508345,ZOOC,3.3,3.3,2.8,,,1,8665
NLA06608-3911,1,9/17/2007,Yes,YES,P,508346,ZOOF,3.3,3.3,2.8,,,1,8665
NLA06608-4056,1,7/5/2007,Yes,YES,P,504996,ZOOC,7.5,7.5,7.5,,,1,8666
NLA06608-4056,1,7/5/2007,Yes,YES,P,504995,ZOOF,7.5,7.5,7.5,,,1,8666
NLA06608-4064,1,7/31/2007,Yes,YES,P,513325,ZOOC,3.3,3.3,2.5,,,1,8667
NLA06608-4064,1,7/31/2007,Yes,YES,P,513326,ZOOF,3.3,3.3,2.5,,,1,8667
NLA06608-4206,1,9/19/2007,Yes,YES,P,516855,ZOOC,5.3,5.2,4.8,F1,TAKEN AT ANOTHER SPOT SLIGHTLY DIFFERENT,1,8668
NLA06608-4206,1,9/19/2007,Yes,YES,P,516856,ZOOF,5.3,5.2,4.8,F1,TAKEN AT ANOTHER SPOT SLIGHTLY DIFFERENT,1,8668
NLA06608-4252,1,8/23/2007,Yes,YES,P,513125,ZOOC,22,21.7,19.8,,,1,8669
NLA06608-4252,1,8/23/2007,Yes,YES,P,513126,ZOOF,22,21.7,19.8,,,1,8669
NLA06608-4320,1,9/10/2007,Yes,YES,P,517056,ZOOC,15.5,15,15,,,1,8670
NLA06608-4320,1,9/10/2007,Yes,YES,P,517055,ZOOF,15.5,15,15,,,1,8670
NLA06608-4382,1,9/10/2007,Yes,YES,P,516535,ZOOC,4.9,4.7,4.5,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,1,8671
NLA06608-4382,1,9/10/2007,Yes,YES,P,516536,ZOOF,4.9,4.7,4.5,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,1,8671
NLA06608-4413,1,7/18/2007,Yes,YES,P,507395,ZOOC,2.5,2.5,1.3,,,1,8672
NLA06608-4413,1,7/18/2007,Yes,YES,P,507396,ZOOF,2.5,2.5,1.3,,,1,8672
NLA06608-4414,1,8/29/2007,Yes,YES,P,509895,ZOOC,3.3,3.3,3,,,1,8673
NLA06608-4414,1,8/29/2007,Yes,YES,P,509896,ZOOF,3.3,3.3,3,,,1,8673
NLA06608-4440,1,9/4/2007,Yes,YES,P,509955,ZOOC,9.6,9.6,9.5,,,1,8674
NLA06608-4440,1,9/4/2007,Yes,YES,P,509956,ZOOF,9.6,9.6,9.5,,,1,8674
NLA06608-4472,1,8/7/2007,Yes,YES,P,508305,ZOOC,3,3,2.5,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8675
NLA06608-4472,1,8/7/2007,Yes,YES,P,508306,ZOOF,3,3,2.5,IM,IM: TOW LENGTH EST. AS DEPTH - 0.5 M,,8675
NLA06608-4504,1,6/5/2007,Yes,YES,P,502726,ZOOC,6,5.8,5.7,,,1,8676
NLA06608-4504,1,6/5/2007,Yes,YES,P,502725,ZOOF,6,5.8,5.7,F1,MESH SIZE NOT CIRCLED UNTIL AFTER TAPE PUT ON,1,8676
NLA06608-4610,1,7/24/2007,Yes,YES,P,506925,ZOOC,9.1,9.1,8.5,,,1,8677
NLA06608-4610,1,7/24/2007,Yes,YES,P,506926,ZOOF,9.1,9.1,8.5,,,1,8677
NLA06608-4643,1,8/21/2007,Yes,YES,P,509345,ZOOC,8.8,8.8,8.5,,,1,8678
NLA06608-4643,1,8/21/2007,Yes,YES,P,509346,ZOOF,8.8,8.8,8.5,,,1,8678
NLA06608-4650,1,9/13/2007,Yes,YES,P,510675,ZOOC,4.3,4.3,3.8,,,1,8679
NLA06608-4650,1,9/13/2007,Yes,YES,P,510676,ZOOF,4.3,4.3,3.8,,,1,8679
NLA06608-4659,1,9/19/2007,Yes,YES,P,516905,ZOOC,6,6,5.5,,,1,8680
NLA06608-4659,1,9/19/2007,Yes,YES,P,516906,ZOOF,6,6,5.5,,,1,8680
NLA06608-4686,1,9/12/2007,Yes,YES,P,507975,ZOOC,4.8,4.8,4.3,,,1,8681
NLA06608-4686,1,9/12/2007,Yes,YES,P,507976,ZOOF,4.8,4.8,4.3,,,1,8681
NLA06608-4698,1,9/16/2007,Yes,YES,P,508355,ZOOC,3,3,2.5,,,1,8682
NLA06608-4698,1,9/16/2007,Yes,YES,P,508356,ZOOF,3,3,2.5,,,1,8682
NLA06608-4828,1,9/4/2007,Yes,YES,P,513965,ZOOC,2.4,2.4,1.9,,,1,8683
NLA06608-4828,1,9/4/2007,Yes,YES,P,513966,ZOOF,2.4,2.4,1.9,,,1,8683
NLA06608-4929,1,7/17/2007,Yes,YES,P,509645,ZOOC,7,7,6.3,,,1,8684
NLA06608-4929,1,7/17/2007,Yes,YES,P,509646,ZOOF,7,7,6.3,,,1,8684
NLA06608-4949,1,8/29/2007,Yes,YES,P,504286,ZOOC,11.8,11.8,11,,,1,8685
NLA06608-4949,1,8/29/2007,Yes,YES,P,504285,ZOOF,11.8,11.8,11,,,1,8685
NLA06608-9999,1,7/31/2007,Yes,YES,P,503905,ZOOC,30,30,27.9,,,1,8686
NLA06608-9999,1,7/31/2007,Yes,YES,P,503906,ZOOF,30,30,27.9,,,1,8686
NLA06608-ACAD_LAKES_0435,1,8/1/2007,Yes,YES,P,513455,ZOOC,4.4,4.4,3.5,,,1,8687
NLA06608-ACAD_LAKES_0435,1,8/1/2007,Yes,YES,P,513456,ZOOF,4.4,4.4,3.5,,,1,8687
NLA06608-ALPS-1218,1,8/3/2007,Yes,YES,P,509965,ZOOC,4.5,4.5,3.5,,,1,8795
NLA06608-ALPS-1218,1,8/3/2007,Yes,YES,P,509966,ZOOF,4.5,4.5,3.5,,,1,8795
NLA06608-ALSC:020149,1,9/11/2007,Yes,YES,P,517435,ZOOC,16.1,16.1,15.6,F1,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,1,8796
NLA06608-ALSC:020149,1,9/11/2007,Yes,YES,P,517436,ZOOF,16.1,16.1,15.6,F1,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,1,8796
NLA06608-ELS:1C2-032,1,7/12/2007,Yes,YES,P,508155,ZOOC,5.4,,5.5,,,,8797
NLA06608-ELS:1C2-032,1,7/12/2007,Yes,YES,P,508156,ZOOF,5.4,,5.5,,,,8797
NLA06608-ELS:1C3-003,1,8/15/2007,Yes,YES,P,511365,ZOOC,5,5,4,,,1,8798
NLA06608-ELS:1C3-003,1,8/15/2007,Yes,YES,P,511366,ZOOF,5,5,4,,,1,8798
NLA06608-ELS:1D1-035,1,7/25/2007,Yes,YES,P,503985,ZOOC,3.6,3.6,3.5,,,1,8799
NLA06608-ELS:1D1-035,1,7/25/2007,Yes,YES,P,503986,ZOOF,3.6,3.6,3.5,,,1,8799
NLA06608-ELS:1D2-087,1,7/27/2007,Yes,YES,P,503675,ZOOC,1.5,1.5,0.4,IM,IM: TOW LENGTH MAY BE 0.8 (TWO TOWS?),1,8800
NLA06608-ELS:1D2-087,1,7/27/2007,Yes,YES,P,503676,ZOOF,1.5,1.5,0.4,IM,IM: TOW LENGTH MAY BE 0.8 (TWO TOWS?),1,8800
NLA06608-ELS:1E1-052,1,8/7/2007,Yes,YES,P,509035,ZOOC,15,15,12.5,,,1,8801
NLA06608-ELS:1E1-052,1,8/7/2007,Yes,YES,P,509036,ZOOF,15,15,12.5,,,1,8801
NLA06608-ELS:1E1-096,1,8/9/2007,Yes,YES,P,510215,ZOOC,5.4,5.4,4.5,,,1,8802
NLA06608-ELS:1E1-096,1,8/9/2007,Yes,YES,P,510216,ZOOF,5.4,5.4,4.5,,,1,8802
NLA06608-ELS:1E1-128,1,8/10/2007,Yes,YES,P,508175,ZOOC,6,6,5,,,1,8803
NLA06608-ELS:1E1-128,1,8/10/2007,Yes,YES,P,508176,ZOOF,6,6,5.5,,,1,8803
NLA06608-ELS:1E2-027,1,8/14/2007,Yes,YES,P,506815,ZOOC,1.1,1.1,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8804
NLA06608-ELS:1E2-027,1,8/14/2007,Yes,YES,P,506816,ZOOF,1.1,1.1,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8804
NLA06608-ELS:1E3-002,1,8/7/2007,Yes,YES,P,508195,ZOOC,2.1,2.1,2,F1,F1 = 2 1M TOWS TAKEN; IM: TOW LENGTH CHANGED (1),1,8805
NLA06608-ELS:1E3-002,1,8/7/2007,Yes,YES,P,508196,ZOOF,2.1,2.1,2,F1,F1 = 2 1M TOWS TAKEN; IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8805
NLA06608-ELS:1E3-012,1,8/28/2007,Yes,YES,P,503955,ZOOC,9.7,9.7,8.5,,,1,8806
NLA06608-ELS:1E3-012,1,8/28/2007,Yes,YES,P,503956,ZOOF,9.7,9.7,8.5,,,1,8806
NLA06608-ELS:1E3-071,1,8/8/2007,Yes,YES,P,508185,ZOOC,1,1,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8807
NLA06608-ELS:1E3-071,1,8/8/2007,Yes,YES,P,508186,ZOOF,1,1,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8807
NLA06608-ELS:2B2-008,1,8/21/2007,Yes,YES,P,503565,ZOOC,14,13.7,12.5,F1,HIT DEBRIS BEFORE BOTTOM,1,8808
NLA06608-ELS:2B2-008,1,8/21/2007,Yes,YES,P,503566,ZOOF,14,13.7,12.5,F1,HIT DEBRIS BEFORE BOTTOM,1,8808
NLA06608-ELS:2C2-048,1,8/24/2007,Yes,YES,P,503545,ZOOC,4.6,4.6,4,,,1,8809
NLA06608-ELS:2C2-048,1,8/24/2007,Yes,YES,P,503546,ZOOF,4.6,4.6,4,,,1,8809
NLA06608-ELS:2C3-018,1,8/25/2007,Yes,YES,P,512285,ZOOC,4.6,4.6,4,,,1,8810
NLA06608-ELS:2C3-018,1,8/25/2007,Yes,YES,P,512286,ZOOF,4.6,4.6,4,,,1,8810
NLA06608-ELS:2D3-008,1,8/10/2007,Yes,YES,P,511725,ZOOC,13.4,13.4,12,F1,HIT BOTTOM AT 12.0 METERS SO WE REDID THE TOW,1,8811
NLA06608-ELS:2D3-008,1,8/10/2007,Yes,YES,P,511726,ZOOF,13.4,13.4,12,,,1,8811
NLA06608-EMAP:ME011L,1,9/14/2007,Yes,YES,P,504535,ZOOC,17.5,17.5,16,,,1,8812
NLA06608-EMAP:ME011L,1,9/14/2007,Yes,YES,P,504536,ZOOF,17.5,17.5,16,,,1,8812
NLA06608-EMAP:ME012L,1,8/28/2007,Yes,YES,P,508785,ZOOC,34.6,34.6,34,,,1,8813
NLA06608-EMAP:ME012L,1,8/28/2007,Yes,YES,P,508786,ZOOF,34.6,34.6,34,,,1,8813
