SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,BASINAREA_KM2,BASINAREA_HA,BASINAREA_LU_KM2,MISSDATA_KM2_BSN,NLCD11_KM2_BSN,NLCD12_KM2_BSN,NLCD21_KM2_BSN,NLCD22_KM2_BSN,NLCD23_KM2_BSN,NLCD24_KM2_BSN,NLCD31_KM2_BSN,NLCD32_KM2_BSN,NLCD41_KM2_BSN,NLCD42_KM2_BSN,NLCD43_KM2_BSN,NLCD51_KM2_BSN,NLCD52_KM2_BSN,NLCD71_KM2_BSN,NLCD72_KM2_BSN,NLCD73_KM2_BSN,NLCD74_KM2_BSN,NLCD81_KM2_BSN,NLCD82_KM2_BSN,NLCD90_KM2_BSN,NLCD91_KM2_BSN,NLCD92_KM2_BSN,NLCD93_KM2_BSN,NLCD94_KM2_BSN,NLCD95_KM2_BSN,NLCD96_KM2_BSN,NLCD97_KM2_BSN,NLCD98_KM2_BSN,NLCD99_KM2_BSN,LANDUSE_KM2_BSN,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,FLAG_LU_BASIN,COMMENT_LU_BASIN
NLA06608-2831,1,PROB_Lake,Target_Sampled,13683.53098,1368353.098,13683.53098,0.001,235.132,0,1030.938,351.916,81.905,38.675,49.235,0,5411.47,2034.713,1210.829,0,450.356,426.266,0,0,0,1917.866,349.278,93.956,0,0,0,0,1.028,0,0,0,0,13683.564,1.7,0,1.7,7.5,2.6,0.6,0.3,11,0.4,39.5,14.9,8.8,63.2,3.3,3.1,14,2.6,16.6,0.7,0,0.7,,
NLA06608-2833,1,PROB_Lake,Target_Sampled,42.2399668,4223.99668,42.2399668,0,0.875,0,0.15,0.063,0.413,0.953,0.006,0,0,8.184,0,0,28.057,1.712,0,0,0,1.825,0,0,0,0,0,0,0,0,0,0,0,42.238,2.1,0,2.1,0.4,0.1,1,2.3,3.8,0,0,19.4,0,19.4,66.4,4.1,4.3,0,4.3,0,0,0,,
NLA06608-2874,1,PROB_Lake,Target_Sampled,43785.59101,4378559.101,43785.59101,0,360.293,1.012,479.023,211.336,56.669,4.047,113.768,0,51.242,15651.701,29.247,0,8289.19,15233.669,0,0,0,1916.344,937.523,230.768,0,0,0,0,219.775,0,0,0,0,43785.607,0.8,0,0.8,1.1,0.5,0.1,0,1.7,0.3,0.1,35.7,0.1,35.9,18.9,34.8,4.4,2.1,6.5,0.5,0.5,1,,
NLA06608-2881,1,PROB_Lake,Target_Sampled,324.1716356,32417.16356,324.1716356,0,14.607,0,4.485,1.397,0.261,0.008,0.323,0,4.939,251.645,1.599,0,30.978,2.49,0,0,0,3.157,0.316,2.426,0,0,0,0,5.539,0,0,0,0,324.17,4.5,0,4.5,1.4,0.4,0.1,0,1.9,0.1,1.5,77.6,0.5,79.6,9.6,0.8,1,0.1,1.1,0.7,1.7,2.4,,
NLA06608-2889,1,PROB_Lake,Target_Sampled,893.4307263,89343.07263,893.4307263,0,136.117,0,7.684,3.419,1.935,0.005,3.767,0,0.204,68.484,0,0,666.213,2.903,0,0,0,1.767,0.035,0.545,0,0,0,0,0.401,0,0,0,0,893.479,15.2,0,15.2,0.9,0.4,0.2,0,1.5,0.4,0,7.7,0,7.7,74.6,0.3,0.2,0,0.2,0.1,0,0.1,,
NLA06608-2891,1,PROB_Lake,Target_Sampled,1.61015812,161.015812,1.61015812,0,0.254,0,0.09,0.007,0,0,0,0,0.103,0,0,0,0.003,0.016,0,0,0,0,1.073,0,0,0,0,0,0.064,0,0,0,0,1.61,15.8,0,15.8,5.6,0.4,0,0,6,0,6.4,0,0,6.4,0.2,1,0,66.6,66.6,0,4,4,,
NLA06608-2916,1,PROB_Lake,Target_Sampled,0.992052825,99.20528252,0.992052825,0,0.108,0,0.05,0,0,0,0,0,0.717,0.005,0,0,0,0,0,0,0,0.01,0.102,0,0,0,0,0,0,0,0,0,0,0.992,10.9,0,10.9,5,0,0,0,5,0,72.3,0.5,0,72.8,0,0,1,10.3,11.3,0,0,0,,
NLA06608-2924,1,PROB_Lake,Target_Sampled,67.18249555,6718.249555,67.18249555,0,0.512,0,0.282,0.01,0.006,0,0.075,0,0.602,0.014,0,0,63.41,2.047,0,0,0,0,0.17,0.005,0,0,0,0,0.051,0,0,0,0,67.184,0.8,0,0.8,0.4,0,0,0,0.4,0.1,0.9,0,0,0.9,94.4,3,0,0.3,0.3,0,0.1,0.1,,
NLA06608-2954,1,PROB_Lake,Target_Sampled,18.47104583,1847.104583,18.47104583,0,0.242,0,0.465,0,0,0,0,0,0,0,0,0,15.569,0.707,0,0,0,0,1.421,0.068,0,0,0,0,0,0,0,0,0,18.472,1.3,0,1.3,2.5,0,0,0,2.5,0,0,0,0,0,84.3,3.8,0,7.7,7.7,0.4,0,0.4,,
NLA06608-2955,1,PROB_Lake,Target_Sampled,20058.54033,2005854.033,20058.54033,0.001,365.639,0,1460.613,499.772,125.3,54.239,73.374,0,7676.918,3108.227,1660.607,0,666.528,692.936,0,0,0,2865.833,620.332,186.467,0,0,0,0,1.756,0,0,0,0,20058.542,1.8,0,1.8,7.3,2.5,0.6,0.3,10.7,0.4,38.3,15.5,8.3,62.1,3.3,3.5,14.3,3.1,17.4,0.9,0,0.9,,
NLA06608-2972,1,PROB_Lake,Target_Sampled,14.82634252,1482.634252,14.82634252,0,2.331,0,0,0,0,0,0,0,0.006,0,0,0,0,12.413,0,0,0,0,0,0.005,0,0,0,0,0.069,0,0,0,0,14.824,15.7,0,15.7,0,0,0,0,0,0,0,0,0,0,0,83.7,0,0,0,0,0.5,0.5,,
NLA06608-2987,1,PROB_Lake,Target_Sampled,6.687955289,668.7955289,6.687955289,0,0.335,0,1.235,0.884,0.26,0.02,0,0,2.134,0.04,0,0,0,1.61,0,0,0,0.04,0.094,0.038,0,0,0,0,0.005,0,0,0,0,6.695,5,0,5,18.5,13.2,3.9,0.3,35.9,0,31.9,0.6,0,32.5,0,24.1,0.6,1.4,2,0.6,0.1,0.7,,
NLA06608-2996,1,PROB_Lake,Target_Sampled,21.83847001,2183.847001,21.83847001,0,1.271,0,0.623,0.026,0.005,0,0,0,0.111,0,0,0,0.255,10.089,0,0,0,0,9.466,0,0,0,0,0,0,0,0,0,0,21.846,5.8,0,5.8,2.9,0.1,0,0,3,0,0.5,0,0,0.5,1.2,46.2,0,43.3,43.3,0,0,0,,
NLA06608-3032,1,PROB_Lake,Target_Sampled,0.621165466,62.11654661,0.621165466,0,0.032,0,0.041,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,0.236,0.125,0,0,0,0,0,0,0,0,0,0,0.623,5.2,0,5.2,6.6,0,0,0,6.6,0,0,0,0,0,0,30.4,38,20.1,58.1,0,0,0,,
NLA06608-3035,1,PROB_Lake,Target_Sampled,2.569650838,256.9650838,2.569650838,0,0.278,0,0.185,0.09,0.008,0,0,0,0.077,0.014,0,0,0,0.022,0,0,0,0.312,1.098,0.47,0,0,0,0,0.016,0,0,0,0,2.57,10.8,0,10.8,7.2,3.5,0.3,0,11,0,3,0.5,0,3.5,0,0.9,12.1,42.7,54.8,18.3,0.6,18.9,,
NLA06608-3083,1,PROB_Lake,Target_Sampled,42917.67918,4291767.918,42917.67918,0,1625.53,0,2450.14,2128.213,968.337,490.667,141.21,0,4365.361,1581.666,1050.619,0,1574.242,12263.048,0,0,0,8940.652,3136.949,2084.533,0,0,0,0,116.444,0,0,0,0,42917.611,3.8,0,3.8,5.7,5,2.3,1.1,14.1,0.3,10.2,3.7,2.4,16.3,3.7,28.6,20.8,7.3,28.1,4.9,0.3,5.2,,
NLA06608-3096,1,PROB_Lake,Target_Sampled,1.498956621,149.8956621,1.498956621,0,0.134,0,0.11,0,0,0,0.016,0,0.481,0.005,0,0,0.029,0.361,0,0,0,0.353,0.004,0,0,0,0,0,0.008,0,0,0,0,1.501,8.9,0,8.9,7.3,0,0,0,7.3,1.1,32.1,0.3,0,32.4,1.9,24.1,23.5,0.3,23.8,0,0.5,0.5,,
NLA06608-3121,1,PROB_Lake,Target_Sampled,75.89902359,7589.902359,75.89902359,0,2.595,0,0,0,0,0.014,0.014,0,0,60.585,0,0,10.688,1.945,0,0,0,0.003,0,0.051,0,0,0,0,0,0,0,0,0,75.895,3.4,0,3.4,0,0,0,0,0,0,0,79.8,0,79.8,14.1,2.6,0,0,0,0.1,0,0.1,,
NLA06608-3147,1,PROB_Lake,Target_Sampled,11.92605353,1192.605353,11.92605353,0,0.914,0,0.799,0.125,0,0,0,0,0.515,0.008,0,0,0.028,0.307,0,0,0,0.437,8.27,0.192,0,0,0,0,0.328,0,0,0,0,11.923,7.7,0,7.7,6.7,1,0,0,7.7,0,4.3,0.1,0,4.4,0.2,2.6,3.7,69.3,73,1.6,2.8,4.4,,
NLA06608-3153,1,PROB_Lake,Target_Sampled,5.58303501,558.303501,5.58303501,0,0.668,0,0,0,0,0,0,0,0,4.831,0.032,0,0.016,0.012,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,5.582,12,0,12,0,0,0,0,0,0,0,86.5,0.6,87.1,0.3,0.2,0,0,0,0,0.4,0.4,,
NLA06608-3157,1,PROB_Lake,Target_Sampled,6959.145698,695914.5698,6959.145698,0,33.771,5.058,3.485,3.389,0.553,0.01,20.472,0,2.692,3016.9,0,0,2380.818,1454.722,0,0,0,5.779,10.121,15.034,0,0,0,0,6.334,0,0,0,0,6959.138,0.5,0.1,0.6,0.1,0,0,0,0.1,0.3,0,43.4,0,43.4,34.2,20.9,0.1,0.1,0.2,0.2,0.1,0.3,,
NLA06608-3160,1,PROB_Lake,Target_Sampled,20.32750796,2032.750796,20.32750796,0,0.118,0,0.62,0.023,0.005,0,0,0,1.368,0,0.017,0,0,8.319,0,0,0,1.974,7.858,0.025,0,0,0,0,0,0,0,0,0,20.327,0.6,0,0.6,3.1,0.1,0,0,3.2,0,6.7,0,0.1,6.8,0,40.9,9.7,38.7,48.4,0.1,0,0.1,,
NLA06608-3169,1,PROB_Lake,Target_Sampled,12410.93933,1241093.933,12410.93933,0,2065.964,0,796.821,342.584,124.15,40.397,22.971,0,0,381.57,0,0,1176.926,194.567,0,0,0,2682.726,1079.42,2611.259,0,0,0,0,891.63,0,0,0,0,12410.985,16.6,0,16.6,6.4,2.8,1,0.3,10.5,0.2,0,3.1,0,3.1,9.5,1.6,21.6,8.7,30.3,21,7.2,28.2,,
NLA06608-3228,1,PROB_Lake,Target_Sampled,1215.207972,121520.7972,1215.207972,0,12.893,0,55.512,49.522,20.245,13.742,0.622,0,63.148,117.684,0.078,0,677.47,131.093,0,0,0,2.823,69.712,0.649,0,0,0,0,0,0,0,0,0,1215.193,1.1,0,1.1,4.6,4.1,1.7,1.1,11.5,0.1,5.2,9.7,0,14.9,55.7,10.8,0.2,5.7,5.9,0.1,0,0.1,,
NLA06608-3265,1,PROB_Lake,Target_Sampled,15.18908489,1518.908489,15.18908489,0,0.282,0,0,0,0,0,0,0,0,11.652,0,0,1.57,1.497,0,0,0,0,0,0.055,0,0,0,0,0.136,0,0,0,0,15.192,1.9,0,1.9,0,0,0,0,0,0,0,76.7,0,76.7,10.3,9.9,0,0,0,0.4,0.9,1.3,,
NLA06608-3303,1,PROB_Lake,Target_Sampled,23.34096162,2334.096162,23.34096162,0,5.207,0,3.077,0.454,0.183,0.117,0.005,0,1.02,1.492,0.161,0,7.916,0.191,0,0,0,2.439,0.776,0.296,0,0,0,0,0,0,0,0,0,23.334,22.3,0,22.3,13.2,1.9,0.8,0.5,16.4,0,4.4,6.4,0.7,11.5,33.9,0.8,10.4,3.3,13.7,1.3,0,1.3,,
NLA06608-3313,1,PROB_Lake,Target_Sampled,114.2758204,11427.58204,114.2758204,0,1.42,0,1.275,0.079,0.003,0,0.108,0,36.563,17.866,0.957,0,44.219,1.85,0,0,0,8.247,1.305,0.266,0,0,0,0,0.127,0,0,0,0,114.285,1.2,0,1.2,1.1,0.1,0,0,1.2,0.1,32,15.6,0.8,48.4,38.7,1.6,7.2,1.1,8.3,0.2,0.1,0.3,,
NLA06608-3320,1,PROB_Lake,Target_Sampled,2515.737628,251573.7628,2515.737628,0,39.668,0,85.608,10.384,1.931,0.609,1.682,0,789.378,805.74,265.677,0,17.362,96.882,0,0,0,369.067,1.551,29.103,0,0,0,0,1.079,0,0,0,0,2515.721,1.6,0,1.6,3.4,0.4,0.1,0,3.9,0.1,31.4,32,10.6,74,0.7,3.9,14.7,0.1,14.8,1.2,0,1.2,,
NLA06608-3329,1,PROB_Lake,Target_Sampled,6.294431543,629.4431543,6.294431543,0,0.624,0,0,0,0,0,0,0,0,5.158,0,0,0.334,0.025,0,0,0,0,0,0.112,0,0,0,0,0.049,0,0,0,0,6.302,9.9,0,9.9,0,0,0,0,0,0,0,81.9,0,81.9,5.3,0.4,0,0,0,1.8,0.8,2.6,,
NLA06608-3480,1,PROB_Lake,Target_Sampled,8.698254209,869.8254209,8.698254209,0,0.075,0,0.382,0,0,0,0,0,3.146,0,0,0,0,4.464,0,0,0,0.634,0,0,0,0,0,0,0,0,0,0,0,8.701,0.9,0,0.9,4.4,0,0,0,4.4,0,36.2,0,0,36.2,0,51.3,7.3,0,7.3,0,0,0,,
NLA06608-3484,1,PROB_Lake,Target_Sampled,87.1315868,8713.15868,87.1315868,0,9.223,0,0.113,0.005,0,0,0.027,0,0,0,0,0,0,69.245,0,0,0,0,0,0.705,0,0,0,0,7.803,0,0,0,0,87.121,10.6,0,10.6,0.1,0,0,0,0.1,0,0,0,0,0,0,79.5,0,0,0,0.8,9,9.8,,
NLA06608-3608,1,PROB_Lake,Target_Sampled,23.44238092,2344.238092,23.44238092,0,0.383,0,0.912,0.073,0,0,0,0,1.072,0,0,0,0,14.548,0,0,0,0,6.37,0.068,0,0,0,0,0.01,0,0,0,0,23.436,1.6,0,1.6,3.9,0.3,0,0,4.2,0,4.6,0,0,4.6,0,62.1,0,27.2,27.2,0.3,0,0.3,,
NLA06608-3616,1,PROB_Lake,Target_Sampled,44.36884999,4436.884999,44.36884999,0,0.555,0,0.293,0,0,0,0.043,0,0,0,0.065,0,17.33,24.503,0,0,0,0,1.566,0.015,0,0,0,0,0,0,0,0,0,44.37,1.3,0,1.3,0.7,0,0,0,0.7,0.1,0,0,0.1,0.1,39.1,55.2,0,3.5,3.5,0,0,0,,
NLA06608-3644,1,PROB_Lake,Target_Sampled,24.08736939,2408.736939,24.08736939,0,1.218,0,0,0,0,0,0,0,0,0,0,0,0,18.789,0,0,0,0,0,0.824,0,0,0,0,3.256,0,0,0,0,24.087,5.1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,3.4,13.5,16.9,,
NLA06608-3656,1,PROB_Lake,Target_Sampled,7.704863079,770.4863079,7.704863079,0,0.319,0,0,0,0,0,0,0,0,0.002,0,0,0,7.37,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,7.705,4.1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,95.7,0,0,0,0,0.2,0.2,,
NLA06608-3660,1,PROB_Lake,Target_Sampled,8.627396204,862.7396204,8.627396204,0,0.14,0,0.22,0,0,0,0,0,0.127,0,0.006,0,0.005,2.325,0,0,0,0.29,5.515,0,0,0,0,0,0,0,0,0,0,8.628,1.6,0,1.6,2.6,0,0,0,2.6,0,1.5,0,0.1,1.6,0.1,26.9,3.4,63.9,67.3,0,0,0,,
NLA06608-3698,1,PROB_Lake,Target_Sampled,20.0412892,2004.12892,20.0412892,0,1.195,0,1.333,0.678,0.03,0,0,0,12.372,1.183,0.457,0,0.087,0,0,0,0,0.495,0.125,1.767,0,0,0,0,0.321,0,0,0,0,20.043,6,0,6,6.7,3.4,0.1,0,10.2,0,61.7,5.9,2.3,69.9,0.4,0,2.5,0.6,3.1,8.8,1.6,10.4,,
NLA06608-3846,1,PROB_Lake,Target_Sampled,1.320532596,132.0532596,1.320532596,0,0.415,0,0.014,0,0,0,0,0,0.251,0.194,0.285,0,0,0,0,0,0,0.004,0,0.16,0,0,0,0,0,0,0,0,0,1.323,31.4,0,31.4,1.1,0,0,0,1.1,0,19,14.7,21.6,55.3,0,0,0.3,0,0.3,12.1,0,12.1,,
NLA06608-3890,1,PROB_Lake,Target_Sampled,12.2989388,1229.89388,12.2989388,0,1.626,0,0.512,0.228,0.05,0,0,0,7.202,1.043,0.179,0,0.128,0,0,0,0,0.106,0,1.165,0,0,0,0,0.061,0,0,0,0,12.3,13.2,0,13.2,4.2,1.9,0.4,0,6.5,0,58.6,8.5,1.5,68.6,1,0,0.9,0,0.9,9.5,0.5,10,,
NLA06608-3911,1,PROB_Lake,Target_Sampled,1.181037853,118.1037853,1.181037853,0,0.34,0,0,0.017,0.006,0,0.017,0,0,0,0,0,0,0,0,0,0,0.007,0.538,0.252,0,0,0,0,0.005,0,0,0,0,1.182,28.8,0,28.8,0,1.4,0.5,0,1.9,1.4,0,0,0,0,0,0,0.6,45.6,46.2,21.3,0.4,21.7,,
NLA06608-4056,1,PROB_Lake,Target_Sampled,33074.1406,3307414.06,33074.1406,0.002,75.387,0,870.824,114.548,17.562,6.125,30.574,0,22.669,213.21,21.513,0,2054.903,19668.552,0,0,0,6.143,9921.772,28.893,0,0,0,0,21.47,0,0,0,0,33074.147,0.2,0,0.2,2.6,0.3,0.1,0,3,0.1,0.1,0.6,0.1,0.8,6.2,59.5,0,30,30,0.1,0.1,0.2,,
NLA06608-4064,1,PROB_Lake,Target_Sampled,108.332852,10833.2852,108.332852,0,0.459,0,0.46,0,0,0,0.012,0,0,0.016,0,0,16.436,90.491,0,0,0,0,0.14,0.232,0,0,0,0,0.086,0,0,0,0,108.332,0.4,0,0.4,0.4,0,0,0,0.4,0,0,0,0,0,15.2,83.5,0,0.1,0.1,0.2,0.1,0.3,,
NLA06608-4206,1,PROB_Lake,Target_Sampled,0.279984275,27.99842748,0.279984275,0,0.153,0,0.011,0.005,0,0,0.006,0,0.032,0,0,0,0,0.049,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.281,54.6,0,54.6,3.9,1.8,0,0,5.7,2.1,11.4,0,0,11.4,0,17.5,0,8.9,8.9,0,0,0,,
NLA06608-4252,1,REF_Lake,Target_Sampled,1.099737487,109.9737487,1.099737487,0,0.255,0,0.014,0,0,0,0,0,0.301,0.116,0.365,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.012,0,0,0,0,1.096,23.2,0,23.2,1.3,0,0,0,1.3,0,27.4,10.5,33.2,71.1,0,0,0,0,0,3,1.1,4.1,,
NLA06608-4320,1,PROB_Lake,Target_Sampled,112354.3198,11235431.98,112354.3198,0,848.748,24.108,2984.714,924.926,264.656,91.154,674.644,0,1727.501,8558.166,185.29,0,8076.622,55432.754,0,0,0,1096.298,30210.087,809.06,0,0,0,0,445.553,0,0,0,0,112354.281,0.8,0,0.8,2.7,0.8,0.2,0.1,3.8,0.6,1.5,7.6,0.2,9.3,7.2,49.3,1,26.9,27.9,0.7,0.4,1.1,,
NLA06608-4382,1,PROB_Lake,Target_Sampled,7.34554413,734.554413,7.34554413,0,0.142,0,0.126,0,0,0,0,0,1.869,0,0,0,0.005,4.845,0,0,0,0,0.358,0,0,0,0,0,0,0,0,0,0,7.345,1.9,0,1.9,1.7,0,0,0,1.7,0,25.4,0,0,25.4,0.1,66,0,4.9,4.9,0,0,0,,
NLA06608-4413,1,PROB_Lake,Target_Sampled,7.965715876,796.5715876,7.965715876,0,1.293,0,0.422,0.169,0.064,0.005,0,0,4.439,0.353,0.264,0,0,0,0,0,0,0.125,0.015,0.812,0,0,0,0,0.009,0,0,0,0,7.97,16.2,0,16.2,5.3,2.1,0.8,0.1,8.3,0,55.7,4.4,3.3,63.4,0,0,1.6,0.2,1.8,10.2,0.1,10.3,,
NLA06608-4414,1,PROB_Lake,Target_Sampled,23.68152575,2368.152575,23.68152575,0,0.158,0,0.288,0,0,0,0,0,14.465,2.252,2.979,0,0.125,1.826,0,0,0,1.577,0,0.023,0,0,0,0,0,0,0,0,0,23.693,0.7,0,0.7,1.2,0,0,0,1.2,0,61.1,9.5,12.6,83.2,0.5,7.7,6.7,0,6.7,0.1,0,0.1,,
NLA06608-4440,1,PROB_Lake,Target_Sampled,72.28622974,7228.622974,72.28622974,0,3.941,0,3.727,1.399,0.155,0.034,0,0,2.123,0.009,0,0,0.554,29.831,0,0,0,3.454,24.416,2.447,0,0,0,0,0.202,0,0,0,0,72.292,5.5,0,5.5,5.2,1.9,0.2,0,7.3,0,2.9,0,0,2.9,0.8,41.3,4.8,33.8,38.6,3.4,0.3,3.7,,
NLA06608-4472,1,PROB_Lake,Target_Sampled,34910.32969,3491032.969,34910.32969,0.002,95.991,0,958.073,148.555,31.961,11.201,31.23,0,81.77,277.844,31.792,0,2054.916,20223.607,0,0,0,12.494,10900.549,28.893,0,0,0,0,21.47,0,0,0,0,34910.348,0.3,0,0.3,2.7,0.4,0.1,0,3.2,0.1,0.2,0.8,0.1,1.1,5.9,57.9,0,31.2,31.2,0.1,0.1,0.2,,
NLA06608-4504,1,PROB_Lake,Target_Sampled,35.37124208,3537.124208,35.37124208,0,1.191,0,1.492,0,0,0,0,0,14.122,0.041,0,0,0,16.205,0,0,0,2.319,0,0,0,0,0,0,0,0,0,0,0,35.37,3.4,0,3.4,4.2,0,0,0,4.2,0,39.9,0.1,0,40,0,45.8,6.6,0,6.6,0,0,0,,
NLA06608-4610,1,PROB_Lake,Target_Sampled,9.877202008,987.7202008,9.877202008,0,0.334,0,0.968,0.089,0.005,0,0,0,3.371,0.435,0,0,0,4.222,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,9.874,3.4,0,3.4,9.8,0.9,0.1,0,10.8,0,34.1,4.4,0,38.5,0,42.7,4.6,0,4.6,0,0,0,,
NLA06608-4643,1,PROB_Lake,Target_Sampled,165.3576802,16535.76802,165.3576802,0,4.7,0,9.359,0.265,0.107,0.009,0,0,60.992,0,0,0,0,78.544,0,0,0,10.796,0.593,0,0,0,0,0,0,0,0,0,0,165.365,2.8,0,2.8,5.7,0.2,0.1,0,6,0,36.9,0,0,36.9,0,47.5,6.5,0.4,6.9,0,0,0,,
NLA06608-4650,1,PROB_Lake,Target_Sampled,4162.757426,416275.7426,4162.757426,0,95.765,0,113.215,127.896,7.631,1.888,0.659,0,230.05,1992.209,326.93,0,465.956,0.029,0,0,0,167.578,9.612,620.77,0,0,0,0,2.574,0,0,0,0,4162.762,2.3,0,2.3,2.7,3.1,0.2,0,6,0,5.5,47.9,7.9,61.3,11.2,0,4,0.2,4.2,14.9,0.1,15,,
NLA06608-4659,1,PROB_Lake,Target_Sampled,69.0339202,6903.39202,69.0339202,0,0.772,0,3.114,0.032,0.005,0,0,0,0.218,1.166,0,0,0,28.279,0,0,0,0,35.446,0,0,0,0,0,0,0,0,0,0,69.032,1.1,0,1.1,4.5,0,0,0,4.5,0,0.3,1.7,0,2,0,41,0,51.3,51.3,0,0,0,,
NLA06608-4686,1,PROB_Lake,Target_Sampled,92.27385921,9227.385921,92.27385921,0,12.641,0,3.479,1.507,0.283,0.223,0.195,0,2.558,35.344,4.343,0,27.373,0,0,0,0,0.311,0.001,4.005,0,0,0,0,0.022,0,0,0,0,92.285,13.7,0,13.7,3.8,1.6,0.3,0.2,5.9,0.2,2.8,38.3,4.7,45.8,29.7,0,0.3,0,0.3,4.3,0,4.3,,
NLA06608-4698,1,PROB_Lake,Target_Sampled,43.03481653,4303.481653,43.03481653,0,1.837,0,1.696,1.33,0.072,0,0.008,0,1.599,0.523,0.017,0,2.312,0,0,0,0,12.571,14.111,5.924,0,0,0,0,1.032,0,0,0,0,43.032,4.3,0,4.3,3.9,3.1,0.2,0,7.2,0,3.7,1.2,0,4.9,5.4,0,29.2,32.8,62,13.8,2.4,16.2,,
NLA06608-4828,1,PROB_Lake,Target_Sampled,10.74340012,1074.340012,10.74340012,0,0.168,0,0.564,0.014,0,0,0,0,2.903,0,0,0,0,6.813,0,0,0,0,0.281,0,0,0,0,0,0,0,0,0,0,10.743,1.6,0,1.6,5.2,0.1,0,0,5.3,0,27,0,0,27,0,63.4,0,2.6,2.6,0,0,0,,
NLA06608-4929,1,PROB_Lake,Target_Sampled,19.5936744,1959.36744,19.5936744,0,0.156,0,1.007,0.034,0.014,0,0.292,0,9.809,0,0,0,0,6.582,0,0,0,1.568,0.13,0,0,0,0,0,0,0,0,0,0,19.592,0.8,0,0.8,5.1,0.2,0.1,0,5.4,1.5,50.1,0,0,50.1,0,33.6,8,0.7,8.7,0,0,0,,
NLA06608-4949,1,PROB_Lake,Target_Sampled,20528.20501,2052820.501,20528.20501,0,389.705,0,941.467,262.923,83.933,47.965,9.496,0,3123.042,19.033,32.036,0,4.485,8804.404,0,0,0,5518.098,1219.998,63.262,0,0,0,0,8.408,0,0,0,0,20528.255,1.9,0,1.9,4.6,1.3,0.4,0.2,6.5,0,15.2,0.1,0.2,15.5,0,42.9,26.9,5.9,32.8,0.3,0,0.3,,
NLA06608-9999,1,REF_Lake,Target_Sampled,12.44375909,1244.375909,12.44375909,0,3.037,0,0.158,0,0,0,0,0,5.674,0.508,2.935,0,0.007,0,0,0,0,0,0,0.122,0,0,0,0,0.006,0,0,0,0,12.447,24.4,0,24.4,1.3,0,0,0,1.3,0,45.6,4.1,23.6,73.3,0.1,0,0,0,0,1,0,1,,
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,1.472253859,147.2253859,1.472253859,0,0.063,0,0,0,0,0,0,0,0.185,0.235,0.895,0,0.031,0.007,0,0,0,0,0,0.032,0,0,0,0,0.024,0,0,0,0,1.472,4.3,0,4.3,0,0,0,0,0,0,12.6,16,60.8,89.4,2.1,0.5,0,0,0,2.2,1.6,3.8,,
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,0.83056678,83.05667796,0.83056678,0,0.088,0,0,0,0,0,0,0,0,0.031,0.01,0,0.019,0,0,0,0,0.04,0.305,0.338,0,0,0,0,0,0,0,0,0,0.831,10.6,0,10.6,0,0,0,0,0,0,0,3.7,1.2,4.9,2.3,0,4.8,36.7,41.5,40.7,0,40.7,,
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,24.24263595,2424.263595,24.24263595,0,4.812,0,0.07,0,0,0,0,0,11.12,5.245,0.665,0,0.187,0,0,0,0,0.008,0,1.931,0,0,0,0,0.202,0,0,0,0,24.24,19.8,0,19.8,0.3,0,0,0,0.3,0,45.9,21.6,2.7,70.2,0.8,0,0,0,0,8,0.8,8.8,,
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,0.776769345,77.67693448,0.776769345,0,0.094,0,0.005,0,0,0,0,0,0.272,0.009,0.385,0,0,0,0,0,0,0.011,0.001,0,0,0,0,0,0,0,0,0,0,0.777,12.1,0,12.1,0.6,0,0,0,0.6,0,35,1.2,49.6,85.8,0,0,1.4,0.1,1.5,0,0,0,,
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,1.18555801,118.555801,1.18555801,0,0.097,0,0,0,0,0,0,0,0.131,0.185,0.076,0,0.644,0,0,0,0,0,0,0.048,0,0,0,0,0.005,0,0,0,0,1.186,8.2,0,8.2,0,0,0,0,0,0,11,15.6,6.4,33,54.3,0,0,0,0,4,0.4,4.4,,
