SITE_ID,YEAR,VISIT_NO,DATE_PROFILE,SAMPLED_PROFILE,DEPTH,METALIMNION,TEMP_FIELD,DO_FIELD,PH_FIELD,COND_FIELD,FLAG_PROFILE,COMMENT_PROFILE
NLA06608-1742,2007,1,7/18/2007,YES,2,,22,8.9,6.59,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,3,T,20.5,9.15,6.51,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,4,,19.95,9.01,6.25,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,5,,19.55,8.73,6.15,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,6,,18.98,8.35,6.01,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,7,B,17.19,6.82,5.79,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,8,,11.5,3,5.59,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1742,2007,1,7/18/2007,YES,9,,11,0.68,5.94,,"K,F1",K=CONDUCTIVITY DATA NOT COLLECTED OR INVALID. F1=BATTERY LOW
NLA06608-1748,2007,1,7/31/2007,YES,0,,16.2,7.2,8.5,28,,
NLA06608-1748,2007,1,7/31/2007,YES,1,,16.2,7.1,8.3,28,,
NLA06608-1748,2007,1,7/31/2007,YES,2,,16.2,7,8,28,,
NLA06608-1748,2007,1,7/31/2007,YES,3,,16.2,7,7.9,28,,
NLA06608-1748,2007,1,7/31/2007,YES,4,,16.1,7,7.8,28,,
NLA06608-1748,2007,1,7/31/2007,YES,5,,15.6,7,7.8,28,,
NLA06608-1748,2007,1,7/31/2007,YES,6,T,14.1,6.6,7.6,29,,
NLA06608-1748,2007,1,7/31/2007,YES,7,B,12.3,6.6,7.3,29,,
NLA06608-1748,2007,1,7/31/2007,YES,8,T,10.2,6.7,7.2,29,,
NLA06608-1748,2007,1,7/31/2007,YES,9,B,9.1,6.8,7.1,28,,
NLA06608-1748,2007,1,7/31/2007,YES,10,,8.8,6.8,7.1,28,,
NLA06608-1748,2007,1,7/31/2007,YES,11,,8.5,6.9,7.1,28,,
NLA06608-1748,2007,1,7/31/2007,YES,12,,8.3,6.9,7,27,,
NLA06608-1748,2007,1,7/31/2007,YES,13,,8.1,6.9,7,27,,
NLA06608-1748,2007,1,7/31/2007,YES,14,,8,6.9,7,27,,
NLA06608-1748,2007,1,7/31/2007,YES,15,,7.8,6.9,7,27,,
NLA06608-1748,2007,1,7/31/2007,YES,16,,7.7,7,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,17,,7.7,7,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,18,,7.4,7,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,19,,7.3,7.1,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,20,,7.1,7.1,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,22,,6.9,7.1,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,24,,6.6,7.1,6.9,27,,
NLA06608-1748,2007,1,7/31/2007,YES,26,,6.3,7,6.8,27,,
NLA06608-1748,2007,1,7/31/2007,YES,28,,6.1,6.8,6.8,27,,
NLA06608-1748,2007,1,7/31/2007,YES,30,,5.8,6.5,6.8,27,,
NLA06608-1748,2007,1,7/31/2007,YES,32,,5.6,5.9,6.7,27,,
NLA06608-1748,2007,1,7/31/2007,YES,34,,5.6,5.1,6.6,27,,
NLA06608-1748,2007,1,7/31/2007,YES,34.5,,5.5,5.1,6.6,27,,
NLA06608-1753,2007,1,8/22/2007,YES,0,,18.33,12.12,9.73,108.4,,
NLA06608-1753,2007,1,8/22/2007,YES,1,,18.33,12.35,9.92,108.6,,
NLA06608-1753,2007,1,8/22/2007,YES,2,,18.32,12.33,9.88,108.9,,
NLA06608-1753,2007,1,8/22/2007,YES,3,,18.36,12.35,9.85,108.6,,
NLA06608-1755,2007,1,8/20/2007,YES,0,,23.6,5.9,7.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,1,,23.6,5.2,7.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,2,,23.6,5.1,7.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,3,,23.6,5.1,7.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,4,T,23.3,4.7,7.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,5,,21.3,0.3,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,6,,14.3,0.1,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,7,,10.2,0.1,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,8,,8.1,0.1,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,9,,7.3,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,10,,6.5,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,11,B,5.7,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,12,,5.5,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,13,,5.3,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,14,,5.2,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1755,2007,1,8/20/2007,YES,14.7,,5.2,0.1,7.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1758,2007,1,7/23/2007,YES,0,,23.5,8.9,8.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1758,2007,1,7/23/2007,YES,0.5,,23.5,8.9,9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1758,2007,1,7/23/2007,YES,1,,23.5,8.8,9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1771,2007,1,8/28/2007,YES,0,,26.5,8.2,7.2,315,,
NLA06608-1771,2007,1,8/28/2007,YES,1,,24.6,8.2,7.3,313,,
NLA06608-1771,2007,1,8/28/2007,YES,2,,24.2,8.2,7.3,317,,
NLA06608-1771,2007,1,8/28/2007,YES,3,T,23.8,7.4,7.3,318,,
NLA06608-1771,2007,1,8/28/2007,YES,4,,21.8,5.1,7.3,321,,
NLA06608-1771,2007,1,8/28/2007,YES,5,,20.3,1.7,7.2,324,,
NLA06608-1771,2007,1,8/28/2007,YES,6,,17.2,0.4,7.2,327,,
NLA06608-1771,2007,1,8/28/2007,YES,7,,13.4,0.4,7.2,367,,
NLA06608-1771,2007,1,8/28/2007,YES,8,B,12.2,0.3,7.2,382,,
NLA06608-1771,2007,1,8/28/2007,YES,8.5,,11.9,0.2,7.1,384,,
NLA06608-1775,2007,1,8/24/2007,YES,0,,28.7,,8,361.3,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1775,2007,1,8/24/2007,YES,1,,28.5,,7.8,366.5,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1775,2007,1,8/24/2007,YES,2,,27.9,,7.5,362.6,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1775,2007,1,8/24/2007,YES,3,,27.1,,7.3,354.6,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1775,2007,1,8/24/2007,YES,4,,23.6,,6.9,360.5,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,0,,19.4,11.8,7.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,1,,19,11.5,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,2,,18.9,11.6,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,3,,18.9,11.6,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,4,,18.9,11.8,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,5,,18.8,11.8,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,6,,18.8,11.9,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,7,,18.7,11.4,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,8,,18.7,11.3,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,9,,18.6,10.9,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,10,,18.6,10.6,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,11,,18.6,10.5,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,12,,18.6,10.5,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,13,,18.6,10.3,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,14,,18.5,9.9,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1781,2007,1,10/2/2007,YES,15,,18.5,9.2,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1782,2007,1,9/13/2007,YES,0,,21.7,8.5,8,528,,
NLA06608-1782,2007,1,9/13/2007,YES,1,,21.5,8.3,8,528,,
NLA06608-1782,2007,1,9/13/2007,YES,2,,20.3,8.5,8.1,528,,
NLA06608-1782,2007,1,9/13/2007,YES,2.5,,20,7.5,7.6,536,,
NLA06608-1789,2007,1,9/19/2007,YES,0,,17.1,8.2,6.5,95,,
NLA06608-1789,2007,1,9/19/2007,YES,1,,17,8.2,6.7,95,,
NLA06608-1789,2007,1,9/19/2007,YES,2,,17,8.1,6.8,95,,
NLA06608-1789,2007,1,9/19/2007,YES,3,,16.9,7.8,6.9,95,,
NLA06608-1789,2007,1,9/19/2007,YES,4,,16.7,8,6.9,95,,
NLA06608-1791,2007,1,8/8/2007,YES,0,,29,9.1,8.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,0.5,,29,9.1,8.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,1,,29,9,8.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,1.5,,29,9,8.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,2,,29,8.8,8.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,2.5,,28.8,8.5,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,3,,28.4,8.1,8.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,3.5,T,27.9,7,7.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,4,B,26.7,5.6,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,4.5,,25.8,4,7.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1791,2007,1,8/8/2007,YES,5,,24.4,1.6,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1793,2007,1,7/23/2007,YES,0,,26.5,8.1,7.5,73.3,,
NLA06608-1793,2007,1,7/23/2007,YES,1,,26.3,8.3,7.5,73,,
NLA06608-1793,2007,1,7/23/2007,YES,2,,25.3,8.5,7.5,71.5,,
NLA06608-1793,2007,1,7/23/2007,YES,3,,24.6,6.7,7.3,72.4,,
NLA06608-1793,2007,1,7/23/2007,YES,4,,24.1,5.7,7,74.5,,
NLA06608-1793,2007,1,7/23/2007,YES,5,,23.6,3.8,6.8,80.4,,
NLA06608-1800,2007,1,8/27/2007,YES,0,,22.9,7.7,8.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1800,2007,1,8/27/2007,YES,1,,30.4,6.2,8.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1800,2007,1,8/27/2007,YES,2,,30.1,4.8,7.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1800,2007,1,8/27/2007,YES,2.5,,30,4.3,7.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1802,2007,1,9/12/2007,YES,0,,21.5,7.4,7.5,400,,
NLA06608-1802,2007,1,9/12/2007,YES,1,,21.5,7.2,7.6,399,,
NLA06608-1802,2007,1,9/12/2007,YES,2,,21.5,7.2,7.6,400,,
NLA06608-1802,2007,1,9/12/2007,YES,3,,21.5,7.2,7.7,401,,
NLA06608-1802,2007,1,9/12/2007,YES,4,,21.5,7.1,7.7,401,,
NLA06608-1802,2007,1,9/12/2007,YES,5,,21.5,7.2,7.8,401,,
NLA06608-1802,2007,1,9/12/2007,YES,6,,21.3,7.2,7.8,399,,
NLA06608-1804,2007,1,6/27/2007,YES,0.07,,25.15,7.93,8.6,1120,,
NLA06608-1804,2007,1,6/27/2007,YES,0.21,,25.15,8.01,8.59,1121,,
NLA06608-1804,2007,1,6/27/2007,YES,1.01,,25.13,7.97,8.59,1121,,
NLA06608-1804,2007,1,6/27/2007,YES,2.02,,25.1,7.87,8.59,1121,,
NLA06608-1804,2007,1,6/27/2007,YES,3.01,,25.09,7.72,8.58,1122,,
NLA06608-1804,2007,1,6/27/2007,YES,4.03,,25.08,7.66,8.57,1121,,
NLA06608-1804,2007,1,6/27/2007,YES,4.99,,25.05,7.53,8.56,1121,,
NLA06608-1804,2007,1,6/27/2007,YES,6,,24.8,7.08,8.47,1123,,
NLA06608-1804,2007,1,6/27/2007,YES,7.03,,24.68,7.01,8.46,1118,,
NLA06608-1804,2007,1,6/27/2007,YES,8.04,,24.58,6.94,8.45,1119,,
NLA06608-1804,2007,1,6/27/2007,YES,8.94,,24.18,4.41,8.12,1132,,
NLA06608-1804,2007,1,6/27/2007,YES,9.27,,23.99,3.32,8,1135,,
NLA06608-1808,2007,1,9/13/2007,YES,0,,26.7,5.9,6.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1808,2007,1,9/13/2007,YES,0.5,,26.5,4.9,6.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1808,2007,1,9/13/2007,YES,1,,26.4,4.8,6.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1808,2007,1,9/13/2007,YES,1.5,,26.4,4.7,6.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1808,2007,1,9/13/2007,YES,2,,26.4,4.5,6.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1808,2007,1,9/13/2007,YES,2.5,,26.3,3.5,6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1810,2007,1,7/16/2007,YES,0,,26.9,6.8,8.3,931.7,,
NLA06608-1810,2007,1,7/16/2007,YES,1,,26.19,6.02,8.31,931.2,,
NLA06608-1810,2007,1,7/16/2007,YES,2,,26.07,5.51,8.28,930.9,,
NLA06608-1810,2007,1,7/16/2007,YES,3,,25.94,5.09,8.22,930.8,,
NLA06608-1811,2007,1,6/25/2007,YES,0,,24.9,7.17,8.87,2047,,
NLA06608-1811,2007,1,6/25/2007,YES,0.5,,24.9,7.17,8.88,2045,,
NLA06608-1811,2007,1,6/25/2007,YES,1,,24.8,7.2,8.88,2044,,
NLA06608-1811,2007,1,6/25/2007,YES,1.5,,24.8,7.2,8.89,2042,,
NLA06608-1812,2007,1,8/27/2007,YES,0,,30.3,,7.7,218.4,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,1,,30.2,,7.7,218.2,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,2,,30.1,,7.7,217.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,3,,30,,7.7,217.3,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,4,,29.6,,7.6,215.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,5,,29.8,,7.5,216.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,6,,29.8,,7.5,216.9,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,7,,29.7,,7.5,216.5,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,8,,29.7,,7.5,216.7,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,9,,29.7,,7.5,216.7,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,10,,29.7,,7.5,216.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,11,,29.7,,7.5,216.7,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,12,,29.7,,7.5,216.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,13,,29.7,,7.5,216.9,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,14,,29.7,,7.5,216.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,15,,29.7,,7.4,216.8,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,16,,29.6,,7.4,217.4,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,17,,29.6,,7.3,218.3,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1812,2007,1,8/27/2007,YES,17.2,,29.5,,7.1,220.6,K,DISSOLVED OXYGEN DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,0,,17.3,7,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,1,,17.3,7,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,2,,17.2,7,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,3,,17.2,7,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,4,T,16.6,7.2,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,5,,14.2,8.5,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,6,,10.5,9.5,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,7,,8.1,10,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,8,,7.3,9.8,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,9,B,6.1,9.4,7.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,10,,5.6,9.2,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,11,,5.1,8.8,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,12,,5,8.4,7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,13,,4.8,8.2,6.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,14,,4.7,8,6.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,15,,4.5,7.8,6.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,16,,4.3,7.7,6.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,17,,4.2,7.6,6.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,18,,4.1,7.5,6.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,19,,4.1,7.3,6.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,20,,4.1,7.2,6.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,22,,4,6.9,6.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,24,,4,6.7,6.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,26,,3.9,6.4,6.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,28,,3.9,5.8,6.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,30,,3.9,5.3,6.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,32,,3.9,4.5,6.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,34,,3.9,3.5,6.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,36,,3.9,2.7,6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,38,,3.9,1.9,6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,40,,3.9,0.7,5.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1818,2007,1,7/10/2007,YES,40.5,,3.9,0.5,5.9,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1821,2007,1,8/9/2007,YES,0,,29.3,5.3,8.7,459,,
NLA06608-1821,2007,1,8/9/2007,YES,0.5,,29.2,5.3,8.7,459.7,,
NLA06608-1824,2007,1,7/25/2007,YES,0,,27.3,11.6,9,287,,
NLA06608-1824,2007,1,7/25/2007,YES,1,,27.3,11.5,8.9,286,,
NLA06608-1824,2007,1,7/25/2007,YES,2,,27.3,11.4,8.7,287,,
NLA06608-1824,2007,1,7/25/2007,YES,3,,26.8,9.6,8.6,295,,
NLA06608-1824,2007,1,7/25/2007,YES,4,,26.4,8,8.4,307,,
NLA06608-1824,2007,1,7/25/2007,YES,5,,26,5.6,8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1824,2007,1,7/25/2007,YES,6,,25.5,2.6,7.6,325,,
NLA06608-1824,2007,1,7/25/2007,YES,7,T,23.4,0.6,7.3,332,,
NLA06608-1824,2007,1,7/25/2007,YES,8,,22,0.8,7.1,331,,
NLA06608-1824,2007,1,7/25/2007,YES,8.6,B,21.8,0.8,6.9,331,,
NLA06608-1825,2007,1,9/11/2007,YES,0,,29.2,7.35,6.4,171,,
NLA06608-1825,2007,1,9/11/2007,YES,1,,28.9,6.99,6.4,171,,
NLA06608-1825,2007,1,9/11/2007,YES,2,,28.9,6.93,6.5,171,,
NLA06608-1825,2007,1,9/11/2007,YES,3,,28.7,6.37,6.4,171,,
NLA06608-1825,2007,1,9/11/2007,YES,3.1,,28.6,6.11,6.4,171,,
NLA06608-1835,2007,1,7/24/2007,YES,0,,24.1,9.8,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,1,,23.9,9.4,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,2,,23.9,9.2,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,3,T,23.2,5.4,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,4,,21.9,7.5,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,5,,16.8,9.4,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,6,,12,9.6,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,7,,8.8,8.6,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,8,,7.5,6.8,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1835,2007,1,7/24/2007,YES,9,B,6.7,3.4,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
