SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,AREA_HA,SAMPLED_ASSESS,DATE_ASSESS,RES_RESIDENCES,RES_LAWNS,RES_CONSTRUCTION,RES_PIPES,RES_DUMPING,RES_ROADS,RES_BRIDGES,RES_SEWAGE,RES_STRING,REC_TRAILS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_MARINAS,REC_TRASH,REC_FILMS,REC_STRING,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,AGR_STRING,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,IND_STRING,MAN_LIMING,MAN_TREATMENT,MAN_ANGLING,MAN_DRINKING_WATER,MAN_MACROPHYTE,MAN_LEVEL_FLUCTUATIONS,MAN_FISH_STOCKING,MAN_STRING,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,FLIGHT_HAZARDS,MBOAT_DENSITY,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,RCH_FOREST,RCH_GRASS,RCH_SHRUB,RCH_WETLAND,RCH_BARE_GROUND,RCH_AGRICULTURE,RCH_SHOREMODS,RCH_DEVELOPMENT,MACRY_FLOAT,MACRY_SUBMERGED,MACRY_DENSITY,PRISTINE,APPEALING,BIOTIC_INTEGRITY,TROPHIC_STATE,RECREATIONAL_VALUE,GENERAL_ASSESSMENT,WILDLIFE,VISUAL_ASSESSMENT,ALGAL_ABUNDANCE,NUTRIENT_SOURCES,TROPHIC_OTHER,CONDITIONS,OBSERVATIONS,FLAG_ASSESS,COMMENT_ASSESS,PHOTOGRAPHS
NLA06608-2889,1,PROB_Lake,Target_Sampled,14378.42575,YES,7/18/2007,L,,,,,,,,L,,,L,L,L,,,LLL,,,,,,,,,,,,,,,,,,,,,,,H,H,HH,1,3,0,0,10,SEEPAGE,NONE,NO,LOW,GOOD,YES,,,05-25,05-25,,75-100,,0-05,0-05,0-05,0-05,SPARSE,3,3,POOR,OLIGOTROPHIC,GOOD,"NO SHORELINE/RIPARIAN VEGETATION, NO FISH ACTIVITY NOTICED, WATER RATHER SALTY","PELICANS, VARIOUS WATER BIRDS","CLEAR WATER, SLIGHTLY GREENISH",SPARSE ALGAE,"CAMPGROUNDS, POSSIBLY CATTLE, RESIDENCES",,"NO LOCAL CONTACTS MADE, 3 CAMPGROUNDS ON WEST SIDE OF LAKE, BOAT HARBOR & LANDINGS.","WE OBSERVED NO OTHER BOATERS, SWIMMERS, CAMPERS, ETC; NO APPARENT HEALTH CONCERNS.",,"WHILE A LARGE LAKE SEEMINGLY TRYING TO CATER TO RECREATION, WE NOTICE NO OTHERS USING THE LAKE. THERE IS NO VEG FOR SHADE OR WILDLIFE. ANGLER NOTICES POSTED INDICATE DIFFICULTY IN RETAINING STOCKED FISH DUE TO LOWERING WATER LEVELS AND INCREASED ALKALINITY. AFTERNOON WINDS MAKE BOATING AND SWIMMING UNDESIRABLE.",N
NLA06608-2891,1,PROB_Lake,Target_Sampled,25.32907749,YES,7/16/2007,M,M,,,,L,,,MML,,,,,,L,,L,M,L,L,,,,,MLL,,,,,,,,,,,,L,,,,,L,7,1,5,0,1,SEEPAGE,NONE,NO,LOW,FAIR,NO,,75-100,05-25,0-05,05-25,0-05,0-05,05-25,25-75,05-25,25-75,MODERATE,4,3,GOOD,MESOTROPHIC,FAIR,"UNBROKEN, FORESTED SHORELINE PROVIDES CORRIDORS FOR WILDLIFE; GOOD AMOUNT OF COVER FOR FISH; AREAS WHERE SHALLOW AND HEAVILY VEGETATED PROVIDE COVER.","DUCKS, CANADIAN GEESE, TURTLES, VARIETY OF FISH SPECIES, LAKGAR, SONG BIRDS.","WATER CLEAR, NO SCUM, MOSTLY SUBMERGENT MACROPHYTES.",SEE ABOVE.,"POSSIBLE AGRICULTURAL RUNOFF, LAWN FERTILIZERS.",,"FISHERY IS APPARENTLY HEALTHY, ACCORDING TO LOCALS, ONLY SMALL BOATS ON LAKE, MACROPHYTE COVER RESTRICTS SOME ACCESS.",,,SOME RESIDENTS EMPLOY LOCALIZED SPRAYING FOR MACROPHYTE CONTROL.  LOCAL SAYS LAKE HAS NOT DETERIORATED SINCE HE MOVED THERE IN THE 60S,Y
NLA06608-2916,1,PROB_Lake,Target_Sampled,10.91519075,YES,8/6/2007,M,M,,,,M,L,,LMMM,,,,,,L,,L,M,,,,,,,M,,,,,,,,,,L,,,,L,,M,MLL,10,1,3,0,5,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,NO,,05-25,25-75,05-25,,0-05,,25-75,25-75,05-25,75-100,HIGH,3,4,GOOD,MESOTROPHIC,GOOD,"RESERVOIR WITH CLEAR WATER AND EXTENSIVE SUBMERGENT MACROPHYTES, WITH A MODERATE TO HIGH DENSITY OF RESIDENCES","TURTLES, BASS, BLUEGILLS, SONGBIRDS",CLEAR WATER AND DENSE MACROPHYTES,SMALL PATCHES OF ALGAE AT SHORELINE AT A FEW PHABS,"RESIDENCES, AGRICULTURAL RUNOFF",MODERATE ABUNDANCE OF ALGAE ACCORDING TO CHLA FILTER,"SPOKE TO LOCAL CONTACT ABOUT LIMING, THE DAM, STOCKING, AND MACROPHYTES. HOT, SUNNY DAY","ACCESSIBLE TO PUBLIC BUT MUST PAY A FEE TO FISH, AND MAY NEED PERMISSION. NO ONE WAS OBSERVED FISHING OR SWIMMING, BUT MANY BOATS WERE DOCKED",,"THE LAKE IS STOCKED WITH FISH EVERY YEAR AND CALCIUM CARBONATE IS ADDED PERIODICALLY TO CONTROL MACROPHYTES ACCORDING TO JIM MARSHALL. LAKE IS SPRING FED, AND HAS MANY FISH SPECIES IN IT.",Y
NLA06608-2924,1,PROB_Lake,Target_Sampled,56.75508288,YES,8/1/2007,,,,,,L,,,L,,M,,,,,,M,L,M,L,,,,,LLM,,,M,,,,,,M,,,M,,,,L,ML,1,3,5,3,4,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,YES,,25-75,25-75,75-100,0-05,25-75,0-05,05-25,0-05,0-05,0-05,ABSENT,3,3,FAIR,MESOTROPHIC,GOOD,NOT MANY FISH. SAW A BASS AND A SMALL CATFISH. FISH COVER OVERALL SOMEWHAT LIMITED. MAY BE TOO SALINE.,"KINGFISHER BIRD, LEOPARD FROG",WATER COLOR SLIGHTLY GREEN,NO ALGAE VISIBLE ATTACHED OR FLOATING,"SURROUNDING AGRICULTURAL LANDS, MAY PROVIDE SOME NOT MUCH PRODUCTION",,"EXCELLENT DAY TO BE ON LAKE, SAW ONE OTHER BOAT ALL DAY",SWIMMING BEACHES AND THREE BOAT RAMPS. NO OBSERVED HEALTH CONCERNS FOR SWIMMERS,,"WHILE MOSS CREEK LAKE IS NOT VERY BIG, AND IS FAIRLY SALINE, IT APPEARS TO BE IN GOOD CONDTION WITH LITTLE TO NO DEVELOPMENT ALONG SHORELINE. PROIVIDES A VALUABLE WATER RESOURCE IN THIS PARK OF DRY WEST TEXAS.",Y
NLA06608-2954,1,PROB_Lake,Target_Sampled,19.14831492,YES,7/26/2007,,,,,,L,,,L,,,,,,,L,L,,,L,,,,,L,,,,,,,,,,,,,,,,,,1,1,1,0,0,SEEPAGE,NONE,YES,BANNED,UNSWIMMABLE,YES,1,,25-75,05-25,25-75,0-05,,,,0-05,75-100,HIGH,4,4,GOOD,EUTROPHIC,GOOD,POND SURROUNDED BY SAGEBRUSH AND DESERT. LOTS OF MACROPHYTE GROWTH.,"CURLEW, KILLDEER, SNIPE, DUCKS, HAWKS, SWALLOWS, SONGBIRDS.",LAKE BED WAS ALMOST COPLETELY COVERED WITH SUBMERGENT,FLOATING FILAMENTOUS PATCHILY DISTRIBUTED,GRAZING UNIT ADJACENT TO POND,,,NON OBSERVED. IDAHO FISH AND GAME REPORTS A LITTLE WATERFOWL HUNTING PRESSURE IN THE FALL,,NICE LITTLE POND WITH VERY LITTLE HUMAN DISTURBANCE. WILDLIFE MANAGEMENT AREA MANAGTED BY IDAHO DEPARTMENT OF FISH AND GAME.,Y
NLA06608-2955,1,PROB_Lake,Target_Sampled,10360.72355,YES,6/28/2007,M,M,M,L,L,M,L,L,LMLMLMML,,L,L,,M,L,,MLLL,L,L,L,,,,,LLL,L,,,L,L,,,M,MLLL,,,M,L,,M,,MLM,16,6,3,6,7,RESERVOIR,ARTIFICIAL,YES,HIGH,FAIR,NO,,05-25,05-25,0-05,0-05,0-05,05-25,25-75,25-75,05-25,0-05,SPARSE,3,4,GOOD,EUTROPHIC,GOOD,GOOD FISH HABITAT,"BIRDS, TURTLES, BEAVER",GREEN WATER,,,PCB CONTAMINATION (HISTORIC),"GOOD PUBLIC ACCESS, LARGE SURFACE AREA","LOTS OF BOATERS, HEAVY FISHING, LIGHT SWIMMING, FISH CONSUMPTION ADVISORIES EXIST FOR THIS RESERVOIR.",,"DROUGHT IS HAVING AN EFFECT ON THIS RESERVOIR. RETENTION TIMES ARE INCREASING, EVEN DOUBLING, LOWERING OXYGEN CONCENTRATIONS OVERALL.",N
NLA06608-2972,1,PROB_Lake,Target_Sampled,54.12101543,YES,8/19/2007,L,L,,L,,L,,,LLLL,L,,L,,,L,M,MLLL,,,M,,,,,M,,,,,,,,,,,,L,,,L,,LL,4,6,3,0,2,SEEPAGE,NONE,NO,RESTRICTED,UNSWIMMABLE,YES,0.2,0-05,25-75,25-75,05-25,0-05,0-05,0-05,0-05,25-75,0-05,MODERATE,2,3,FAIR,HYPEREUTROPHIC,FAIR,THIS SITE USED TO BE OPEN TO THE PUBLIC--DUE TO VANDALISM IT IS NOW CLOSED TO THE PUBLIC. ALGAL SCUM ON THE ENTIRE LAKE.,"PELICANS, LARGEMOUTH BASS, SEVERAL HAWKS, CORMORANTS, RACCOONS, BLUE HERONS.","WATER IS VERY TURBID, SECCHI <0.2M",GREEN AND BLUE GREEN ALGAE VERY ABUNDANT,"WATERFOWL, LIVESTOCK, OLD RESORT NOW CLOSED.",,,"SMALL UNIMPROVED BOAT LAUNCH, LAKE HAS TOO MUCH ALGAE TO BE DESIRABLE.",,,Y
NLA06608-2987,1,PROB_Lake,Target_Sampled,30.92769369,YES,8/1/2007,L,H,L,,,L,,,LHLL,,,,,,,L,L,,,,,,,,,,,,,,,L,H,HL,,,,,,,,,8,1,0,6,0,SEEPAGE,NONE,NO,LOW,FAIR,NO,,75-100,25-75,25-75,05-25,0-05,0-05,05-25,05-25,25-75,25-75,MODERATE,4,3,GOOD,EUTROPHIC,FAIR,LAKE HAD DIVERS AQUATIC FLORA AND THICK VEGETATION AROUND THE LAND/WATER INTERFACE; COMBINED WITH #/TREES GOOD HABITAT.,"SWAN, FROG SP., BASS, CARP, SUNFISH SP., GREAT BLUE HERON, UNIDENTIFIED FALCON, SONG BIRDS, TURTLES.","LAKE IS VERY SHALLOW, SCUMS, PLANT GROWTH, FLOC WAS PREVELENT.",NEARLY ALL TYPES OBSERVED.,PRIMARY SOURCES INCLUDE: GOLF COURSE.,ALL RESIDENCES ARE ON SEPTIC TANKS.,DECENT LAKE FOR BASS FISHING AND OBSERVING WILDLIFE.,"FEW BOATS OBSERVED, ONLY 2 PONTOONS WITH SMALL MOTORS.  SWIMMING AND BOATING LIMITED DUE TO SHALLOW DEPTH AND MACROPHYTE GROWTH.",,,Y
NLA06608-2996,1,PROB_Lake,Target_Sampled,83.93357214,YES,10/18/2007,L,,,,,L,,,LL,,L,,,,,,L,,L,L,,,,,LL,,,,,,,,,,,,,L,,,,L,2,1,2,0,1,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,YES,4,0-05,75-100,25-75,,0-05,05-25,0-05,0-05,05-25,0-05,SPARSE,3,4,GOOD,EUTROPHIC,GOOD,SMALL PUBLIC WATER SUPPLY RESERVOIR. A LARGE PORTION OF THE LAKE IS INUNDATED VEGETATION. MOST TREES LOCATED ON SUBMERGED ISLANDS.,"CATTLE EGRETS, GIANT EGRETS, COOTS, GREAT BLUE HERONS, DUCKS, HERON ROOKERY","DARK GREEN BROWN COLOR, TURBID",SPARSE FILAMENTOUS ALGAE ALONG BANK AT A FEW LOCATIONS.,"CATTLE, CROPS, SEPTIC SYSTEMS",,PUBLIC LAKE,PUBLIC PARK AT BOAT RAMP. CLEAN WELL CARED FOR WITH NO VISIBLE TRASH. BOATING SWIMMING AND FISHING POSSIBLE BUT LAKE LEVELS VARY.,,CATTLE AND CROPLAND WERE CLOSE TO THE SHORELINE DUE TO THE HIGH LAKE LEVEL. MOST OF THE SHORELINE AREA HAS LIMITED ACCESS. VERY LITTLE DISTURBANCE.,Y
NLA06608-3032,1,PROB_Lake,Target_Sampled,4.279639086,YES,10/17/2007,L,,,,,L,,,LL,,,,,,,,,,H,M,,,,,MH,,,,,,,,,,,,,,,,,,2,0,8,0,0,RESERVOIR,ARTIFICIAL,NO,LOW,UNSWIMMABLE,YES,8,0-05,75-100,05-25,0-05,0-05,75-100,0-05,0-05,0-05,0-05,SPARSE,2,3,POOR,EUTROPHIC,POOR,NEARLY DRY IN THE SUMMER OF 2006. DOWN 8 FEET. SPRING/SUMMER RAINS OF 2007 REFILLED THE LAKE,"NUMEROUS SMALL SUNFISH, GREAT EGRET","DARK GREEN COLOR, TOO TURBID FOR PLANT GROWTH",SMALL AMOUNT OF FILAMENTOUS ALGAE ON BOTTOM,"CATTLE, HORSES",SEPTIC SYSTEM,LOCAL CONTACT IS RANCH FOREMAN PHILLIP MARSH AT 940-641-0311 (CELL),"NOT USED FOR RECREATION. MAINTAINED PRIMARILY FOR LIVESTOCK. NO ACCESS FOR SWIMMING, BOATING OR FISHING.",,,Y
NLA06608-3035,1,PROB_Lake,Target_Sampled,26.27209562,YES,7/25/2007,M,M,,,,L,,,MML,,M,,,,L,L,LML,,,L,L,,,,LL,,,,,,,,,,,L,,,,,,L,7,5,2,0,1,DRAINAGE,NONE,NO,RESTRICTED,GOOD,NO,,25-75,05-25,25-75,25-75,,,05-25,05-25,25-75,25-75,MODERATE,4,4,GOOD,MESOTROPHIC,GOOD,"SMALL LAKE WITH MODERATE MACROPHYTE DENSITY. CAMP PATOWATOMIE ON ONE SIDE OF THE LAKE, WITH FOREST AND RESIDENCES WITH LAWNS BORDERING THE REST OF IT.","CANADIAN GEESE, CARP, BASS, BLUEGILL, BLUE HERON, FROGS, MALLARDS.",CLEAR WATER WITH PROBABLY DAILY USE BY CAMPERS IN SUMMER,SMALL ALGAL MATS SEEN. ONLY OCCASIONALLY AROUND LAKE.,"CAMP PATOWATOMIE, RESIDENCES",,LOCAL CONTACTS SAID THERE ARE ZEBRA MUSSELS (A RECENT INVASION) THOUGH WE SAW NONE AT PHAB.,"SAW MANY CAMPERS IN CANOES, PADDLE BOATS, SAILBOATS, KAYAKS AND MANY SWIMMERS. NO FISHING OBSERVED.",,"LOCAL CONTACTS SAID THERE WAS A BISON FARM IN THE AREA, THROUGH QUITE FAR FROM THE LAKE.",N
NLA06608-3083,1,PROB_Lake,Target_Sampled,33757.39161,YES,8/6/2007,M,M,M,M,M,M,M,M,MMMMMMMM,M,M,M,M,M,M,M,MMMMMMM,L,L,L,L,L,L,M,LLLLLLM,L,L,L,L,M,,,,LMLLL,L,,M,,,,,ML,24,21,9,7,4,RESERVOIR,ARTIFICIAL,NO,HIGH,FAIR,,,25-75,05-25,05-25,05-25,05-25,05-25,25-75,25-75,,,,3,3,FAIR,EUTROPHIC,FAIR,H20 BROWN. PROBABLY HIGH NUTRIENTS.,SEVERAL DUCKS NEAR SHORE.,H20 APPEARED CLOUDY.,MODERATELY ABUNDANT,"RESIDENCES, PARKS, MARINAS.",,DID NOT SPEAK TO ANYONE. PARK APPEARED TO BE ABOUT HALF CAPACITY.,SEVERAL BOATS IN AREA.,,,N
NLA06608-3096,1,PROB_Lake,Target_Sampled,15.47302677,YES,9/25/2007,L,M,,,,,,,ML,,,,,,,,,,,M,,,,,M,,,,,,,,,,,,L,,,,L,LL,4,0,3,0,2,RESERVOIR,ARTIFICIAL,NO,RESTRICTED,GOOD,YES,2.1,05-25,75-100,05-25,0-05,0-05,05-25,0-05,0-05,25-75,75-100,MODERATE,3,4,GOOD,MESOTROPHIC,GOOD,SEEMS LIKE A FAIRLY PRODUCTIVE LAKE. NEIGHBOR SAID HE HAS CAUGHT A 9.5 LB BASS AND 48 LBS OF CRAPPIE IN 45 MINUTES.,CANADA GEESE HAVE ESTABLISHED HOME ON THIS LAKE WITH A FEW OTHER NATIVE GEESE. FISH,WATER CLARITY VERY GOOD. QUITE CLEAR TO SLIGHT GREEN,"CHARA PRESENT IN SHALLOWER WATER, NONE ELSEWHERE",GEESE AND CATTLE USE OF LAKE.,NONE,CONDITIONS WERE GREAT FOR SWIMMING. NO SURFACE VEGETATION OR ALGAE PRESENT ON SURFACE. CLEAR WATER.,"PRIVATE PROPERTY, SO RECREATION IS PRIMARILY FOR LANDOWNER AND FRIENDS. GREAT FISHING ACCORDING TO NEIGHBOR. CATTLE DID ENTER LAKE TO COOL DOWN AND DRINK WATER",,,Y
NLA06608-3121,1,PROB_Lake,Target_Sampled,211.4297955,YES,8/7/2007,,,,,,M,,,M,M,,H,,,L,M,MHML,,,H,,,,L,HL,,,,,,,,,,,,L,,,,,L,3,12,6,0,1,RESERVOIR,ARTIFICIAL,NO,LOW,FAIR,,,25-75,05-25,05-25,75-100,25-75,0-05,0-05,0-05,05-25,75-100,HIGH,3,2,FAIR,EUTROPHIC,GOOD,"HIGH MACROPHYTE LEVEL, DUE TO NUTRIFICATION. ALSO HIGH IN POLLEN.","GREAT BLUE HERON, WESTERN GREBE, OSPREY, RIBBON SNAKES, TOADS, PERCH, CANADA GOOSE, LESSER SCAUP, BEAVER, SONGBIRDS.",SURROUNDING AREA VERY AESTHETICALLY PLEASING.,NOT VERY HIGH IN BLUE GREEN ALGAE ABUNDANCE.,"CATTLE, RUNOFF.",,,LOWE WATER MAKES BOATING DIFFICULT DUE TO MACROPHYTE LEVELS. EURASIAN MILFOIL AND CURLY PONDWEED PRESENT. HIGH LEVEL OF DEAD FISH.,,"LOCAL CONTACT SAID THAT WATER IS ALMOST COMPLETELY DRAINED AT END OF SUMMER, AND THE MACROPHYTES GROW SO DENSE THAT YOU CANT LAUNCH ANY BOAT LATE IN THE YEAR. ALSO INDICATED IT WAS A GOOD FISHERY EARY IN THE YEAR BEFORE THE FISH KILLS.",Y
NLA06608-3147,1,PROB_Lake,Target_Sampled,96.8169697,YES,8/21/2007,M,M,,,,L,,,MML,,,,,,,L,L,M,L,L,,,,,MLL,,,,,,,,,,,,L,,,,M,LM,7,1,5,0,4,DRAINAGE,NONE,NO,LOW,FAIR,NO,,05-25,25-75,05-25,05-25,,,25-75,25-75,25-75,05-25,MODERATE,3,3,GOOD,EUTROPHIC,GOOD,NO INVASIVES OBSERVED. ROOTED MACROPHYTES CREATE FISH COVER. SOME TERRESTRIAL HABITAT FOR BIRDS.,"HERON, BASS, CANADA GEESE, SONGBIRDS.",WATER WAS MURKY AND GREEN,"DENSE ALGAE BASED ON CHLA FILTER, SOME MACROPHYTE ALGAE.","RESIDENCES, RUNOFF FROM CROPFIELDS, PASTURES, AND LIVESTOCK USE AREAS.",,"SPOKE BRIEFLY TO A LOCAL MAN ABOUT FISHING AND FISH STOCKING (MUSKY, BASS)",OBSERVED A FEW FISHING BOATS. NO SWIMMERS OR AQUATIC SPORTS. RECREATIONAL VALUE COMES FROM FISHING.,,SPEED LIMIT ON LAKE IS 10 MPH. LIVESTOCK USE OCCURS VERY CLOSE TO LAKE.,Y
NLA06608-3153,1,PROB_Lake,Target_Sampled,73.88577303,YES,9/25/2007,,,,,,L,,,L,H,L,,,,L,,LHL,,,,,,,,,,,,,,,,,,,,L,,,L,M,LML,1,7,0,0,5,SEEPAGE,ARTIFICIAL,NO,BANNED,GOOD,YES,0.7,75-100,0-05,25-75,05-25,0-05,0-05,0-05,0-05,0-05,0-05,SPARSE,5,5,EXCELLENT,OLIGOTROPHIC,EXCELLENT,NO SHORELINE MODIFICATIONS OR DEVELOPMENT; WATERSHED IN NATURAL CONDITION; NO INVASIVE SPECIES OBSERVED; GOOD D.O.,"KINGFISHERS, GREAT BLUE HERON, RAVENS.",DEEP SECCHI DISK; LOW MACROPHYTES AND ALGAE.,"SPARSE GREEN FILAMENTOUS ALGAE; SOME ALGAE ON ROCKS, WOODY DEBRIS.","WATERFOWL, CAMPGROUND, DOGS.",,"SIGN SAID THAT CUTTHROAT, RAINBOW TROUT, AND BULL TROUT ARE IN LAKE.  STATE STOCKS LAKE.","NONE OBSERVED; BUT IN SUMMER MONTHS KAYAKING, SWIMMING, CAMPING, FISHING, HIKING - LAKE IS POPULAR RECREATION SPOT.",,"LAKE IS IN MORAN STATE PARK, MANY HIKING TRAILS IN AREA, INCLUDING ONE THAT CIRCUMNAVIGATES MOUNTAIN LAKE.  LAKE WAS USED AS SOURCE OF DRINKING WATER IN 1970'S - DON'T KNOW IF IT STILL IS.",Y
NLA06608-3157,1,PROB_Lake,Target_Sampled,2331.871858,YES,7/11/2007,,,,,,L,,,L,,L,L,,,L,L,LLLL,,,M,,,,,M,,,,,,M,,,M,,,M,,,H,L,MLH,1,4,3,3,9,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,YES,15,,0-05,05-25,,75-100,,0-05,,0-05,,ABSENT,4,4,FAIR,MESOTROPHIC,EXCELLENT,"WATER LEVEL IS LOW, VERY LITTLE SHORELINE VEGETATION, MOSTLY BARREN BANKS--INDICATING RAPID WATER LEVEL FLUCTUATION.","OSPREY, BALD EAGLE, GREAT BLUE HERON, HONKERS, GULLS, KILLDEER.",,"SPARSE, PLANKTONIC ALGAE GIVING WATER GREEN COLOR","SOME LIVESTOCK USE, RUNOFF FROM",,"MODERATELY POPULAR, FISHING AND WATERSKIING CLOSE TO BOISE.","SEVERAL ANGLERS EARLY, SOME WATERSKIERS AND SWIMMERS/SUNBATHERS IN THE AFTERNOON.",,"MOVED 2 PHAB STATIONS DUE TO LOW WATER LEVE. SURROUNDING RANGELAND APPEARS TO BE IN DECENT CONDITION, LOTS OF EXPOSED CANYON RIMS DUE TO LOW WATER.",Y
NLA06608-3160,1,PROB_Lake,Target_Sampled,29.22338246,YES,8/15/2007,,L,,,,L,,,LL,,M,,,,L,,ML,M,L,,,,,,ML,,,,,,,,,,,,L,,,,,L,2,4,4,0,1,RESERVOIR,ARTIFICIAL,NO,LOW,FAIR,NO,,25-75,25-75,0-05,,0-05,,05-25,,,,ABSENT,3,2,FAIR,EUTROPHIC,FAIR,LAKE SEEMS TO HAVE VERY HIGH LEVELS OF PHYTOPLANKTON AND OR MICROSCOPIC ALGAE,WE SAW A GREAT BLUE HERON AND A FEW OTHER SMALL BIRDS.,"NO MACROPHYTES, WATER IS VERY GREEN WITH PHYTOPLANKTON",ALOT OF MICROSCOPIC ALGAE AND OR PHYTOPLANKTON,RUNOFF FROM CROPLAND.,,SEEMS LIKE AN OKAY LAKE FOR BOATING AND FISHING.,"BOAT RAMP AND DOCKS ON EAST SIDE OF LAKE, NO SWIMMING BEACH, INLET STREAM HAS A LOT OF SNAGS FOR FISH COVER.",,,N
NLA06608-3169,1,PROB_Lake,Target_Sampled,167489.6101,YES,8/21/2007,L,L,,,,H,,,LLH,H,L,,,L,,,LLH,,,L,M,,,M,LMM,L,,,L,,,,L,LLL,,M,M,,M,M,,MMMM,7,7,7,3,12,DRAINAGE,ARTIFICIAL,NO,LOW,FAIR,NO,,25-75,0-05,05-25,0-05,0-05,25-75,0-05,0-05,0-05,0-05,SPARSE,3,3,FAIR,EUTROPHIC,GOOD,HYDROLOGY IS CONTROLLED AND HIGHLY ALTERED. LARGE DIKE SURROUNDS LAKE. LAKE IS KNOWN FOR WATER QUALITY PROBLEMS (NUTRIENTS),"LOTS OF SMALL ALLIGATORS, MANY WADING BIRDS, OSPREY","GREEN, PHYTOPLANKTON IN WATER COLUMN",,LARGE AGRICULTURAL SOURCES,,MANY SMALL MARINAS NEAR RAMP,"LARGE RAMP THAT WILL SUPPORT MANY BOATERS ON WEEKEND, RECENTLY CLOSED FOR SWIMMING.",,LAKE OKEECHOBEE IS LISTED AS A TMDL WATERBODY.,Y
NLA06608-3228,1,PROB_Lake,Target_Sampled,1008.006194,YES,10/9/2007,M,M,,L,,M,L,,LMLMM,,,L,,L,L,,LLL,H,M,M,,,,,HMM,,,,M,,,,,M,,,M,,,M,M,MMM,11,3,11,3,9,RESERVOIR,ARTIFICIAL,NO,LOW,FAIR,YES,2,0-05,05-25,05-25,0-05,05-25,05-25,25-75,05-25,0-05,0-05,SPARSE,3,3,GOOD,MESOTROPHIC,GOOD,,,,,"RESIDENTIAL AREAS, ROW CROPS",,,LAKE LEVEL ELEVATED TO HIGH RAINFALL IN SPRING/EARY SUMMER,,"DRINKING WATER WITHDRAWL. POWER PLANT,INTERMITTENTLY USED,WITHDRAWS WATER FOR COOLING.",N
NLA06608-3265,1,PROB_Lake,Target_Sampled,28.20648777,YES,9/5/2007,L,,,,,L,,,LL,L,M,,,,,L,LML,,,,,,,,,,,,,,,,,,,,L,,,,,L,2,5,0,0,1,DRAINAGE,NONE,NO,RESTRICTED,FAIR,NO,,75-100,25-75,05-25,05-25,0-05,0-05,0-05,05-25,0-05,25-75,MODERATE,4,5,GOOD,MESOTROPHIC,EXCELLENT,EURASIAN MILFOIL AND CURLY POND WEED GROW IN THICK BEDS ALONG SHORE. WATERSHED AND MOST OF SHORELINE MOSTLY UNDISTURBED.,"DUCKS, FISH, EAGLES, CANADA GEESE, CORMORANTS, CROWS, TURTLES, TURKEY VULTURES ON LAND NEAR SHORE.",ABUNDANT MACRO. GROWTH ALONG SHORE. CLEAR WATER.,SOME FLOATING ALGAL MATS ALONG SHORE.,"CAMP, RESIDENCES, WATERFOWL.",,FISHERMAN LOOKING FOR TROUT.,"FISHING, KAYAKING, BIRDING, CAMPING, SWIMMING",,THE NORTHWEST BASIN OF LAKE IS CHOKED WITH EURASIAN WATER MILFOIL.,Y
NLA06608-3303,1,PROB_Lake,Target_Sampled,516.5173718,YES,10/17/2007,,L,,M,,M,L,L,LLMML,,L,,,,L,,LL,L,L,,,,,,LL,,,,M,,,L,,LM,,,H,,,,L,HL,9,2,2,4,6,RESERVOIR,ARTIFICIAL,YES,HIGH,FAIR,NO,,0-05,25-75,25-75,0-05,05-25,0-05,05-25,0-05,05-25,0-05,SPARSE,2,2,FAIR,MESOTROPHIC,GOOD,"DUE TO FISH STOCKING, NATURAL ECOLOGY SOMEWHAT ALTERED. LAKE IS IN MIGRATORY PATH FOR MANY BIRDS.","COOTS, OTHER FEW DUCKS, WHITE PELICAN, HAWK, GREAT BLUE HERON AND WHITE HERON",PRETTY GOOD WATER CLARITY AND COLOR,LOTS OF ATTACHED ALGAE ON ROCKS ALONG SHORE.,"SMALL WASTEWATER TREATMENT PLANT, SLIGHT FROM BIRDS",,"AREAS AROUND POWER PLANT ARE RESTRICTED. GENERALLY GOOD FOR FISHING, STOCKED WITH RED DRUM AND HYBRID BASS.","DID NOT SEE ANY OTHER BOATS BUT ONE WHILE WE WERE OUT. ACCORDING TO OUR REGIONAL STAFF, LAKE IS QUITE BUSY FOR FISHING ON WEEKENDS AND SUMMER. NOT MUCH ELSE. SWIMMING IS NOT A BIG ACTIVITY ON THIS LAKE.",,,Y
