SITE_ID,VISIT_NO,INDXSAMP_INF,CORE_CONFIDENCE,COMMENT_CONFIDENCE,NUT_REG_INF,NUT_REG,LAKE_ORIGIN,LAKE_ORIGIN_INF,REF_CLUSTER,WSA_ECO9,SITE_TYPE,ST,LAKENAME,RT_NLA,PH_FIELD,COND,NTL,PTL,DOC,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,COND_INF_TOP,COND_INF_BOT,COND_INF_DIF,COND_SIGTEST,PH_INF_TOP,PH_INF_BOT,PH_INF_DIF,PH_SIGTEST,ELEV_PT,DOM_GEOL,ECO3_PT,LAKEAREA_KM2,BASINAREA_KM2,BASIN_LAKE_RATIO,PC_DISTOT,PC_URB,PC_URB_INT,PC_CROP,PC_AG,PC_WET
NLA06608-2513,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WA,American Lake,SO-SO,9.2,116,259,5,3.15,5.87630944,10.92246196,-5.046152525,Yes,257.9108598,370.6082365,-112.6973767,Yes,126.1191908,152.9561544,-26.83696351,Yes,8.235484109,8.292176275,-0.056692165,No,269.03,Sedimentary,71,0.302184803,310.6418646,1027.98639,27.7021358,27.53296028,19.59024075,0.092406796,0.169175519,3.73892113
NLA06608-2566,1,YES,YES,,14,XIV,Natural,1,B,NAP,PROB_Lake,RI,Chapman Pond,SO-SO,7.69,261,376,9,10.51,20.2325,27.36889213,-7.13639213,Yes,559.3616005,474.2646386,85.09696196,Yes,223.828318,90.15891017,133.6694078,Yes,7.808323101,6.138146859,1.670176242,Yes,401.01,Volcanic,50,1.212289931,13.93053927,11.49109542,37.49289271,33.31654872,27.44454626,0.628021653,4.176343996,19.62567667
NLA06608-2634,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WY,Little Bear Lake,SO-SO,6.4,13,278,16,2.42,27.64562982,11.64574896,15.99988085,Yes,534.9668294,253.5327992,281.4340302,Yes,57.36812009,33.71506683,23.65305325,Yes,7.971009128,7.545849011,0.425160117,No,1620.93,Sedimentary,25,0.18245676,0.886233911,4.857227049,0.60581899,0.60581899,0,0,0,0
NLA06608-2673,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,OR,,SO-SO,8.5,45,423,72,2.31,44.9530338,38.28882371,6.66421009,Yes,576.8607921,425.054983,151.8058091,Yes,143.0409326,146.8970905,-3.856157869,Yes,8.426057254,8.465354861,-0.039297607,No,324.62,Sedimentary,47,0.95899755,32.6646,34.06119233,0,0,0,0,0,0.05717742
NLA06608-2726,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,OR,,SO-SO,8.5,152,191,5,2.45,8.886990403,15.49209868,-6.605108281,Yes,241.8991476,340.858094,-98.95894641,Yes,142.6676839,125.1849034,17.48278052,Yes,8.438120235,8.377366426,0.060753809,No,10.11,Sedimentary,1,30.361759,203.5535406,6.704273642,0,0,0,0,0,0
NLA06608-2881,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,MT,Whitefish Lake,SO-SO,8.2,171,50,1,1.52,10.64290204,19.00177883,-8.358876793,Yes,265.1874044,343.388699,-78.20129456,Yes,147.0326274,150.0881607,-3.055533346,Yes,8.321651841,8.257386439,0.064265402,No,1181.28,Sedimentary,26,3.036462042,7.149994251,2.354712212,2.968797681,1.897451635,0.513925284,0.097479226,1.071346046,2.457031746
NLA06608-2891,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Crystal Lake,SO-SO,8.6,440,790,8,8.38,5.166768614,6.078555527,-0.911786913,No,499.7889068,500.008,-0.21909321,No,428.8762276,239.4269566,189.449271,Yes,8.518250561,8.321160897,0.197089665,No,268.82,Sedimentary,77,0.814336378,3009.15748,3695.226645,72.66367106,6.024253071,0.434739912,66.63941799,66.63941799,3.974764913
NLA06608-2954,1,YES,YES,"OK, rel little watershed dist.",3,III,Natural,1,F,XER,PROB_Lake,ID,,TRASH,9.9,124,7684,876,8.58,112.8905005,86.49085557,26.39964488,Yes,1330.110754,924.9983544,405.1123995,Yes,245.526718,220.116892,25.409826,Yes,8.990278404,8.942514626,0.047763778,No,75.75,Sedimentary,45,6.675551704,1998.35282,299.3539574,10.21057507,2.517453556,0,7.693121511,7.693121511,0.368143746
NLA06608-2987,1,YES,YES,"?Golf course, Ag; some wetland buffer",7,VII,Natural,1,E,UMW,PROB_Lake,IN,,SO-SO,8.1,510,1336,29,11.28,26.63098133,15.18398711,11.44699422,Yes,1037.596328,802.3465837,235.2497444,Yes,439.4670594,236.1455473,203.3215121,Yes,8.37223529,8.460084937,-0.087849647,No,153.59,Sedimentary,36,3.922004404,707.3306042,180.3492631,37.87405703,35.87045512,17.40442257,1.405511789,2.003601911,0.642946882
NLA06608-3035,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Blackman Lake,SO-SO,8.6,344,738,7,8.19,26.15944491,14.89909032,11.26035459,Yes,973.1823104,513.182,460.0003104,Yes,356.5226087,238.2048623,118.3177465,Yes,8.824950678,8.337516166,0.487434512,No,593.82,Sedimentary,42,0.103893878,158.5758809,1526.325553,65.88443748,11.01316941,3.81374771,42.72954067,54.87126807,18.91307538
NLA06608-3153,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WA,Mountain Lake,SO-SO,8.3,105,116,1,2.02,1.479987162,6.270240364,-4.790253202,Yes,204.0789728,603.4609681,-399.3819953,Yes,244.550654,311.6913856,-67.14073154,Yes,8.313411265,8.558703194,-0.245291929,No,886.29,Sedimentary,69,0.885851694,17.24930121,19.47199664,0,0,0,0,0,0.41196231
NLA06608-3265,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WA,Fan Lake,SO-SO,8.8,259,338,7,4.05,7.407334092,21.0977827,-13.6904486,Yes,210.15973,366.8605597,-156.7008297,Yes,240.5684806,223.516607,17.05187369,Yes,8.703742006,8.600771687,0.102970319,No,795.16,Volcanic,4,0.636915966,45.68537124,71.72904072,0,0,0,0,0,1.257481944
NLA06608-3329,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,ID,Chase Lake,SO-SO,6.9,36,374,10,3.14,10.0647813,6.970787468,3.093993829,Yes,221.5833904,177.6770439,43.90634651,Yes,43.86110765,28.62504437,15.23606327,Yes,7.458819349,7.123961754,0.334857595,No,1842,Sedimentary,13,0.826885873,1046.679061,1265.808372,0,0,0,0,0,2.557816363
NLA06608-3644,1,YES,YES,,4,IV,Natural,1,E,SPL,PROB_Lake,NE,Smith Lake,SO-SO,8.8,922,2063,58,34.26,242.6769211,102.5518527,140.1250684,Yes,4939.826518,3257.327509,1682.499009,Yes,1700.448977,1187.307952,513.1410258,Yes,8.993884003,8.973127134,0.020756869,No,1202.02,Quaternary,13,1.641224555,4.468015468,2.722366939,0,0,0,0,0,16.93833782
NLA06608-3656,1,YES,YES,Little sign of disturbance,4,IV,Natural,1,E,SPL,PROB_Lake,NE,Otter Lake,TRASH,8.3,426,5813,471,24.91,522.6232268,139.7277897,382.8954371,Yes,5688.968538,1987.242835,3701.725702,Yes,623.5652124,582.6211059,40.94410644,Yes,8.687683489,8.179196187,0.508487302,No,207.02,Sedimentary,78,0.526617892,11.73367283,22.28118909,0,0,0,0,0,0.181703424
NLA06608-3846,1,YES,YES,,14,XIV,Natural,1,B,NAP,PROB_Lake,RI,School House Pond,REF,6.62,45,110,3,4.15,10.596,9.919243355,0.676756645,No,276.7271415,316.514821,-39.78767949,Yes,57.62554429,61.11839438,-3.492850093,Yes,6.575819137,6.678960886,-0.103141748,No,211.77,Sedimentary,54,3.05568001,21.32231577,6.97792822,,,,,,
NLA06608-3890,1,YES,YES,,14,XIV,Natural,1,B,NAP,PROB_Lake,RI,Beach Pond,SO-SO,6.22,51,98,1,2.78,5.87947,6.539873793,-0.660403793,No,198.1864234,242.846494,-44.66007067,Yes,46.739315,46.78734639,-0.048031387,No,6.652366995,6.814756119,-0.162389124,No,2107.88,Sedimentary,11,0.12890502,4.044261315,31.37396296,7.285181385,6.423318409,2.260357617,0,0.861862976,9.968339708
NLA06608-4252,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,VT,Spring Lake,SO-SO,8.1,73,188,1,2.69,4.05431,4.908365233,-0.854055233,No,239.9330698,277.395191,-37.46212117,Yes,103.8166705,84.00014696,19.8165235,Yes,8.012705145,8.038788458,-0.026083313,No,105.13,Sedimentary,35,95.30146252,2170.026762,22.77013075,1.273031079,1.273031079,0,0,0,4.091885612
NLA06608-9999,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,VT,Maidstone Lake,REF,7.3,29,149,1,2.94,2.66476,3.255135805,-0.590375805,No,136.2715688,149.5784563,-13.30688753,Yes,33.27510234,35.03182187,-1.756719522,Yes,7.390448285,7.135680194,0.254768091,No,2138,Granitic,16,0.194875511,87.07638265,446.8308121,1.269712784,1.269712784,0,0,0,1.028628078
NLA06608-ACAD_LAKES_0435,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,6.51,28,151,10,1.92,7.82306,7.060268,0.762792,No,239.5986346,257.312913,-17.71427842,Yes,33.83808525,35.73588338,-1.897798128,Yes,6.161826777,6.457098057,-0.29527128,No,335,Granitic,81,5.723283384,11406.00514,1992.912874,0,0,0,0,0,3.803691846
NLA06608-ALPS-1218,1,YES,YES,logging in watershed,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,4.4,18,414,14,11.36,14.1961,19.0516569,-4.855556902,Yes,299.1565894,376.6874469,-77.53085745,Yes,18.11013982,20.131122,-2.020982189,Yes,4.660623566,5.074985136,-0.41436157,No,321.71,Sedimentary,47,0.268643857,24.14758788,89.88699068,,,,,,
NLA06608-ALSC:020149,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,NJ,,REF,7.5,29,191,5,3.36,5.71786,5.281921048,0.435938952,No,214.9156759,172.6986915,42.21698446,Yes,42.22579693,52.02350741,-9.797710477,Yes,7.23246048,7.273390822,-0.040930341,No,241.93,Sedimentary,70,0.242494558,12.16141233,50.15127945,0.32174719,0.288747478,0,0,0.032999712,8.798548163
NLA06608-ELS:1C2-032,1,YES,YES,,14,XIV,Natural,1,B,NAP,REF_Lake,NH,,SO-SO,7.6,30,264,11,,13.0332,17.51234605,-4.479146054,Yes,272.5723862,276.7483747,-4.175988424,Yes,30.73394237,28.95394874,1.779993632,Yes,6.745414243,6.820006887,-0.074592644,No,2222,Sedimentary,23,0.883806005,7.022659799,7.945929038,,,,,,
NLA06608-ELS:1C3-003,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,6.4,18,256,9,6.59,15.5823,8.411374868,7.170925132,Yes,370.7834933,230.6494895,140.1340038,Yes,22.7244613,9.771422928,12.95303837,Yes,6.305344724,5.264456664,1.040888059,Yes,456.67,Sedimentary,46,0.150711627,0.257765278,1.710321114,0,0,0,0,0,4.470468721
NLA06608-ELS:1D1-035,1,YES,YES,Not reserv; green on GE; little disturb - urb,14,XIV,Natural,1,D,CPL,REF_Lake,MA,,REF,9.23,54,444,23,2.16,26.54716435,32.3169235,-5.769759145,Yes,452.471632,549.4090932,-96.93746119,Yes,63.9699639,79.07419858,-15.10423468,Yes,7.707934276,8.110316721,-0.402382445,No,65.5,Sedimentary,74,39.07840941,2570.762187,65.78471914,13.40264929,11.5338703,3.118524933,1.652701416,1.868778986,0.151838293
NLA06608-ELS:1D2-087,1,YES,YES,Does not look like reservoir on GE,14,XIV,Man-made,2,B,,,,,SO-SO,6.05,58,532,35,6.48,21.6792,11.97188264,9.707317356,Yes,537.6501546,364.8115865,172.8385681,Yes,66.02218762,43.69384194,22.32834568,Yes,6.832167618,6.615925724,0.216241894,No,1820,Volcanic,19,9.065111129,6161.318267,679.6737712,18.57214004,2.808469957,0.18119161,0.54357483,15.76367008,18.11916102
NLA06608-ELS:1E1-052,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,6.75,21,130,10,4.38,5.99651,6.790647023,-0.794137023,No,212.1666341,249.9444231,-37.777789,Yes,56.45884648,58.43786889,-1.979022412,Yes,7.345247326,7.244238927,0.101008399,No,196.17,Sedimentary,58,0.119790988,0.852790765,7.118989326,0,0,0,0,0,2.960041972
NLA06608-ELS:1E1-096,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,6.52,20,236,9,6.8,9.75879,13.84729676,-4.088506764,Yes,215.2000083,282.8095244,-67.60951611,Yes,43.15905844,50.49216735,-7.333108915,Yes,6.771632155,7.163512269,-0.391880114,No,1625.22,Volcanic,22,4.062047336,28584.74559,7037.029169,0.285634046,0.285634046,0,0,0,7.801729927
NLA06608-ELS:1E2-027,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,7.03,27,629,28,10.42,9.38216,6.079667548,3.302492452,Yes,433.740057,292.9556748,140.7843823,Yes,28.34337398,19.22477614,9.118597843,Yes,6.562581868,6.115849726,0.446732142,No,2626,Gneiss,17,0.777185026,87.79963746,112.9713447,0.778658796,0.778658796,0.284989443,0,0,7.08052285
NLA06608-ELS:1E3-012,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.75,54,161,4,2.31,10.3891,5.753277735,4.635822265,Yes,362.0225195,262.4300756,99.59244383,Yes,76.5733324,43.90593602,32.66739638,Yes,7.995779441,7.7829767,0.212802741,No,358.73,Granitic,58,2.206479112,25.86530737,11.72243473,0,0,0,0,0,0
NLA06608-ELS:1E3-071,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,8.03,69,807,17,8.15,6.73899,4.311899994,2.427090006,Yes,315.9120497,201.0313108,114.8807389,Yes,57.87288657,54.68051158,3.192374991,Yes,7.537604517,7.360315313,0.177289204,No,916,Sedimentary,44,6.410235311,42.28744418,6.596863006,0,0,0,0,0,4.593420236
NLA06608-ELS:2B2-008,1,YES,YES,,8,VIII,Natural,1,C,UMW,REF_Lake,MI,,REF,5.9,17,299,8,10.76,4.197091048,12.6292389,-8.432147856,Yes,147.2907652,375.577,-228.2862348,Yes,14.48710866,2.99278311,11.49432555,Yes,6.704980913,6.31916926,0.385811654,No,367.79,Sedimentary,50,33.75871372,83.04795387,2.460044969,1.69183138,1.69183138,0.581567037,0,0,6.291497944
NLA06608-ELS:2C2-048,1,YES,YES,,8,VIII,Natural,1,C,UMW,REF_Lake,WI,,SO-SO,6.6,14,593,8,5.71,8.292025518,28.69978375,-20.40775823,Yes,571.3422142,524.327,47.01521425,Yes,27.08259714,13.00981509,14.07278205,Yes,6.954494614,7.161374644,-0.20688003,No,85.14,Sedimentary,65,0.156236821,19.58418289,125.3493435,2.243758523,2.243758523,0,0,0,0
NLA06608-ELS:2C3-018,1,YES,YES,,8,VIII,Natural,1,C,UMW,REF_Lake,WI,,REF,7.3,26,328,10,5.65,8.969427279,20.59968037,-11.63025309,Yes,291.8593886,317.053,-25.1936114,Yes,40.52087368,21.55101795,18.96985573,Yes,7.615349497,7.14951811,0.465831388,No,186.93,Sedimentary,65,0.040366879,0.707771907,17.53348104,4.615099619,4.615099619,0,0,0,39.24304454
NLA06608-ELS:2D3-008,1,YES,YES,Lots of wetland; high DOC,8,VIII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8,252,722,13,14.33,50.60351923,39.84109932,10.76241991,Yes,849.6582709,784.113,65.54527091,Yes,312.6325121,186.2253024,126.4072097,Yes,8.508078575,8.253432332,0.254646243,No,2280.73,Granitic,21,0.110274028,59.32999991,538.0233317,1.525888369,1.105100212,0,0.327279678,0.420788158,7.778205336
NLA06608-EMAP:ME011L,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,7.05,35,246,13,7.5,8.9403,10.42981682,-1.489516823,No,295.4084293,299.3550084,-3.946579067,Yes,51.52439737,46.89012831,4.634269063,Yes,7.224554645,6.856194615,0.36836003,No,532.8,Sedimentary,58,0.614150349,6.278542712,10.22313628,0,0,0,0,0,6.767567264
NLA06608-EMAP:ME012L,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.59,53,129,1,3.48,2.77718,3.031865079,-0.254685079,No,218.6983125,180.2845557,38.41375685,Yes,105.9514901,44.95765773,60.99383235,Yes,7.899731681,7.780880981,0.118850699,No,17.6,Quaternary,34,0.057017864,4.837379808,84.83972274,0,0,0,0,0,1.148312937
NLA06608-EMAP:ME254L,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.62,45,204,5,4.23,7.11715,5.73307128,1.38407872,No,261.4491871,261.7381646,-0.288977555,No,58.4469847,70.84422188,-12.39723719,Yes,7.647315485,7.551413913,0.095901573,No,211.27,Sedimentary,58,2.369556104,37.25673266,15.72308527,0,0,0,0,0,0.936400947
NLA06608-EMAP:ME263L,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,6.43,19,314,11,7.32,9.9906,3.87275517,6.11784483,Yes,208.4980518,148.2186285,60.27942328,Yes,32.63735842,38.30909372,-5.671735299,Yes,6.293182495,7.5185572,-1.225374704,Yes,255.6,Sedimentary,27,1.776572989,83.21774471,46.84172575,,,,,,
NLA06608-EMAP:ME518L,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,6.97,22,156,7,3.54,4.02909,3.83620825,0.19288175,No,188.1931981,152.6030331,35.59016497,Yes,46.63374967,44.96769231,1.666057354,No,7.4775886,7.33394711,0.14364149,No,261.56,Sedimentary,47,0.4873696,13.32280668,27.33614629,,,,,,
NLA06608-FL:16674741,1,YES,YES,Looks oerfect; sandy shoreline?,12,XII,Natural,1,D,CPL,REF_Lake,FL,,SO-SO,6.2,18,98,8,1.51,10.21643105,10.24372741,-0.02729636,No,135.0882858,151.7061544,-16.61786852,Yes,6.273966157,17.50063236,-11.2266662,Yes,5.222623864,5.600762878,-0.378139014,No,177.26,Sedimentary,82,26.77177547,224.0750265,8.369823163,11.10462999,11.10462999,0,0,0,6.749873131
NLA06608-FL:18261987,1,YES,YES,"Looks good; undisturbed, but lots ag land nearby",12,XII,Natural,1,D,CPL,REF_Lake,FL,,REF,4.7,76,474,20,6.98,24.57023114,105.0282957,-80.45806452,Yes,392.4842858,720.0692593,-327.5849735,Yes,69.4640011,77.22786438,-7.763863274,Yes,6.410391962,7.234846445,-0.824454483,Yes,522.69,Sedimentary,50,1.497867752,19.67049436,13.1323305,6.16677006,4.960196622,0.330052482,0.648524175,1.206573438,27.11931228
NLA06608-FL:99324403,1,YES,YES,"OK; much forest, but lots regrowth from Ag",9,IX,Natural,1,D,CPL,REF_Lake,FL,,SO-SO,6.6,52,801,24,7.54,16.40499179,24.94071084,-8.53571906,Yes,405.5742057,274.3554985,131.2187072,Yes,70.89500271,28.35491528,42.54008743,Yes,7.230359838,6.021902924,1.208456914,Yes,368.16,Volcanic,50,0.195757106,4.252180296,21.72171623,26.4427833,5.17103318,1.057711332,2.703040071,21.27175013,8.931784583
NLA06608-IN:646,1,YES,YES,,7,VII,Natural,1,C,UMW,REF_Lake,IN,,SO-SO,8.2,489,2089,4,4.74,10.09281683,11.51991581,-1.427098971,No,527.0032202,548.407,-21.40377979,Yes,446.1333802,369.4283353,76.70504497,Yes,8.452335073,8.506327926,-0.053992853,No,495.93,Gneiss,58,2.929730598,608.542751,207.71287,73.36160272,6.735368041,3.247525574,55.98084585,66.62623468,17.44570738
NLA06608-MN:03-0029,1,YES,YES,,8,VIII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.4,185,779,9,7.99,24.23533913,19.44667281,4.788666321,Yes,835.5407286,529.316,306.2247286,Yes,206.16841,155.7517335,50.41667647,Yes,8.363859594,8.396986874,-0.033127281,No,466.76,Sedimentary,27,0.165062774,34.84732101,211.1155666,17.97386063,3.624822468,0.58222537,0.601006834,14.34903816,3.136504415
NLA06608-MN:11-0102,1,YES,YES,,8,VIII,Natural,1,C,UMW,REF_Lake,MN,,REF,8.7,104,447,9,9.2,9.658732401,25.64221922,-15.98348682,Yes,405.1361447,663.44,-258.3038553,Yes,146.5425603,88.05975086,58.48280946,Yes,8.148822152,7.957461755,0.191360397,No,1268.55,Volcanic,80,1.078297643,1214.918296,1126.700317,5.076383324,2.2317227,0,0.935123244,2.844660624,11.52008971
NLA06608-MN:15-0010,1,YES,YES,Lake looks green on G Earth,8,VIII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.5,264,529,9,7.06,8.180874264,56.39116121,-48.21028694,Yes,469.0881549,1054.94,-585.8518451,Yes,362.0507569,292.0117234,70.0390335,Yes,8.621867156,8.426976458,0.194890699,No,258.64,Sedimentary,56,2.945937826,375.431381,127.4403613,0.671626566,0.524420743,0.03066788,0.131871883,0.147205823,1.232848765
NLA06608-MN:22-0074,1,YES,YES,"?Ag, but vegetation buffer zone",6,VI,Natural,1,C,TPL,REF_Lake,MN,,SO-SO,8.6,369,1175,62,8.59,34.01015056,41.51842445,-7.508273881,Yes,818.6529562,915.356,-96.70304382,Yes,441.5628547,275.6320469,165.9308078,Yes,8.493901993,8.501972122,-0.008070129,No,390.54,Sedimentary,47,6.733546096,215.0066462,31.93067116,45.04334906,11.26083727,0,33.7825118,33.7825118,13.95573849
NLA06608-MN:49-0140,1,YES,YES,,7,VII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.3,308,595,7,6.01,6.306557189,3.594870321,2.711686868,Yes,433.9476868,277.766,156.1816868,Yes,567.973275,259.1939276,308.7793474,Yes,8.554151647,8.309263826,0.24488782,No,365.88,Sedimentary,27,4.164715879,148.4574939,35.64648782,51.01877602,4.462464313,0.268574241,18.15975061,46.55631171,1.373860541
NLA06608-MN:56-0306,1,YES,YES,,7,VII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.4,349,540,8,4.94,8.248050315,55.9745928,-47.72654248,Yes,439.4086414,1288.12,-848.7113586,Yes,306.48658,322.5920605,-16.10548051,Yes,8.475211615,8.400964611,0.074247005,No,161.62,Sedimentary,45,45.28486451,7818.128729,172.6433062,37.59397629,3.747309534,0,14.3243929,33.84666676,1.692333338
NLA06608-MN:61-0037,1,YES,YES,,7,VII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.6,382,835,19,6.47,47.62769323,13.12764269,34.50005054,Yes,998.033171,507.284,490.749171,Yes,480.4852692,266.6166502,213.868619,Yes,8.626941822,8.438977059,0.187964764,No,47.73,Granitic,59,3.201373304,134.5504184,42.02896872,72.96840328,4.349770827,0.299296158,47.26883986,68.61863245,0.738263856
NLA06608-MN:77-0019,1,YES,YES,,7,VII,Natural,1,C,UMW,REF_Lake,MN,,SO-SO,8.1,398,1065,17,9.07,28.54138473,38.96096968,-10.41958495,Yes,792.7724969,945.775,-153.0025031,Yes,495.9994189,472.4004918,23.5989271,Yes,8.830423298,8.627407727,0.203015571,No,596.04,Sedimentary,42,0.650744605,26.44520426,40.63837651,73.40808672,3.587006436,0,25.86231641,69.82108028,1.255452253
NLA06608-NELP-0253,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,SO-SO,6.69,20,183,4,2.95,2.8299,2.554761483,0.275138517,No,151.8434934,158.6601417,-6.81664823,Yes,28.1309997,32.42328133,-4.292281638,Yes,6.918367488,7.384571458,-0.466203969,No,1605.73,Gneiss,41,0.662930962,3.757720078,5.668343,0,0,0,0,0,0.322092004
NLA06608-NELP-0955,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.56,49,118,1,2.94,2.88576,2.874889827,0.010870173,No,146.0182631,119.4071078,26.61115522,Yes,58.85437613,53.79673009,5.057646035,Yes,7.620589136,7.331461863,0.289127273,No,4.9,Quaternary,63,0.144381196,2.290436081,15.86381154,0,0,0,0,0,1.706506182
NLA06608-NELP-1041,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.47,32,286,9,4.51,17.1742,17.98155716,-0.807357155,No,369.7995306,373.4051739,-3.605643299,Yes,58.59735727,61.46944027,-2.872082999,Yes,7.024569879,7.093557359,-0.068987481,No,2163.46,Sedimentary,13,1.1603703,78.04667787,67.26014777,0,0,0,0,0,1.974773383
NLA06608-NELP-1330,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.22,21,168,1,2.93,3.20441,3.502634214,-0.298224214,No,188.8253577,138.4100186,50.41533913,Yes,48.38921249,31.73737277,16.65183972,Yes,7.426651105,6.948430863,0.478220242,No,198.75,Sedimentary,59,0.561997105,23.08342257,41.07391722,0,0,0,0,0,2.094495608
NLA06608-NELP-2155,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.65,47,146,1,3.04,4.16396,4.389491063,-0.225531063,No,237.0562671,213.0883943,23.96787283,Yes,109.0983587,61.76285979,47.33549892,Yes,7.717671813,7.517784774,0.199887039,No,600.25,Sedimentary,42,1.033135359,91.69963217,88.75858463,0,0,0,0,0,1.750261891
NLA06608-NELP-3355,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7.27,33,216,4,3.92,6.94939,5.808928762,1.140461238,No,250.3511855,148.1804329,102.1707526,Yes,39.10868934,24.09251985,15.01616949,Yes,7.17051661,6.990954233,0.179562377,No,501.84,Sedimentary,69,10.71509863,2083.774493,194.4708644,0,0,0,0,0,1.577535936
NLA06608-NELP-3586,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,ME,,REF,7,20,138,3,3.19,2.72082,4.109491531,-1.388671531,No,138.3125327,163.2119225,-24.89938976,Yes,37.75578964,35.29983047,2.45595917,Yes,7.309655385,7.225847556,0.083807828,No,15.44,Sedimentary,84,0.371402696,93.76924728,252.4732545,0,0,0,0,0,1.722898349
NLA06608-NH250L,1,YES,YES,Forested w-shed; natural,8,VIII,Natural,1,B,,,,,SO-SO,6.6,18,292,12,,15.6879,12.91565027,2.772249732,Yes,275.4070753,233.7588905,41.64818483,Yes,26.83643523,45.1326603,-18.29622507,Yes,6.404905511,6.952901387,-0.547995876,No,396.91,Sedimentary,58,0.833522473,21.98941925,26.3813154,,,,,,
NLA06608-NH4912,1,YES,YES,,8,VIII,Natural,1,B,NAP,REF_Lake,NH,,SO-SO,5.9,17,177,4,1.91,4.58328,6.835544635,-2.252264635,Yes,244.6082736,221.3591855,23.24908819,Yes,48.98314118,46.29610427,2.687036919,Yes,7.045149695,6.836527005,0.208622691,No,28.85,Sedimentary,58,4.709097425,3161.13308,671.2821577,0.206140905,0.068713635,0,0.13742727,0.13742727,1.030704527
NLA06608-NV:2,1,YES,YES,Looks OK on G Earth,3,III,Natural,1,F,XER,REF_Lake,NV,,SO-SO,8,60,124,11,1.57,17.39377999,34.2657831,-16.87200311,Yes,178.4945368,387.3988534,-208.9043167,Yes,64.21990072,120.3032102,-56.08330949,Yes,8.017373226,8.395355671,-0.377982445,No,551.81,Sedimentary,42,0.865482354,246.9559159,285.3390536,0,0,0,0,0,2.205902753
NLA06608-R10BULLTR,1,YES,YES,OK; good ref lake; ver little disturbance,2,II,Natural,1,F,WMT,REF_Lake,ID,,REF,9.2,68,88,3,1.21,18.97964413,8.320671734,10.6589724,Yes,269.1085606,266.5385689,2.569991709,Yes,73.88141505,19.5889075,54.29250754,Yes,7.927207066,6.609080613,1.318126452,Yes,258.17,Sedimentary,58,0.105917287,0.919072778,8.677268887,0.043238982,0,0,0,0.043238982,2.283018243
