SITE_ID,VISIT_NO,SAMPLED_CORE,DATECORE,SAMPLED_INF,INDXSAMP_INF,SAMPLE_CATEGORY,SAMPLE_ID_TOP,SAMPLE_ID_BOT,FLAG_FLD_CORE,COMMENT_FLD_CORE,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,COND_INF_TOP,COND_INF_BOT,COND_INF_DIF,COND_SIGTEST,PH_INF_TOP,PH_INF_BOT,PH_INF_DIF,PH_SIGTEST,CORE_LENGTH,CORE_CONFIDENCE,COMMENT_CONFIDENCE,SITE_TYPE,LAKE_SAMP,LAKE_ORIGIN
NLA06608-3157,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3160,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3169,1,YES (Both),8/21/2007,NO LAB DATA,YES,P,511927,511928,,,,,,,,,,,,,,,,,,,21,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3228,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3265,1,YES (Both),9/5/2007,YES,YES,P,517267,517268,,,7.407334092,21.0977827,-13.6904486,Yes,210.15973,366.8605597,-156.7008297,Yes,240.5684806,223.516607,17.05187369,Yes,8.703742006,8.600771687,0.102970319,No,46,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3303,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3313,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3320,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3329,1,YES (Both),7/19/2007,YES,YES,P,505637,505638,,,10.0647813,6.970787468,3.093993829,Yes,221.5833904,177.6770439,43.90634651,Yes,43.86110765,28.62504437,15.23606327,Yes,7.458819349,7.123961754,0.334857595,No,44,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3480,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3484,1,YES (Both),8/20/2007,YES,YES,P,509667,509668,F1,HARD SAND BOTTOM,166.1160635,126.4458869,39.67017657,Yes,3286.382128,2739.480206,546.901922,Yes,846.9286608,654.5528612,192.3757995,Yes,8.76181722,8.911353442,-0.149536221,No,23,NO,Short core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3608,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3616,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3644,1,YES (Both),8/15/2007,YES,YES,P,513147,513148,,,242.6769211,102.5518527,140.1250684,Yes,4939.826518,3257.327509,1682.499009,Yes,1700.448977,1187.307952,513.1410258,Yes,8.993884003,8.973127134,0.020756869,No,27,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3656,1,YES (Both),8/22/2007,YES,YES,P,509757,509758,,,522.6232268,139.7277897,382.8954371,Yes,5688.968538,1987.242835,3701.725702,Yes,623.5652124,582.6211059,40.94410644,Yes,8.687683489,8.179196187,0.508487302,No,31,YES,Little sign of disturbance,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3660,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3698,1,YES (Both),7/19/2007,YES,YES,P,513417,513418,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,10.0731,17.85813032,-7.785030324,Yes,281.9599385,372.2653598,-90.30542135,Yes,49.54090472,38.15408032,11.38682441,Yes,6.115208325,6.257514891,-0.142306566,No,28,UNCERTAIN,"reservoir, little disturbance",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-3846,1,YES (Both),7/12/2007,YES,YES,P,508727,508728,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,10.596,9.919243355,0.676756645,No,276.7271415,316.514821,-39.78767949,Yes,57.62554429,61.11839438,-3.492850093,Yes,6.575819137,6.678960886,-0.103141748,No,41.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3890,1,YES (Both),7/11/2007,YES,YES,P,505417,505418,IM,CORE LENGTH CHANGED (3) BASED ON INTERVALS,5.87947,6.539873793,-0.660403793,No,198.1864234,242.846494,-44.66007067,Yes,46.739315,46.78734639,-0.048031387,No,6.652366995,6.814756119,-0.162389124,No,35,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-3911,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4056,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4064,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4206,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4252,1,YES (Both),8/23/2007,YES,YES,P,513127,513128,,,4.05431,4.908365233,-0.854055233,No,239.9330698,277.395191,-37.46212117,Yes,103.8166705,84.00014696,19.8165235,Yes,8.012705145,8.038788458,-0.026083313,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-4320,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4382,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4413,1,YES (Both),7/18/2007,YES,YES,P,507397,507398,,,15.2027,11.85999191,3.34270809,Yes,481.8960364,309.6632905,172.232746,Yes,83.59728361,18.18148878,65.41579484,Yes,5.359082788,4.998057634,0.361025155,No,29,UNCERTAIN,Reservoir; substantial dam,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4414,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4440,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4472,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4504,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4610,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4643,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4650,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4659,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4686,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4698,1,YES (Top only),9/16/2007,YES (LOST SAMPLE),YES,P,508357,508358,IM,SAMPLE LOST (NO LAB DATA),,,,,,,,,,,,,,,,,35,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-4828,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4929,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-4949,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-9999,1,YES (Both),7/31/2007,YES,YES,P,503907,503908,,,2.66476,3.255135805,-0.590375805,No,136.2715688,149.5784563,-13.30688753,Yes,33.27510234,35.03182187,-1.756719522,Yes,7.390448285,7.135680194,0.254768091,No,43,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ACAD_LAKES_0435,1,YES (Both),8/1/2007,YES,YES,P,513457,513458,,,7.82306,7.060268,0.762792,No,239.5986346,257.312913,-17.71427842,Yes,33.83808525,35.73588338,-1.897798128,Yes,6.161826777,6.457098057,-0.29527128,No,39,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ALPS-1218,1,YES (Both),8/3/2007,YES,YES,P,509967,509968,,,14.1961,19.0516569,-4.855556902,Yes,299.1565894,376.6874469,-77.53085745,Yes,18.11013982,20.131122,-2.020982189,Yes,4.660623566,5.074985136,-0.41436157,No,37,YES,logging in watershed,REF_Lake,Target_Sampled,NATURAL
NLA06608-ALSC:020149,1,YES (Both),9/11/2007,YES,YES,P,517437,517438,F1; IM,F1: BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED. IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,5.71786,5.281921048,0.435938952,No,214.9156759,172.6986915,42.21698446,Yes,42.22579693,52.02350741,-9.797710477,Yes,7.23246048,7.273390822,-0.040930341,No,47,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1C2-032,1,YES (Both),7/12/2007,YES,YES,P,508157,508158,IM,IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,13.0332,17.51234605,-4.479146054,Yes,272.5723862,276.7483747,-4.175988424,Yes,30.73394237,28.95394874,1.779993632,Yes,6.745414243,6.820006887,-0.074592644,No,43,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1C3-003,1,YES (Both),8/15/2007,YES,YES,P,511367,511368,,,15.5823,8.411374868,7.170925132,Yes,370.7834933,230.6494895,140.1340038,Yes,22.7244613,9.771422928,12.95303837,Yes,6.305344724,5.264456664,1.040888059,Yes,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1D1-035,1,YES (Both),7/25/2007,YES,YES,P,503987,503988,,,26.54716435,32.3169235,-5.769759145,Yes,452.471632,549.4090932,-96.93746119,Yes,63.9699639,79.07419858,-15.10423468,Yes,7.707934276,8.110316721,-0.402382445,No,41.5,YES,Not reserv; green on GE; little disturb - urb,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1D2-087,1,YES (Both),7/27/2007,YES,YES,P,503677,503678,,,21.6792,11.97188264,9.707317356,Yes,537.6501546,364.8115865,172.8385681,Yes,66.02218762,43.69384194,22.32834568,Yes,6.832167618,6.615925724,0.216241894,No,19,YES,Does not look like reservoir on GE,REF_Lake,Non_Target,MAN-MADE
NLA06608-ELS:1E1-052,1,YES (Both),8/7/2007,YES,YES,P,509037,509038,IM,CORE LENGTH ESTIMATED FROM BOTTOM INTERVAL,5.99651,6.790647023,-0.794137023,No,212.1666341,249.9444231,-37.777789,Yes,56.45884648,58.43786889,-1.979022412,Yes,7.345247326,7.244238927,0.101008399,No,38,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E1-096,1,YES (Both),8/9/2007,YES,YES,P,510217,510218,,,9.75879,13.84729676,-4.088506764,Yes,215.2000083,282.8095244,-67.60951611,Yes,43.15905844,50.49216735,-7.333108915,Yes,6.771632155,7.163512269,-0.391880114,No,38,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E1-128,1,YES (Lost sample),,YES (LOST SAMPLE),YES,,,,,,,,,,,,,,,,,,,,,,,,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E2-027,1,YES (Both),8/14/2007,YES,YES,P,506817,506818,,,9.38216,6.079667548,3.302492452,Yes,433.740057,292.9556748,140.7843823,Yes,28.34337398,19.22477614,9.118597843,Yes,6.562581868,6.115849726,0.446732142,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E3-002,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E3-012,1,YES (Both),8/28/2007,YES,YES,P,503957,503958,,,10.3891,5.753277735,4.635822265,Yes,362.0225195,262.4300756,99.59244383,Yes,76.5733324,43.90593602,32.66739638,Yes,7.995779441,7.7829767,0.212802741,No,33,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:1E3-071,1,YES (Both),8/8/2007,YES,YES,P,508187,508188,,,6.73899,4.311899994,2.427090006,Yes,315.9120497,201.0313108,114.8807389,Yes,57.87288657,54.68051158,3.192374991,Yes,7.537604517,7.360315313,0.177289204,No,38,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:2B2-008,1,YES (Both),8/21/2007,YES,YES,P,503567,503568,,,4.197091048,12.6292389,-8.432147856,Yes,147.2907652,375.577,-228.2862348,Yes,14.48710866,2.99278311,11.49432555,Yes,6.704980913,6.31916926,0.385811654,No,37,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:2C2-048,1,YES (Both),8/24/2007,YES,YES,P,503547,503548,,,8.292025518,28.69978375,-20.40775823,Yes,571.3422142,524.327,47.01521425,Yes,27.08259714,13.00981509,14.07278205,Yes,6.954494614,7.161374644,-0.20688003,No,58,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:2C3-018,1,YES (Both),8/25/2007,YES,YES,P,512287,512288,,,8.969427279,20.59968037,-11.63025309,Yes,291.8593886,317.053,-25.1936114,Yes,40.52087368,21.55101795,18.96985573,Yes,7.615349497,7.14951811,0.465831388,No,53,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-ELS:2D3-008,1,YES (Both),8/10/2007,YES,YES,P,511727,511728,,,50.60351923,39.84109932,10.76241991,Yes,849.6582709,784.113,65.54527091,Yes,312.6325121,186.2253024,126.4072097,Yes,8.508078575,8.253432332,0.254646243,No,37,YES,Lots of wetland; high DOC,REF_Lake,Target_Sampled,NATURAL
NLA06608-EMAP:ME011L,1,YES (Both),9/14/2007,YES,YES,P,504537,504538,,,8.9403,10.42981682,-1.489516823,No,295.4084293,299.3550084,-3.946579067,Yes,51.52439737,46.89012831,4.634269063,Yes,7.224554645,6.856194615,0.36836003,No,38,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-EMAP:ME012L,1,YES (Both),8/28/2007,YES,YES,P,508877,508878,,,2.77718,3.031865079,-0.254685079,No,218.6983125,180.2845557,38.41375685,Yes,105.9514901,44.95765773,60.99383235,Yes,7.899731681,7.780880981,0.118850699,No,33.5,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-EMAP:ME254L,1,YES (Both),9/5/2007,YES,YES,P,509057,509058,,,7.11715,5.73307128,1.38407872,No,261.4491871,261.7381646,-0.288977555,No,58.4469847,70.84422188,-12.39723719,Yes,7.647315485,7.551413913,0.095901573,No,29,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-EMAP:ME263L,1,YES (Both),8/9/2007,YES,YES,P,509977,509978,,,9.9906,3.87275517,6.11784483,Yes,208.4980518,148.2186285,60.27942328,Yes,32.63735842,38.30909372,-5.671735299,Yes,6.293182495,7.5185572,-1.225374704,Yes,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-EMAP:ME518L,1,YES (Both),8/10/2007,YES,YES,P,507847,507848,,,4.02909,3.83620825,0.19288175,No,188.1931981,152.6030331,35.59016497,Yes,46.63374967,44.96769231,1.666057354,No,7.4775886,7.33394711,0.14364149,No,38,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-FL:107895579,1,YES (Both),8/1/2007,NO LAB DATA,YES,P,513807,513808,,,,,,,,,,,,,,,,,,,31,,,REF_Lake,Target_Sampled,NATURAL
NLA06608-FL:16674741,1,YES (Both),8/3/2007,YES,YES,P,511907,511908,,,10.21643105,10.24372741,-0.02729636,No,135.0882858,151.7061544,-16.61786852,Yes,6.273966157,17.50063236,-11.2266662,Yes,5.222623864,5.600762878,-0.378139014,No,40,YES,Looks oerfect; sandy shoreline?,REF_Lake,Target_Sampled,NATURAL
NLA06608-FL:18261987,1,YES (Both),8/5/2007,YES,YES,P,512847,512848,,,24.57023114,105.0282957,-80.45806452,Yes,392.4842858,720.0692593,-327.5849735,Yes,69.4640011,77.22786438,-7.763863274,Yes,6.410391962,7.234846445,-0.824454483,Yes,35,YES,"Looks good; undisturbed, but lots ag land nearby",REF_Lake,Target_Sampled,NATURAL
NLA06608-FL:99324403,1,YES (Both),8/4/2007,YES,YES,P,513727,513728,,,16.40499179,24.94071084,-8.53571906,Yes,405.5742057,274.3554985,131.2187072,Yes,70.89500271,28.35491528,42.54008743,Yes,7.230359838,6.021902924,1.208456914,Yes,45,YES,"OK; much forest, but lots regrowth from Ag",REF_Lake,Target_Sampled,NATURAL
NLA06608-FL:99344895,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,REF_Lake,Target_Sampled,NATURAL
NLA06608-IN:646,1,YES (Both),7/31/2007,YES,YES,P,512477,512478,,,10.09281683,11.51991581,-1.427098971,No,527.0032202,548.407,-21.40377979,Yes,446.1333802,369.4283353,76.70504497,Yes,8.452335073,8.506327926,-0.053992853,No,48,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MI:7007,1,YES (Both),8/1/2007,NO LAB DATA,YES,P,510467,510468,,,,,,,,,,,,,,,,,,,49,,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:03-0029,1,YES (Both),8/8/2007,YES,YES,P,508257,508258,IM,IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,24.23533913,19.44667281,4.788666321,Yes,835.5407286,529.316,306.2247286,Yes,206.16841,155.7517335,50.41667647,Yes,8.363859594,8.396986874,-0.033127281,No,59,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:06-0002,1,YES (Both),9/6/2007,YES,YES,P,507987,507988,,,317.2385746,277.7998383,39.43873633,Yes,3765.076748,3071.331327,693.7454209,Yes,1303.453512,509.6044933,793.8490189,Yes,8.79794011,8.767351356,0.030588754,No,32,NO,Ag watershed; ecoregion 6?,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:11-0102,1,YES (Both),8/11/2007,YES,YES,P,511657,511658,,,9.658732401,25.64221922,-15.98348682,Yes,405.1361447,663.44,-258.3038553,Yes,146.5425603,88.05975086,58.48280946,Yes,8.148822152,7.957461755,0.191360397,No,42,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:15-0010,1,YES (Both),8/9/2007,YES,YES,P,508247,508248,,,8.180874264,56.39116121,-48.21028694,Yes,469.0881549,1054.94,-585.8518451,Yes,362.0507569,292.0117234,70.0390335,Yes,8.621867156,8.426976458,0.194890699,No,56,YES,Lake looks green on G Earth,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:22-0074,1,YES (Both),9/11/2007,YES,YES,P,517987,517988,,,34.01015056,41.51842445,-7.508273881,Yes,818.6529562,915.356,-96.70304382,Yes,441.5628547,275.6320469,165.9308078,Yes,8.493901993,8.501972122,-0.008070129,No,48,YES,"?Ag, but vegetation buffer zone",REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:49-0140,1,YES (Both),9/24/2007,YES,YES,P,518047,518048,,,6.306557189,3.594870321,2.711686868,Yes,433.9476868,277.766,156.1816868,Yes,567.973275,259.1939276,308.7793474,Yes,8.554151647,8.309263826,0.24488782,No,55,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:51-0063,1,YES (Both),9/5/2007,YES,YES,P,510748,510747,,,176.0928152,137.7501486,38.34266656,Yes,1914.92126,1799.078627,115.8426332,Yes,811.9709866,549.9525046,262.018482,Yes,8.707558217,8.490329852,0.217228364,No,25,NO,"High Ag - >70%,Reg 6",REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:56-0306,1,YES (Both),9/17/2007,YES,YES,P,516737,516738,,,8.248050315,55.9745928,-47.72654248,Yes,439.4086414,1288.12,-848.7113586,Yes,306.48658,322.5920605,-16.10548051,Yes,8.475211615,8.400964611,0.074247005,No,43,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:61-0037,1,YES (Both),9/25/2007,YES,YES,P,517997,517998,,,47.62769323,13.12764269,34.50005054,Yes,998.033171,507.284,490.749171,Yes,480.4852692,266.6166502,213.868619,Yes,8.626941822,8.438977059,0.187964764,No,39,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:74-0023,1,YES (Both),9/12/2007,YES,YES,P,516257,516258,,,23.90201508,50.54796752,-26.64595245,Yes,766.8631477,984.837,-217.9738523,Yes,479.6236401,253.8936903,225.7299498,Yes,8.544522059,8.513243348,0.031278711,No,45,UNCERTAIN,Lots of industrial development,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:75-0200,1,YES (Both),9/7/2007,YES,YES,P,506517,506518,,,321.273546,333.4452991,-12.17175308,Yes,2468.244106,3972.777398,-1504.533293,Yes,742.4555249,1094.729642,-352.2741174,Yes,8.818413016,8.802006729,0.016406287,No,39,UNCERTAIN,"SW MN, high Ag; potentially vhgh sed rate",REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:77-0019,1,YES (Both),9/16/2007,YES,YES,P,516367,516368,,,28.54138473,38.96096968,-10.41958495,Yes,792.7724969,945.775,-153.0025031,Yes,495.9994189,472.4004918,23.5989271,Yes,8.830423298,8.627407727,0.203015571,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-MN:87-0030,1,YES (Both),9/8/2007,YES,YES,P,510767,510768,,,445.2084094,365.6931896,79.51521981,Yes,4693.247543,3922.743699,770.5038447,Yes,1001.133397,419.4459437,581.6874533,Yes,8.52364798,8.598926362,-0.075278381,No,28,NO,Short core,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-0253,1,YES (Both),8/8/2007,YES,YES,P,511617,511618,F1,CORE SECTIONER NOT ACCURATE.,2.8299,2.554761483,0.275138517,No,151.8434934,158.6601417,-6.81664823,Yes,28.1309997,32.42328133,-4.292281638,Yes,6.918367488,7.384571458,-0.466203969,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-0955,1,YES (Both),8/29/2007,YES,YES,P,505597,505598,,,2.88576,2.874889827,0.010870173,No,146.0182631,119.4071078,26.61115522,Yes,58.85437613,53.79673009,5.057646035,Yes,7.620589136,7.331461863,0.289127273,No,34,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-1041,1,YES (Both),8/1/2007,YES,YES,P,509947,509948,,,17.1742,17.98155716,-0.807357155,No,369.7995306,373.4051739,-3.605643299,Yes,58.59735727,61.46944027,-2.872082999,Yes,7.024569879,7.093557359,-0.068987481,No,46,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-1330,1,YES (Both),8/28/2007,YES,YES,P,508757,508758,,,3.20441,3.502634214,-0.298224214,No,188.8253577,138.4100186,50.41533913,Yes,48.38921249,31.73737277,16.65183972,Yes,7.426651105,6.948430863,0.478220242,No,51,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-2155,1,YES (Both),8/29/2007,YES,YES,P,511097,511098,,,4.16396,4.389491063,-0.225531063,No,237.0562671,213.0883943,23.96787283,Yes,109.0983587,61.76285979,47.33549892,Yes,7.717671813,7.517784774,0.199887039,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-3355,1,YES (Both),8/29/2007,YES,YES,P,512267,512268,,,6.94939,5.808928762,1.140461238,No,250.3511855,148.1804329,102.1707526,Yes,39.10868934,24.09251985,15.01616949,Yes,7.17051661,6.990954233,0.179562377,No,42,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NELP-3586,1,YES (Both),8/30/2007,YES,YES,P,510497,510498,,,2.72082,4.109491531,-1.388671531,No,138.3125327,163.2119225,-24.89938976,Yes,37.75578964,35.29983047,2.45595917,Yes,7.309655385,7.225847556,0.083807828,No,35,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NH250L,1,YES (Both),7/26/2007,YES,YES,P,506917,506918,IM,CORE LENGTH AND BOTTOM INTERVALS NOT RECORDED,15.6879,12.91565027,2.772249732,Yes,275.4070753,233.7588905,41.64818483,Yes,26.83643523,45.1326603,-18.29622507,Yes,6.404905511,6.952901387,-0.547995876,No,,YES,Forested w-shed; natural,REF_Lake,Target_Sampled,NATURAL
NLA06608-NH4912,1,YES (Both),8/9/2007,YES,YES,P,504397,504398,IM,IM: BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,4.58328,6.835544635,-2.252264635,Yes,244.6082736,221.3591855,23.24908819,Yes,48.98314118,46.29610427,2.687036919,Yes,7.045149695,6.836527005,0.208622691,No,30,YES,,REF_Lake,Target_Sampled,NATURAL
NLA06608-NV:2,1,YES (Both),9/21/2007,YES,YES,P,517237,517238,,,17.39377999,34.2657831,-16.87200311,Yes,178.4945368,387.3988534,-208.9043167,Yes,64.21990072,120.3032102,-56.08330949,Yes,8.017373226,8.395355671,-0.377982445,No,22,YES,Looks OK on G Earth,REF_Lake,Target_Sampled,NATURAL
NLA06608-NV:3,1,YES (Both),9/20/2007,YES,YES,P,517037,517038,,,15.69078369,11.69221331,3.998570381,Yes,274.4974254,160.3002946,114.1971307,Yes,98.97752545,31.98789463,66.98963082,Yes,8.231208294,7.514066491,0.717141803,Yes,31,UNCERTAIN,"Reservoir, some forest, little urban",REF_Lake,Target_Sampled,MAN-MADE
NLA06608-NV:4,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,REF_Lake,Target_Sampled,MAN-MADE
NLA06608-OH:19,1,YES (Both),9/6/2007,YES,YES,P,517487,517488,,,12.29542751,19.78362157,-7.488194054,Yes,485.6485259,682.392,-196.7434741,Yes,262.930005,266.8033781,-3.87337308,Yes,8.386662852,8.442360951,-0.055698099,No,9,NO,"High Ag - >70%,Reg 6",REF_Lake,Target_Sampled,NATURAL
NLA06608-OH:22,1,YES (Both),9/5/2007,YES,YES,P,515747,515748,,,11.98977117,9.195304571,2.794466596,Yes,409.6350235,396.516,13.11902351,Yes,597.3901745,369.5629672,227.8272074,Yes,8.242059705,8.439082805,-0.1970231,No,37,NO,"High Ag - >70%,Reg 6",REF_Lake,Target_Sampled,NATURAL
NLA06608-R10BULLTR,1,YES (Both),8/16/2007,YES,YES,P,515617,515618,,,18.97964413,8.320671734,10.6589724,Yes,269.1085606,266.5385689,2.569991709,Yes,73.88141505,19.5889075,54.29250754,Yes,7.927207066,6.609080613,1.318126452,Yes,12,YES,OK; good ref lake; ver little disturbance,REF_Lake,Target_Sampled,NATURAL
NLA06608-R10CAPEHO,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,REF_Lake,Target_Sampled,NATURAL
