SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATE_COL,SAMPLED_PHYT,DATEPHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,SAMPLE_ID,FLAG_FLD_PHYT,COMMENT_FLD_PHYT,LAB_ID,SAMPLE_TYPE,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,SOURCELAB,SOURCEDATE,TAXONOMIST_CNT,COMMENT_PHYT_LAB,DATATYPE,VISIT_ID
NLA06608-2874,1,PROB_Lake,Target_Sampled,9/26/2007,YES,9/26/2007,P,YES,2,1000,Y,517973,,,5069.24.52,ALGAE,333,3,394,9.051556743,EA,20081217b,KMM,,PHYT,8628
NLA06608-2881,1,PROB_Lake,Target_Sampled,9/21/2007,YES,9/21/2007,P,YES,2,1000,Y,516753,,,5069.24.45,ALGAE,333,3,394,28.28611482,EA,20081217b,KMM,,PHYT,8630
NLA06608-2889,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,510773,,,5069.26.14,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8631
NLA06608-2891,1,PROB_Lake,Target_Sampled,7/16/2007,YES,7/16/2007,P,YES,2,1000,Y,512763,,,5069.12.18,ALGAE,333,3,394,17.53739119,EA,20081217b,KMM,,PHYT,8632
NLA06608-2916,1,PROB_Lake,Target_Sampled,8/6/2007,YES,8/6/2007,P,YES,2,1000,Y,510613,,,5069.12.54,ALGAE,333,3,394,21.12029907,EA,20081217b,KMM,,PHYT,8633
NLA06608-2924,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,507053,,,5069.41.25,ALGAE,25,25,380,0.675,EA,20081217b,JS,No slide required,PHYT,8634
NLA06608-2954,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,,,511863,IM,IM: Volume not recorded on field form,5069.10.33,ALGAE,25,25,380,2.7,EA,20081217b,JS,Diatom slide required. Loads of c diatoms. Microsytis bloom in flagellates. Very difficult to count!,PHYT,8635
NLA06608-2955,1,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,YES,1.4,1000,Y,506043,,,5069.01.05,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8636
NLA06608-2972,1,PROB_Lake,Target_Sampled,8/19/2007,YES,8/19/2007,P,YES,0.3,1000,Y,511343,,,5069.25.06,ALGAE,333,20,394,2.640037383,EA,20081217b,KMM,,PHYT,8637
NLA06608-2987,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,513603,,,5069.12.43,ALGAE,333,10,394,5.845797063,EA,20081217b,KMM,,PHYT,8638
NLA06608-2996,1,PROB_Lake,Target_Sampled,10/18/2007,YES,10/18/2007,P,YES,0.52,1000,Y,509173,,,5069.41.53,ALGAE,25,25,380,2.7,EA,20081217b,JS,Large,PHYT,8639
NLA06608-3032,1,PROB_Lake,Target_Sampled,10/17/2007,YES,10/17/2007,P,YES,0.52,1000,Y,516313,,,5069.41.54,ALGAE,25,25,380,0.675,EA,20081217b,JS,120-175 micron filaments.,PHYT,8640
NLA06608-3035,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,507463,,,5069.12.21,ALGAE,333,3,394,23.38318825,EA,20081217b,KMM,,PHYT,8641
NLA06608-3083,1,PROB_Lake,Target_Sampled,8/6/2007,YES,8/6/2007,P,YES,2,1000,Y,509383,,,5069.41.13,ALGAE,25,25,380,0.9,EA,20081217b,JS,No slide required,PHYT,8642
NLA06608-3096,1,PROB_Lake,Target_Sampled,9/25/2007,YES,9/25/2007,P,YES,2,1000,Y,516843,,,5069.41.23,ALGAE,25,25,380,1.8,EA,20081217b,JS,No slide required. Lots of coccoid greens.,PHYT,8643
NLA06608-3121,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,513613,,,5069.10.17,ALGAE,25,25,380,4.5,EA,20081217b,JS,Slide required,PHYT,8644
NLA06608-3147,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,1000,Y,504203,,,5069.12.07,ALGAE,333,5,394,6.41151936,EA,20081217b,KMM,,PHYT,8645
NLA06608-3153,1,PROB_Lake,Target_Sampled,9/25/2007,YES,9/25/2007,P,YES,2,1000,Y,517723,,,5069.45.35,ALGAE,333,20,394,15.08592791,EA,20081217b,KMM,,PHYT,8646
NLA06608-3157,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,2,,Y,503013,IM,IM: Volume not recorded on field form,5069.10.22,ALGAE,25,25,380,8.1,EA,20081217b,JS,50-60 cell/colony,PHYT,8647
NLA06608-3160,1,PROB_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,YES,0.5,1000,Y,512803,,,5069.25.28,ALGAE,333,20,394,3.20575968,EA,20081217b,KMM,,PHYT,8648
NLA06608-3169,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,0.8,1000,Y,511923,,,5069.08.19,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8649
NLA06608-3228,1,PROB_Lake,Target_Sampled,10/9/2007,YES,10/9/2007,P,YES,1.5,1000,Y,516863,,,5069.41.55,ALGAE,25,25,380,0.9,EA,20081217b,JS,Slide required,PHYT,8650
NLA06608-3265,1,PROB_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,2,1000,Y,517263,,,5069.45.27,ALGAE,333,20,394,19.61170628,EA,20081217b,KMM,,PHYT,8651
NLA06608-3303,1,PROB_Lake,Target_Sampled,10/17/2007,YES,10/17/2007,P,YES,1.4,1000,Y,514643,,,5069.41.56,ALGAE,25,25,380,0.3375,EA,20081217b,JS,No slide required,PHYT,8652
NLA06608-3313,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,1.86,1000,Y,511053,,,5069.10.12,ALGAE,25,25,380,8.1,EA,20081217b,JS,Slide required.,PHYT,8653
NLA06608-3320,1,PROB_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,0.5,1000,Y,517043,,,5069.34.43,ALGAE,25,25,380,0.9,EA,20081217b,JS,Lots of Aulacoseira!!,PHYT,8654
NLA06608-3329,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,505633,,,5069.10.05,ALGAE,25,25,380,7.2,EA,20081217b,JS,Slide required. 2 hr sample.,PHYT,8655
NLA06608-3480,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,1,1000,Y,508313,,,5069.34.39,ALGAE,25,25,380,2.925,EA,20081217b,JS,,PHYT,8656
NLA06608-3484,1,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,P,YES,0.3,1000,Y,509663,,,5069.25.05,ALGAE,333,20,394,4.902926569,EA,20081217b,KMM,,PHYT,8657
NLA06608-3608,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,1.4,1000,Y,512833,,,5069.25.36,ALGAE,333,10,394,6.41151936,EA,20081217b,KMM,,PHYT,8658
NLA06608-3616,1,PROB_Lake,Target_Sampled,7/30/2007,YES,7/30/2007,P,YES,2,1000,Y,513503,,,5069.34.34,ALGAE,25,25,380,2.25,EA,20081217b,JS,Slide required,PHYT,8659
NLA06608-3644,1,PROB_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,YES,1,1000,Y,513143,,,5069.25.23,ALGAE,333,10,394,15.8402243,EA,20081217b,KMM,,PHYT,8660
NLA06608-3656,1,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,0.4,1000,Y,509753,,,5069.25.33,ALGAE,333,5,394,3.582907878,EA,20081217b,KMM,,PHYT,8661
NLA06608-3660,1,PROB_Lake,Target_Sampled,8/23/2007,YES,8/23/2007,P,YES,0.08,1000,Y,502163,,,5069.25.01,ALGAE,333,15,394,28.28611482,EA,20081217b,KMM,,PHYT,8662
NLA06608-3698,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,513413,,,5069.37.09,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8663
NLA06608-3846,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,1000,Y,508723,,,5069.37.01,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8844
NLA06608-3890,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,2,1000,Y,505413,,,5069.37.13,ALGAE,333,2,394,23.76,EA,20081217b,JKE,,PHYT,8664
NLA06608-3911,1,PROB_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,1.4,1000,Y,508343,,,5069.16.04,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8665
NLA06608-4056,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,P,YES,2,1000,Y,504993,,,5069.34.17,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8666
NLA06608-4064,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,1.5,1000,Y,513323,,,5069.34.35,ALGAE,25,25,380,1.35,EA,20081217b,JS,No slide required,PHYT,8667
NLA06608-4206,1,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,YES,1,1000,Y,516853,,,5069.34.52,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8668
NLA06608-4252,1,REF_Lake,Target_Sampled,8/23/2007,YES,8/23/2007,P,YES,2,1000,Y,513123,,,5069.43.13,ALGAE,333,2,394,47.52,EA,20081217b,JKE,,PHYT,8669
NLA06608-4320,1,PROB_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,1.5,1000,Y,517053,,,5069.34.48,ALGAE,25,25,380,1.8,EA,20081217b,JS,No slide required. Much fine silt and debris. Mostly coccoid B-Gs and microflagellates.,PHYT,8670
NLA06608-4382,1,PROB_Lake,Target_Sampled,9/10/2007,YES,9/10/2007,P,YES,1.5,,Y,516533,IM,IM: Volume not recorded on field form,5069.34.49,ALGAE,333,1,394,23.76,EA,20081217b,JKE,,PHYT,8671
NLA06608-4413,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,507393,,,5069.37.07,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8672
NLA06608-4414,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,1.5,1000,Y,509893,,,5069.34.30,ALGAE,25,25,380,1.575,EA,20081217b,JS,,PHYT,8673
NLA06608-4440,1,PROB_Lake,Target_Sampled,9/4/2007,YES,9/4/2007,P,YES,1.5,1000,Y,509953,,,5069.34.24,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8674
NLA06608-4472,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,0.5,1000,Y,508303,,,5069.34.36,ALGAE,25,25,380,8.1,EA,20081217b,JS,Slide required. Full of silt debris very difficult to count. Mostly dead diatoms.,PHYT,8675
NLA06608-4504,1,PROB_Lake,Target_Sampled,6/5/2007,YES,6/5/2007,P,YES,1.5,1000,Y,502723,,,5069.34.09,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8676
NLA06608-4610,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,506923,,,5069.34.04,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8677
NLA06608-4643,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,1000,Y,509343,,,5069.34.26,ALGAE,25,25,380,1.35,EA,20081217b,JS,100-120 micron filaments,PHYT,8678
NLA06608-4650,1,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,YES,1.56,1000,Y,510673,,,5069.16.06,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8679
NLA06608-4659,1,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,YES,0.6,1000,Y,516903,,,5069.34.53,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8680
NLA06608-4686,1,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,YES,0.7,1000,Y,507973,,,5069.16.02,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8681
NLA06608-4698,1,PROB_Lake,Target_Sampled,9/16/2007,YES,9/16/2007,P,YES,1.2,1000,Y,508353,,,5069.16.05,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8682
NLA06608-4828,1,PROB_Lake,Target_Sampled,9/4/2007,YES,9/4/2007,P,YES,2,1000,Y,513963,,,5069.34.23,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8683
NLA06608-4929,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,1.5,1000,Y,509643,,,5069.34.02,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8684
NLA06608-4949,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,1.5,1000,Y,504283,,,5069.34.15,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,8685
NLA06608-9999,1,REF_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,1000,Y,503903,,,5069.43.01,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8686
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,513453,,,5069.17.31,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8687
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,8/3/2007,YES,8/3/2007,P,YES,2,1000,Y,509963,,,5069.17.20,ALGAE,333,20,387.1,3.995,EA,20081217b,MH,,PHYT,8795
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,9/11/2007,YES,9/11/2007,P,YES,2,1000,Y,517433,F1,BUFFER EXPLODED ALL OVER BAG WITH SAMPLE CONTAINERS SO THEY MAY BE CONTAMINATED,5069.28.13,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8796
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,1000,,508153,,,5069.27.17,ALGAE,25,25,380,0.675,EA,20081217b,JS,Bloom!,PHYT,8797
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,YES,2,1000,Y,511363,,,5069.17.25,ALGAE,333,20,387.1,15.98,EA,20081217b,MH,,PHYT,8798
NLA06608-ELS:1D1-035,1,REF_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,503983,,,5069.19.05,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8799
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,7/27/2007,YES,7/27/2007,P,YES,1,1000,Y,503673,,,5069.19.01,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8800
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,509033,,,5069.17.15,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8801
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,2,1000,Y,510213,,,5069.17.22,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8802
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,8/10/2007,P,YES,2,1000,Y,508173,,,5069.17.07,ALGAE,333,20,387.1,3.264,EA,20081217b,MH,,PHYT,8803
NLA06608-ELS:1E2-027,1,REF_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,0.8,1000,Y,506813,,,5069.17.04,ALGAE,333,20,387.1,2.856,EA,20081217b,MH,,PHYT,8804
NLA06608-ELS:1E3-002,1,REF_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,1,1000,Y,508193,,,5069.17.09,ALGAE,333,20,387.1,2.04,EA,20081217b,MH,,PHYT,8805
NLA06608-ELS:1E3-012,1,REF_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,1000,Y,503953,,,5069.17.01,ALGAE,333,20,387.1,11.985,EA,20081217b,MH,,PHYT,8806
NLA06608-ELS:1E3-071,1,REF_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,0.5,1000,Y,508183,,,5069.17.08,ALGAE,333,20,387.1,0.918,EA,20081217b,MH,,PHYT,8807
NLA06608-ELS:2B2-008,1,REF_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,980,Y,503563,,,5069.20.57,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8808
NLA06608-ELS:2C2-048,1,REF_Lake,Target_Sampled,8/24/2007,YES,8/24/2007,P,YES,2,980,Y,503543,,,5069.47.03,ALGAE,333,20,394,47.52,EA,20081217b,JKE,,PHYT,8809
NLA06608-ELS:2C3-018,1,REF_Lake,Target_Sampled,8/25/2007,YES,8/25/2007,P,YES,2,980,Y,512283,,,5069.47.04,ALGAE,333,1,394,47.52,EA,20081217b,JKE,,PHYT,8810
NLA06608-ELS:2D3-008,1,REF_Lake,Target_Sampled,8/10/2007,YES,8/10/2007,P,YES,2,980,Y,511723,,,5069.21.65,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8811
NLA06608-EMAP:ME011L,1,REF_Lake,Target_Sampled,9/14/2007,YES,9/14/2007,P,YES,2,1000,Y,504533,,,5069.17.02,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8812
NLA06608-EMAP:ME012L,1,REF_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,,Y,508783,IM,IM: Volume not recorded on field form,5069.17.12,ALGAE,333,20,387.1,11.985,EA,20081217b,MH,Cells ~1u dia. Irregular shaped colonies.,PHYT,8813
NLA06608-EMAP:ME254L,1,REF_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,2,1000,Y,509053,,,5069.17.16,ALGAE,333,20,387.1,2.55,EA,20081217b,MH,,PHYT,8814
NLA06608-EMAP:ME263L,1,REF_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,2,1000,Y,509973,,,5069.17.21,ALGAE,333,20,387.1,11.985,EA,20081217b,MH,,PHYT,8815
NLA06608-EMAP:ME518L,1,REF_Lake,Target_Sampled,8/10/2007,YES,8/10/2007,P,YES,2,1000,Y,507843,,,5069.17.06,ALGAE,333,20,387.1,1.02,EA,20081217b,MH,,PHYT,8816
NLA06608-FL:107895579,1,REF_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,513803,,,5069.08.28,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8817
NLA06608-FL:16674741,1,REF_Lake,Target_Sampled,8/3/2007,YES,8/3/2007,P,YES,2,1000,Y,511903,,,5069.08.18,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,8818
NLA06608-FL:18261987,1,REF_Lake,Target_Sampled,8/5/2007,YES,8/5/2007,P,YES,2,1000,Y,512843,,,5069.08.26,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8819
NLA06608-FL:99324403,1,REF_Lake,Target_Sampled,8/4/2007,YES,8/4/2007,P,YES,2,1000,Y,513723,,,5069.08.25,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,8820
NLA06608-FL:99344895,1,REF_Lake,Target_Sampled,8/6/2007,YES,8/6/2007,P,YES,1.2,1000,Y,508923,,,5069.08.15,ALGAE,333,20,394,71.28,EA,20081217b,JKE,,PHYT,8821
NLA06608-IN:646,1,REF_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,970,Y,512473,,,5069.12.01,ALGAE,333,3,394,28.28611482,EA,20081217b,KMM,,PHYT,8822
NLA06608-MI:7007,1,REF_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,970,Y,510463,,,5069.20.56,ALGAE,333,2,394,23.76,EA,20081217b,JKE,,PHYT,8823
NLA06608-MN:03-0029,1,REF_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,980,Y,508253,,,5069.21.64,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8824
NLA06608-MN:06-0002,1,REF_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,P,YES,1.1,1000,Y,507983,,,5069.21.60,ALGAE,333,20,394,35.64,EA,20081217b,JKE,,PHYT,8825
NLA06608-MN:11-0102,1,REF_Lake,Target_Sampled,8/11/2007,YES,8/11/2007,P,YES,2,980,Y,511653,,,5069.21.68,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8826
NLA06608-MN:15-0010,1,REF_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,2,990,Y,508243,,,5069.21.67,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8827
NLA06608-MN:22-0074,1,REF_Lake,Target_Sampled,9/11/2007,YES,9/11/2007,P,YES,1.2,1000,Y,517983,,,5069.21.56,ALGAE,25,25,380,0.9,EA,20081217b,JS,80-100 cells/filament,PHYT,8828
NLA06608-MN:49-0140,1,REF_Lake,Target_Sampled,9/24/2007,YES,9/24/2007,P,YES,2,1000,Y,518043,,,5069.21.58,ALGAE,25,25,380,14.4,EA,20081217b,JS,,PHYT,8829
NLA06608-MN:51-0063,1,REF_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,0.5,1000,Y,510743,,,5069.21.59,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8830
NLA06608-MN:56-0306,1,REF_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,2,1000,Y,516733,,,5069.21.55,ALGAE,25,25,380,7.65,EA,20081217b,JS,Slide required,PHYT,8831
NLA06608-MN:61-0037,1,REF_Lake,Target_Sampled,9/25/2007,YES,9/25/2007,P,YES,2,1000,Y,517993,,,5069.21.57,ALGAE,25,25,380,4.05,EA,20081217b,JS,D. Slide Required,PHYT,8832
NLA06608-MN:74-0023,1,REF_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,YES,2,1000,Y,516253,,,5069.21.53,ALGAE,25,25,380,3.6,EA,20081217b,JS,Slide required.,PHYT,8833
NLA06608-MN:75-0200,1,REF_Lake,Target_Sampled,9/7/2007,YES,9/7/2007,P,YES,0.68,1000,Y,506513,,,5069.21.61,ALGAE,333,20,394,59.4,EA,20081217b,JKE,,PHYT,8834
NLA06608-MN:77-0019,1,REF_Lake,Target_Sampled,9/16/2007,YES,9/16/2007,P,YES,2,1000,Y,516363,,,5069.21.54,ALGAE,25,25,380,5.85,EA,20081217b,JS,"20-30 cells/filament, LOTS!",PHYT,8835
NLA06608-MN:87-0030,1,REF_Lake,Target_Sampled,9/8/2007,YES,9/8/2007,P,YES,0.8,1000,Y,510763,,,5069.21.62,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8836
NLA06608-NELP-0253,1,REF_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,511613,,,5069.17.26,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8837
NLA06608-NELP-0955,1,REF_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,2,1000,Y,505593,,,5069.17.03,ALGAE,333,20,387.1,5.202,EA,20081217b,MH,,PHYT,8838
NLA06608-NELP-1041,1,REF_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,509943,,,5069.17.19,ALGAE,333,20,387.1,7.99,EA,20081217b,MH,,PHYT,8839
NLA06608-NELP-1330,1,REF_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,1000,Y,508753,,,5069.17.11,ALGAE,333,20,387.1,23.98,EA,20081217b,MH,,PHYT,8840
NLA06608-NELP-2155,1,REF_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,2,1000,Y,511093,,,5069.17.24,ALGAE,333,20,387.1,23.97,EA,20081217b,MH,,PHYT,8841
NLA06608-NELP-3355,1,REF_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,2,1000,Y,512263,,,5069.17.28,ALGAE,333,20,387.1,39.95,EA,20081217b,MH,,PHYT,8842
NLA06608-NELP-3586,1,REF_Lake,Target_Sampled,8/30/2007,YES,8/30/2007,P,YES,2,1000,Y,510493,,,5069.17.23,ALGAE,333,20,387.1,11.985,EA,20081217b,MH,,PHYT,8843
NLA06608-NH250L,1,REF_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,,506913,,,5069.27.18,ALGAE,25,25,380,4.95,EA,20081217b,JS,Slide required. Mostly diatoms and dinos.,PHYT,8845
NLA06608-NH4912,1,REF_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,2,,,504393,IM,IM: Sample volume not recorded on field form,5069.27.16,ALGAE,25,25,380,7.2,EA,20081217b,JS,"No slide required. Lots of coccoid colonies, sparse, difficult to count.",PHYT,8846
NLA06608-NV:2,1,REF_Lake,Target_Sampled,9/21/2007,YES,9/21/2007,P,YES,2,1000,Y,517233,,,5069.26.22,ALGAE,25,25,380,4.05,EA,20081217b,JS,,PHYT,8847
NLA06608-NV:3,1,REF_Lake,Target_Sampled,9/20/2007,YES,9/20/2007,P,YES,2,1000,Y,517033,,,5069.26.20,ALGAE,25,25,380,4.5,EA,20081217b,JS,8-10 cells/col,PHYT,8848
NLA06608-NV:4,1,REF_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,0.16,1000,Y,517113,,,5069.26.21,ALGAE,25,25,380,1.8,EA,20081217b,JS,70-100 microns.,PHYT,8849
NLA06608-OH:19,1,REF_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,P,YES,2,980,Y,517483,,,5069.33.07,ALGAE,333,1,394,71.28,EA,20081217b,JKE,,PHYT,8850
NLA06608-OH:22,1,REF_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,2,980,Y,515743,,,5069.33.06,ALGAE,333,1,394,142.56,EA,20081217b,JKE,,PHYT,8851
NLA06608-R10BULLTR,1,REF_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,2,1000,Y,515613,,,5069.35.23,ALGAE,25,25,380,9.9,EA,20081217b,JS,Lots!,PHYT,8853
NLA06608-R10CAPEHO,1,REF_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,2,1000,Y,515763,,,5069.35.28,ALGAE,25,25,380,7.2,EA,20081217b,JS,No slide required,PHYT,8854
NLA06608-R10CHARLT,1,REF_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,508383,,,5069.35.26,ALGAE,25,25,380,5.4,EA,20081217b,JS,No slide required.,PHYT,8855
NLA06608-R10COUNCI,1,REF_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,2,1000,Y,511353,,,5069.35.24,ALGAE,25,25,380,11.25,EA,20081217b,JS,Slide required. Lots of aulacoseira L + D.,PHYT,8856
NLA06608-R10DEERLA,1,REF_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,2,1000,Y,508263,,,5069.35.29,ALGAE,25,25,380,9.9,EA,20081217b,JS,No slide required.,PHYT,8857
