SITE_ID,YEAR,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED,DATE_COL,SAMPLE_CATEGORY,DATECHEM,SAMPLED_CHEM,INDXSAMP_CHEM,PH_FIELD,PH_FIELD_DEPTH,SAMPLE_DEPTH,SAMPLE_ID_CHEM,LAB_ID_CHEM,PH_LAB,PHLAB_FLAG,COND,COND_FLAG,COND_RL_ALERT,ANC,ANC_FLAG,TURB,TURB_FLAG,TURB_RL_ALERT,TOC,TOC_FLAG,TOC_RL_ALERT,DOC,DOC_FLAG,DOC_RL_ALERT,NH4N_PPM,NH4,NH4_FLAG,NH4_RL_ALERT,NO3_NO2,NO3NO2_FLAG,NO3NO2_RL_ALERT,NTL_PPM,NTL,NTL_FLAG,NTL_RL_ALERT,PTL,PTL_FLAG,PTL_RL_ALERT,CL_PPM,CL,CL_FLAG,CL_RL_ALERT,NO3N_PPM,NO3,NO3_FLAG,NO3_RL_ALERT,SO4_PPM,SO4,SO4_FLAG,SO4_RL_ALERT,CA_PPM,CA,CA_FLAG,CA_RL_ALERT,MG_PPM,MG,MG_FLAG,MG_RL_ALERT,NA_PPM,NA,NA_FLAG,NA_RL_ALERT,K_PPM,K,K_FLAG,K_RL_ALERT,COLOR,COLOR_FLAG,COLOR_RL_ALERT,SIO2,SIO2_FLAG,SIO2_RL_ALERT,H,OH,NH4ION,CATSUM,ANSUM2,ANDEF2,SOBC,BALANCE2,ORGION,CONCAL2,CONDHO2,DAY_SHIP,DAYSHIP_ALERT,DATE_RECEIVED,DATE_FILTERED,DATEFILT_ALERT,PHLAB_HT,PHLAB_HT_ALERT,COND_HT,COND_HT_ALERT,ANC_HT,ANC_HT_ALERT,TURB_HT,TURB_HT_ALERT,TOC_HT,TOC_HT_ALERT,DOC_HT,DOC_HT_ALERT,NH4_HT,NH4_HT_ALERT,NO3NO2_HT,NO3NO2_HT_ALERT,NTL_HT,NTL_HT_ALERT,PTL_HT,PTL_HT_ALERT,CL_HT,CL_HT_ALERT,NO3_HT,NO3_HT_ALERT,SO4_HT,SO4_HT_ALERT,CA_HT,CA_HT_ALERT,MG_HT,MG_HT_ALERT,NA_HT,NA_HT_ALERT,K_HT,K_HT_ALERT,COLOR_HT,COLOR_HT_ALERT,SIO2_HT,SIO2_HT_ALERT,COM_FIELD_PH,COMMENT_FLD_CHEM,COMMENT_LAB_CHEM,COMMENT_IM_CHEM,INDXSAMP_CHLA,DATECHLA,SAMPLED_CHLA,CHLA,SAMPLE_ID_CHLA,LAB_ID_CHLA,CHLA_RL_ALERT,FLAG_FLD_CHLA,COMMENT_FLD_CHLA,FLAG_LAB_CHLA,COMMENT_LAB_CHLA,CHLA_HT_ALERT,CHLA_HT,DATESECCHI,SAMPLED_SECCHI,SECMEAN,CLEAR_TO_BOTTOM,COMMENT_SECCHI,VISIT_ID,FLAG_SECCHI
NLA06608-2332,2007,1,PROB_Lake,Target_Sampled,Yes,8/9/2007,P,8/9/2007,YES,YES,8.69,1,2,512521,0710796,8.62,,701.6,,N,4508.5,,5.69,,N,7.23,,N,6.5,,N,0.011,0.785323,<RL (0.02),Y,0.005,<RL (0.02),Y,0.779,779,,N,318,,N,34.757,980.355942,,N,0.005,0.5,<RL (0.02),Y,87.308,1817.75256,,N,57.54,2871.246,,N,23.82,1960.10016,,N,44.78,1947.822976,,N,21.94,561.150604,,N,17,,N,16.192,,N,0.002,4.169,0.649599062,7340.97,7306.61,34.36,7340.32,0.23,64.9,834.97,722.03,2,N,8/11/2007,8/11/2007,N,4,Y,2,N,4,N,2,N,22,Y,15,Y,19,N,7,N,29,Y,29,Y,174,Y,155,Y,174,Y,187,Y,187,Y,187,Y,187,Y,2,N,7,N,,,,,YES,8/9/2007,YES,14.288,512522,0710796,N,,,,,N,27,8/9/2007,YES,1.1,,,8557,
NLA06608-2333,2007,1,PROB_Lake,Target_Sampled,Yes,7/31/2007,P,7/31/2007,YES,YES,8.4,0.5,1.5,503681,0710623,7.6,,77.06,,N,286.49,,19.2,,N,3.75,,N,2.26,,N,0.058,4.140794,,N,1.219,,N,2.311,2311,,N,75,,N,8.597,242.486982,,N,1.157,82.601701,,N,2.298,47.84436,,N,3.722,185.7278,,N,1.733,142.605104,,N,5.788,251.7641667,,N,1.224,31.3057584,,N,20,,N,9.43,,N,0.025,0.398,4.059788507,615.49,659.45,-43.96,611.4,-3.45,22.4,74.86,71.82,1,N,8/1/2007,8/1/2007,N,2,N,2,N,2,N,1,N,20,Y,14,N,9,N,6,N,35,Y,35,Y,142,Y,142,Y,142,Y,287,Y,287,Y,287,Y,287,Y,2,N,6,N,,,,,YES,7/31/2007,YES,68.88,503682,0710623,N,,,,,Y,29,7/31/2007,YES,1.06,,,8558,
NLA06608-2345,2007,1,PROB_Lake,Target_Sampled,Yes,8/16/2007,P,8/16/2007,YES,YES,8.4,1,2,511401,0710885,7.71,,899.5,,N,3412.67,,3.76,,N,3.84,,N,3.77,,N,0.021,1.499253,,N,0.005,<RL (0.02),Y,0.391,391,,N,15,,N,41.33,1165.75398,,N,0.005,0.5,<RL (0.02),Y,245.28,5106.7296,,N,63.93,3190.107,,N,49.47,4070.78736,,N,39.09,1700.321575,,N,2.867,73.3281122,,N,5,<RL (5),N,7.241,,N,0.019,0.513,1.461681055,9036.03,9685.17,-649.15,9034.54,-3.47,37.42,1145.56,895.76,2,N,8/18/2007,8/18/2007,N,2,N,2,N,2,N,2,N,75,Y,13,N,14,N,4,N,26,N,26,N,169,Y,168,Y,295,Y,182,Y,182,Y,182,Y,182,Y,2,N,4,N,,,,,YES,8/16/2007,YES,3.04,511402,0710885,N,,,,,N,22,8/16/2007,YES,1.25,,,8559,
NLA06608-2354,2007,1,PROB_Lake,Target_Sampled,Yes,7/13/2007,P,7/13/2007,YES,YES,7.7,0.5,2,508901,0710325,7.51,,293.9,,N,429.9,,2.64,,N,3.33,,N,3.14,,N,0.012,0.856716,<RL (0.02),Y,0.005,<RL (0.02),Y,0.331,331,,N,12,,N,60.98,1720.00188,,N,0.005,0.5,<RL (0.02),Y,14.204,295.72728,,N,12.2,608.78,,N,2.129,175.191152,,N,35.96,1564.174056,,N,2.156,55.1431496,,N,9,,N,1.372,,N,0.031,0.324,0.843043094,2404.16,2445.66,-41.5,2403.29,-0.86,31.08,302.04,278.94,1,N,7/14/2007,7/14/2007,N,4,Y,1,N,4,N,1,N,14,N,6,N,21,N,5,N,39,Y,39,Y,112,Y,109,Y,109,Y,292,Y,292,Y,292,Y,292,Y,4,Y,5,N,,,,,YES,7/13/2007,YES,7.776,508902,0710325,N,,,,,N,25,7/13/2007,YES,2.63,,,8560,
NLA06608-2372,2007,1,PROB_Lake,Target_Sampled,Yes,8/28/2007,P,8/28/2007,YES,YES,8.5,1,2,511761,0711052,8.36,,191.5,,N,1800.77,,11.5,,N,5.58,,N,5.91,,N,0.058,4.140794,,N,0.005,<RL (0.02),Y,0.439,439,,N,54,,N,3.138,88.510428,,N,0.005,0.5,<RL (0.02),Y,4.086,85.07052,,N,22.01,1098.299,,N,6.292,517.756096,,N,6.687,290.8685181,,N,2.043,52.2529938,,N,6,,N,10.254,,N,0.004,2.291,3.714321921,1962.9,1974.36,-11.46,1959.18,-0.29,58.95,205.48,194.8,1,N,8/29/2007,8/29/2007,N,2,N,1,N,2,N,1,N,79,Y,45,Y,3,N,37,Y,16,N,16,N,169,Y,169,Y,169,Y,209,Y,209,Y,209,Y,209,Y,1,N,8,Y,,,,,YES,8/28/2007,YES,4.837,511762,0711052,N,F1,NOT FROZEN PRIOR TO TRANSPORT,,,N,17,8/28/2007,YES,1,,,8563,
NLA06608-2379,2007,1,PROB_Lake,Target_Sampled,Yes,7/31/2007,P,7/31/2007,YES,YES,8.2,1,2,513741,0710625,8.16,,9694,,N,4460.41,,0.686,<RL (2),Y,34.25,,N,33.93,,N,0.048,3.426864,,N,0.005,<RL (0.02),Y,2.076,2076,,N,12,,N,219.484,6190.765704,,N,0.005,0.5,<RL (0.02),Y,6786.67,141298.4694,,N,443.8,22145.62,,N,977.8,80461.2064,,N,1074,46716.43314,,N,21.67,554.244922,,N,20,,N,0.324,,N,0.007,1.445,3.195373739,149880.71,151949.65,-2068.95,149877.5,-0.69,338.11,19936.97,11245.05,2,N,8/2/2007,8/2/2007,N,2,N,3,N,2,N,3,N,20,Y,140,Y,9,N,6,N,35,Y,35,Y,155,Y,142,Y,155,Y,287,Y,287,Y,287,Y,287,Y,3,N,6,N,,,,,YES,7/31/2007,YES,1.416,513742,0710625,N,,,IM,Vol. Filt. Chg (missing),N,24,7/31/2007,YES,5.05,,,8564,
NLA06608-2418,2007,1,PROB_Lake,Target_Sampled,Yes,7/11/2007,P,7/11/2007,YES,YES,7.48,0.5,1,508121,0710312,7.52,,187.9,,N,360.64,,7.57,,N,4.01,,N,3.61,,N,0.023,1.642039,,N,0.011,<RL (0.02),Y,0.366,366,,N,35,,N,36.109,1018.490454,,N,0.031,2.213183,,N,8.287,172.53534,,N,8.006,399.4994,,N,2.085,171.57048,,N,19.69,856.4679409,,N,1.072,27.4181152,,N,18,,N,1.486,,N,0.03,0.331,1.615232136,1456.6,1553.91,-97.31,1454.96,-3.23,35.74,185.67,173.6,2,N,7/13/2007,7/13/2007,N,5,Y,3,N,5,N,2,N,16,Y,8,N,22,N,7,N,41,Y,41,Y,111,Y,110,Y,110,Y,294,Y,294,Y,294,Y,294,Y,33,Y,7,N,,,,,YES,7/11/2007,YES,24.32,508122,0710312,N,,,,,N,27,7/11/2007,YES,1.12,,DISAPPEARS IN WEEDS,8566,F1
NLA06608-2426,2007,1,PROB_Lake,Target_Sampled,Yes,9/27/2007,P,9/27/2007,YES,YES,9,0.5,0.6,516771,0711357,9.18,,50590,,N,91632.9,,10.8,,N,281.63,,N,252.19,,N,0.046,3.284078,,N,0.026,,N,25.663,25663,,N,1697,,N,1311.688,36997.47173,,N,0.005,0.5,<RL (0.02),Y,40085.754,834585.3983,,N,25.23,1258.977,,N,2139,176014.032,,N,16740,728149.9914,,N,1412,36114.1592,,N,19,,N,0.084,<RL (0.1),Y,0.001,15.136,1.867442166,941539.03,963215.77,-21676.74,941537.16,-1.14,2520.46,122193.27,17884.95,6,Y,10/3/2007,10/3/2007,N,6,Y,6,N,53,Y,6,Y,132,Y,82,Y,26,N,7,N,77,Y,47,Y,27,Y,15,Y,27,Y,201,Y,246,Y,246,Y,246,Y,6,Y,7,N,,,,,YES,9/27/2007,YES,69.6,516772,0711357,N,,,,,N,12,9/27/2007,YES,0.38,,,8568,
NLA06608-2429,2007,1,PROB_Lake,Target_Sampled,Yes,8/14/2007,P,8/14/2007,YES,YES,8.51,1,2,509331,0710881,6.94,,101.8,,N,832,,0.764,<RL (2),Y,3.08,,N,3.15,,N,0.01,0.71393,<RL (0.02),Y,0.005,<RL (0.02),Y,0.133,133,,N,9,,N,0.55,15.5133,,N,0.005,0.5,<RL (0.02),Y,6.223,129.56286,,N,14.29,713.071,,N,2.899,238.552912,,N,1.605,69.81366405,,N,0.378,9.6679548,,N,10,,N,2.2,,N,0.115,0.087,0.710827048,1031.93,977.19,54.74,1031.11,2.72,30.75,107.94,100.3,3,Y,8/17/2007,8/17/2007,N,4,Y,3,N,4,N,3,N,77,Y,15,Y,16,N,6,N,28,N,28,N,170,Y,170,Y,170,Y,184,Y,184,Y,184,Y,184,Y,3,N,6,N,,,,,YES,8/14/2007,YES,2.448,509332,0710881,N,,,,,N,24,8/14/2007,YES,4.65,,,8569,
NLA06608-2438,2007,1,PROB_Lake,Target_Sampled,Yes,9/11/2007,P,9/11/2007,YES,YES,7.7,0.5,0.2,517751,0711228,7.94,,152.2,,N,1510.56,,152,,N,15.87,,N,13,,N,0.075,5.354475,,N,0.367,,N,1.674,1674,,N,636,,N,1.026,28.939356,,N,0.358,25.558694,,N,1.944,40.47408,,N,7.651,381.7849,,N,3.356,276.158528,,N,14.72,640.2848192,,N,6.362,162.7183292,,N,21,,N,23.98,,N,0.011,0.871,5.130514227,1466.09,1605.54,-139.46,1460.95,-4.54,129.34,156.37,148.93,3,Y,9/14/2007,9/14/2007,N,3,N,3,N,3,N,3,N,130,Y,119,Y,17,N,9,Y,9,N,43,Y,7,N,7,N,7,N,202,Y,202,Y,202,Y,202,Y,3,N,9,Y,,,,,YES,9/11/2007,YES,4.64,517752,0711228,N,,,,,N,10,9/11/2007,YES,0.11,,,8570,
NLA06608-2450,2007,1,PROB_Lake,Target_Sampled,Yes,7/24/2007,P,7/24/2007,YES,YES,7.2,1,2,505681,0710543,7.38,,87,,N,219.1,,0.817,<RL (2),Y,2.31,,N,2.28,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.148,148,,N,3,<RL (4),Y,16.398,462.521988,,N,0.005,0.5,<RL (0.02),Y,3.009,62.64738,,N,2.227,111.1273,,N,1.694,139.395872,,N,9.657,420.0564198,,N,0.897,22.9422102,,N,0,<RL (5),Y,9.592,,N,0.042,0.24,0.634903586,694.2,744.31,-50.11,693.52,-3.48,22.52,86.88,82.65,2,N,7/26/2007,7/26/2007,N,3,N,3,N,3,N,3,N,20,Y,16,Y,14,N,6,N,48,Y,48,Y,133,Y,133,Y,133,Y,293,Y,293,Y,293,Y,293,Y,3,N,6,N,,,,,YES,7/24/2007,YES,0.904,505682,0710543,N,,,,,Y,30,7/24/2007,YES,7.48,,,8571,
NLA06608-2453,2007,1,PROB_Lake,Target_Sampled,Yes,7/10/2007,P,7/10/2007,YES,YES,7.2,1,0.5,510731,0710275,8.06,,147.9,,N,1272.18,,27.5,,N,5.73,,N,5.65,,N,0.036,2.570148,,N,0.122,,N,0.765,765,,N,283,,N,2.748,77.510088,,N,0.162,11.565666,,N,5.25,109.305,,N,12.28,612.772,,N,3.368,277.145984,,N,8.985,390.8260259,,N,3.89,99.492974,,N,19,,N,35.79,,N,0.009,1.148,2.430295527,1382.68,1470.57,-87.89,1380.24,-3.08,56.27,150.47,141.61,2,N,7/12/2007,7/12/2007,N,4,Y,3,N,4,N,2,N,14,N,8,N,23,N,8,Y,38,Y,38,Y,98,Y,98,Y,98,Y,294,Y,294,Y,294,Y,294,Y,3,N,8,Y,,,,,YES,7/10/2007,YES,4.593,510732,0710275,N,F1,ON ICE,,,N,24,7/10/2007,YES,0.3,,,8572,
NLA06608-2457,2007,1,PROB_Lake,Target_Sampled,Yes,8/23/2007,P,8/23/2007,YES,YES,8.49,1,2,511111,0711009,7.84,,325.5,,N,3069.52,,4.23,,N,3.97,,N,3.91,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.314,314,,N,16,,N,1.435,40.47561,,N,0.005,0.5,<RL (0.02),Y,17.287,359.91534,,N,46.9,2340.31,,N,11.75,966.884,,N,1.884,81.94949724,,N,1.551,39.6693066,,N,6,,N,0.154,,N,0.014,0.692,0.552003516,3429.38,3469.93,-40.55,3428.81,-0.59,38.87,366.07,335.1,2,N,8/25/2007,8/25/2007,N,4,Y,2,N,4,N,2,N,82,Y,18,Y,8,N,6,N,21,N,21,N,167,Y,167,Y,167,Y,180,N,180,N,180,N,180,N,2,N,6,N,,,,,YES,8/23/2007,YES,3.688,511112,0711009,N,,,,,N,20,8/23/2007,YES,2.35,,,8573,
NLA06608-2463,2007,1,PROB_Lake,Target_Sampled,Yes,7/19/2007,P,7/19/2007,YES,YES,8.5,1,2,502251,0710440,8.33,,595.2,,N,4192.09,,1.52,<RL (2),Y,2.9,,N,3.07,,N,0.01,0.71393,<RL (0.02),Y,0.005,<RL (0.02),Y,0.183,183,,N,6,,N,14.774,416.715444,,N,0.005,0.5,<RL (0.02),Y,82.61,1719.9402,,N,35.4,1766.46,,N,23.85,1962.5688,,N,45.5,1979.141255,,N,1.459,37.3162594,,N,5,<RL (5),N,5.789,,N,0.005,2.138,0.644833126,5746.14,6328.75,-582.61,5745.49,-4.83,30.62,667.25,565.58,2,N,7/21/2007,7/21/2007,N,2,N,2,N,2,N,2,N,17,Y,12,N,18,N,20,Y,81,Y,35,Y,112,Y,112,Y,134,Y,288,Y,288,Y,288,Y,288,Y,5,Y,20,Y,,,,,YES,7/19/2007,YES,1.576,502252,0710440,N,,,,,N,26,7/19/2007,YES,5.25,,,8574,
NLA06608-2477,2007,1,PROB_Lake,Target_Sampled,Yes,6/26/2007,P,6/26/2007,YES,YES,8.8,0.5,1.3,504971,0710185,8.93,,1399,,N,11009.75,,2.52,,N,17.11,,N,17.11,,N,0.038,2.712934,,N,0.005,<RL (0.02),Y,1.238,1238,,N,32,,N,52.776,1488.599856,,N,0.005,0.5,<RL (0.02),Y,196.511,4091.35902,,N,34.84,1738.516,,N,99.34,8174.48992,,N,140.8,6124.463488,,N,32.22,824.078052,,N,47,,N,35.326,,N,0.001,8.511,1.901690933,16863.45,16589.71,273.74,16861.55,0.82,170.95,1836.19,1519.27,6,Y,7/2/2007,7/2/2007,N,10,Y,10,Y,10,Y,6,Y,17,Y,16,Y,33,Y,7,N,97,Y,50,Y,107,Y,98,Y,107,Y,304,Y,304,Y,304,Y,304,Y,6,Y,7,N,,,,,YES,6/26/2007,YES,1.832,504972,0710185,N,,,,,Y,30,6/26/2007,YES,1.2,,,8575,
NLA06608-2481,2007,1,PROB_Lake,Target_Sampled,Yes,8/1/2007,P,8/1/2007,YES,YES,9.8,1,2,504571,0710678,7.7,,216.1,,N,2006.46,,8.75,,N,4.64,,N,4.79,,N,0.017,1.213681,<RL (0.02),Y,0.005,<RL (0.02),Y,0.421,421,,N,36,,N,0.517,14.582502,,N,0.005,0.5,<RL (0.02),Y,10.5,218.61,,N,13.24,660.676,,N,13.95,1147.9176,,N,8.721,379.3426568,,N,0.304,7.7752864,,N,8,,N,6.104,,N,0.02,0.501,1.183940989,2196.92,2239.67,-42.76,2195.71,-0.96,47.54,227.76,210.41,2,N,8/3/2007,8/3/2007,N,3,N,2,N,3,N,2,N,21,Y,16,Y,8,N,5,N,35,Y,35,Y,155,Y,155,Y,155,Y,287,Y,287,Y,287,Y,287,Y,2,N,5,N,,,,,YES,8/1/2007,YES,0.952,504572,0710678,N,,,,,N,28,8/1/2007,YES,3.98,,,8576,
NLA06608-2492,2007,1,PROB_Lake,Target_Sampled,Yes,7/24/2007,P,7/24/2007,YES,YES,7.34,1,1.7,503231,0710508,7.59,,83.32,,N,471.83,,7.05,,N,3.32,,N,2.89,,N,0.036,2.570148,,N,0.005,<RL (0.02),Y,0.337,337,,N,33,,N,4.113,116.011278,,N,0.005,0.5,<RL (0.02),Y,7.373,153.50586,,N,7.246,361.5754,,N,1.642,135.116896,,N,3.588,156.0694247,,N,1.427,36.4978082,,N,6,,N,11.8,,N,0.026,0.389,2.520991335,691.81,741.37,-49.57,689.26,-3.46,28.64,81.55,74.13,1,N,7/25/2007,7/25/2007,N,2,N,2,N,2,N,2,N,16,Y,13,N,14,N,6,N,44,Y,44,Y,129,Y,129,Y,129,Y,289,Y,289,Y,289,Y,289,Y,3,N,6,N,,,,,YES,7/24/2007,YES,19.36,503232,0710508,N,,,,,N,24,7/24/2007,YES,0.86,,,8577,
NLA06608-2497,2007,1,PROB_Lake,Target_Sampled,Yes,7/17/2007,P,7/17/2007,YES,YES,8.1,0.5,0.6,505671,0710406,6.77,,41.77,,N,350.72,,6.16,,N,4.99,,N,4.17,,N,0.018,1.285074,<RL (0.02),Y,0.005,<RL (0.02),Y,0.868,868,,N,64,,N,0.414,11.677284,,N,0.005,0.5,<RL (0.02),Y,1.023,21.29886,,N,3.505,174.8995,,N,0.695,57.19016,,N,2.64,114.8336904,,N,0.798,20.4101268,,N,14,,N,9.316,,N,0.17,0.059,1.281292541,368.78,383.87,-15.08,367.33,-2,40.43,39.06,37.56,2,N,7/19/2007,7/19/2007,N,3,N,3,N,3,N,2,N,16,Y,13,N,20,N,6,N,37,Y,37,Y,112,Y,112,Y,112,Y,289,Y,289,Y,289,Y,289,Y,3,N,6,N,,,,,YES,7/17/2007,YES,20.914,505672,0710406,N,,,,,N,28,7/17/2007,YES,0.7,,DID NOT WANT TO DISTURB BOTTOM,8579,
NLA06608-2507,2007,1,PROB_Lake,Target_Sampled,Yes,7/11/2007,P,7/11/2007,YES,YES,8.7,1,1.6,512151,0710278,8.61,,371,,N,2543.62,,4.26,,N,4.25,,N,3.76,,N,0.02,1.42786,,N,0.321,,N,1.101,1101,,N,34,,N,27.015,761.98509,,N,0.37,26.41541,,N,22.527,469.01214,,N,29.06,1450.094,,N,20.16,1658.92608,,N,10.5,456.724905,,N,1.836,46.9586376,,N,10,,N,0.101,,N,0.002,4.074,1.18575395,3613.89,3801.04,-187.14,3612.7,-2.52,37.54,411.94,377.84,1,N,7/12/2007,7/12/2007,N,3,N,2,N,3,N,1,N,13,N,7,N,22,N,7,N,37,Y,37,Y,107,Y,105,Y,107,Y,293,Y,293,Y,293,Y,293,Y,2,N,7,N,,,,,YES,7/11/2007,YES,38.016,512152,0710278,N,,,,,N,23,7/11/2007,YES,0.82,,,8580,
NLA06608-2513,2007,1,PROB_Lake,Target_Sampled,Yes,8/21/2007,P,8/21/2007,YES,YES,9.2,1,2,513051,0710935,8.12,,115.7,,N,888.71,,0.795,<RL (2),Y,2.84,,N,3.15,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.259,259,,N,5,,N,3.692,104.136552,,N,0.005,0.5,<RL (0.02),Y,6.039,125.73198,,N,11.04,550.896,,N,3.893,320.347184,,N,4.463,194.1298334,,N,0.764,19.5405224,,N,5,<RL (5),N,1.096,,N,0.008,1.318,0.40181,1085.32,1118.59,-33.26,1084.91,-1.51,31.38,118.69,110.92,1,N,8/22/2007,8/22/2007,N,1,N,1,N,1,N,1,N,199,Y,10,N,9,N,2,N,22,N,22,N,165,Y,165,Y,165,Y,181,Y,181,Y,181,Y,181,Y,1,N,2,N,,,,,YES,8/21/2007,YES,3.541,513052,0710935,N,,,,,N,18,8/21/2007,YES,5.19,,,8581,
NLA06608-2523,2007,1,PROB_Lake,Target_Sampled,Yes,7/31/2007,P,7/31/2007,YES,YES,8.6,1,1.5,512091,0710610,8.58,,506.3,,N,3218.28,,6.61,,N,10.81,,N,10.02,,N,0.018,1.285074,<RL (0.02),Y,0.005,<RL (0.02),Y,1.259,1259,,N,56,,N,56.271,1587.179826,,N,0.005,0.5,<RL (0.02),Y,11.932,248.42424,,N,39.58,1975.042,,N,17.86,1469.66368,,N,29.22,1271.000164,,N,3.292,84.1981672,,N,18,,N,0.053,<RL (0.1),Y,0.003,3.802,1.079394398,4800.99,5053.89,-252.9,4799.9,-2.57,100.03,550.06,514.64,1,N,8/1/2007,8/1/2007,N,1,N,2,N,1,N,1,N,17,Y,14,N,8,N,6,N,35,Y,35,Y,155,Y,142,Y,142,Y,287,Y,287,Y,287,Y,287,Y,2,N,6,N,,,,,YES,7/31/2007,YES,13.5,512092,0710610,N,,,,,Y,29,7/31/2007,YES,0.79,,,8582,
NLA06608-2524,2007,1,PROB_Lake,Target_Sampled,Yes,9/14/2007,P,9/14/2007,YES,YES,7.77,1,2,504091,0711265,8,,151.9,,N,1339.51,,4.87,,N,4.95,,N,4.43,,N,0.077,5.497261,,N,0.005,<RL (0.02),Y,0.58,580,,N,33,,N,2.358,66.509748,,N,0.005,0.5,<RL (0.02),Y,1.909,39.74538,,N,15.8,788.42,,N,5.011,412.345168,,N,2.356,102.4803692,,N,3.615,92.459409,,N,9,,N,2.424,,N,0.01,1,5.234888394,1400.95,1445.78,-44.83,1395.7,-1.57,44.1,149.07,142.94,4,Y,9/18/2007,9/18/2007,N,4,Y,4,N,4,N,4,Y,130,Y,38,Y,14,N,6,N,6,N,6,N,7,N,7,N,7,N,208,Y,208,Y,208,Y,208,Y,4,Y,6,N,,,,,YES,9/14/2007,YES,41.904,504092,0711265,N,,,,,N,7,9/14/2007,YES,0.98,,,8583,
NLA06608-2565,2007,1,PROB_Lake,Target_Sampled,Yes,8/22/2007,P,8/22/2007,YES,YES,6.7,1,2,513651,0710961,6.56,,156.7,,N,51.11,,2.99,,N,4.91,,N,4.55,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.41,410,,N,19,,N,28.336,799.245216,,N,0.005,0.5,<RL (0.02),Y,18.244,379.84008,,N,4.622,230.6378,,N,3.834,315.492192,,N,13.2,574.168452,,N,2.835,72.509661,,N,7,,N,0.873,,N,0.275,0.036,0.285053275,1193.37,1230.47,-37.1,1192.81,-1.53,43.66,158.31,139.83,1,N,8/23/2007,8/23/2007,N,1,N,1,N,1,N,1,N,71,Y,15,Y,9,N,7,N,21,N,21,N,167,Y,164,Y,164,Y,180,N,180,N,280,Y,180,N,1,N,7,N,,,,,YES,8/22/2007,YES,7.096,513652,0710961,N,,,,,N,21,8/22/2007,YES,1.15,,,8588,
NLA06608-2566,2007,1,PROB_Lake,Target_Sampled,Yes,7/12/2007,P,7/12/2007,YES,YES,7.69,0.5,0.75,508731,0710330,7.79,,261,,N,629.3,,1.88,<RL (2),Y,10.3,,N,10.51,,N,0.016,1.142288,<RL (0.02),Y,0.005,<RL (0.02),Y,0.376,376,,N,9,,N,55.323,1560.440538,,N,0.005,0.5,<RL (0.02),Y,5.209,108.45138,,N,12.21,609.279,,N,2.623,215.841424,,N,32.5,1413.672325,,N,2.173,55.5779518,,N,59,,N,0.914,,N,0.016,0.617,1.108045256,2295.49,2298.21,-2.71,2294.37,-0.06,104.42,278.49,263.86,2,N,7/14/2007,7/14/2007,N,5,Y,2,N,5,N,2,N,15,Y,8,N,22,N,6,N,40,Y,40,Y,113,Y,110,Y,110,Y,293,Y,293,Y,293,Y,293,Y,5,Y,6,N,,POND WAS VERY SHALLOW,,,YES,7/12/2007,YES,4.432,508732,0710330,N,,,,,N,26,7/12/2007,"YES, CLEAR TO BOTTOM",,Y, -ATH:Clear to Bottom Secchi numbers set to missing,8589,
NLA06608-2593,2007,1,PROB_Lake,Target_Sampled,Yes,7/26/2007,P,7/26/2007,YES,YES,8.9,1,1,502021,0710552,8.56,,248.6,,N,1375.91,,4.74,,N,15.09,,N,14.23,,N,0.015,1.070895,<RL (0.02),Y,0.005,<RL (0.02),Y,1.337,1337,,N,41,,N,29.142,821.979252,,N,0.005,0.5,<RL (0.02),Y,6.334,131.87388,,N,19.7,983.03,,N,5.85,481.3848,,N,14.31,622.4507991,,N,8.651,221.2631666,,N,23,,N,2.774,,N,0.003,3.631,0.906021915,2309.04,2329.77,-20.73,2308.13,-0.45,142.05,266.53,253.21,1,N,7/27/2007,7/27/2007,N,1,N,1,N,1,N,1,N,19,Y,16,Y,13,N,6,N,46,Y,46,Y,132,Y,131,Y,131,Y,291,Y,291,Y,291,Y,291,Y,1,N,6,N,,,,,YES,7/26/2007,YES,38.2,502022,0710552,N,,,,,N,28,7/26/2007,YES,0.55,,,8591,
NLA06608-2629,2007,1,PROB_Lake,Target_Sampled,Yes,7/10/2007,P,7/10/2007,YES,YES,8.3,0.5,1,503171,0710242,8.21,,1924,,N,1455.92,,6.21,,N,13.33,,N,11.72,,N,0.021,1.499253,,N,0.005,<RL (0.02),Y,1.188,1188,,N,66,,N,461.131,13006.66099,,N,0.005,0.5,<RL (0.02),Y,136.951,2851.31982,,N,68.04,3395.196,,N,30.99,2550.10512,,N,234.7,10208.88907,,N,7.937,203.0014742,,N,29,,N,6.694,,N,0.006,1.622,1.386547331,16358.58,17313.91,-955.32,16357.19,-2.84,116.82,2149.03,1827.69,1,N,7/11/2007,7/11/2007,N,2,N,2,N,2,N,1,N,13,N,8,N,19,N,8,Y,38,Y,38,Y,104,Y,97,Y,104,Y,293,Y,293,Y,293,Y,293,Y,3,N,8,Y,,,,,YES,7/10/2007,YES,27.16,503172,0710242,N,,,,,N,24,7/10/2007,YES,0.5,,,8596,
