SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_CORE,INDXSAMP_CORE,INDXSAMP_LDC,SAMPLE_ID,SAMPLE_TYPE,PRIMESEDT,SAMPLE_CATEGORY,LDC_ADJ,LDC_COND
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,NonTarget,42.323799,-72.092123,MA,Region_1,,,,,,0,0,0,,YES,EHIGH,CPL,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1080204,,,YES,YES (Both),YES,YES,503677,SEDT,1,P,2.6321,1:LEAST DISTURBED
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,Target,45.207071,-68.209171,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1020005,,,YES,YES (Both),YES,YES,509037,SEDT,1,P,-5.5981,1:LEAST DISTURBED
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,Target,45.219001,-68.077773,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1050001,,,YES,YES (Both),YES,YES,510217,SEDT,1,P,9.3263,1:LEAST DISTURBED
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,Target,44.849882,-68.429254,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1050002,,,YES,YES (Lost sample),YES,YES,,,,,,9:NO DATA
NLA06608-ELS:1E2-027,1,REF_Lake,Target_Sampled,Target,45.799297,-69.889944,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1030001,,,YES,YES (Both),YES,YES,506817,SEDT,1,P,6.8189,1:LEAST DISTURBED
NLA06608-ELS:1E3-002,1,REF_Lake,Target_Sampled,Target,46.375055,-68.35754,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1010004,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-ELS:1E3-012,1,REF_Lake,Target_Sampled,Target,46.944636,-68.871133,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,503957,SEDT,1,P,-2.551,1:LEAST DISTURBED
NLA06608-ELS:1E3-071,1,REF_Lake,Target_Sampled,Target,46.345672,-68.594335,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1010004,,,YES,YES (Both),YES,YES,508187,SEDT,1,P,3.2876,1:LEAST DISTURBED
NLA06608-ELS:2B2-008,1,REF_Lake,Target_Sampled,Target,46.994934,-88.759164,MI,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,4,4020103,,,YES,YES (Both),YES,YES,503567,SEDT,1,P,-4.3875,1:LEAST DISTURBED
NLA06608-ELS:2C2-048,1,REF_Lake,Target_Sampled,Target,45.500526,-88.794652,WI,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4030202,,,YES,YES (Both),YES,YES,503547,SEDT,1,P,8.6361,1:LEAST DISTURBED
NLA06608-ELS:2C3-018,1,REF_Lake,Target_Sampled,Target,46.138603,-89.552886,WI,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,7,7050002,,,YES,YES (Both),YES,YES,512287,SEDT,1,P,4.6537,1:LEAST DISTURBED
NLA06608-ELS:2D3-008,1,REF_Lake,Target_Sampled,Target,47.122809,-93.880503,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010101,,,YES,YES (Both),YES,YES,511727,SEDT,1,P,-33.4889,3:MOST DISTURBED
NLA06608-EMAP:ME011L,1,REF_Lake,Target_Sampled,Target,45.748209,-69.222522,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1020001,,,YES,YES (Both),YES,YES,504537,SEDT,1,P,18.5135,1:LEAST DISTURBED
NLA06608-EMAP:ME012L,1,REF_Lake,Target_Sampled,Target,46.962321,-68.89108,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,508877,SEDT,1,P,-8.7919,2:INTERMEDIATE DISTURBANCE
NLA06608-EMAP:ME254L,1,REF_Lake,Target_Sampled,Target,46.353306,-69.056968,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010004,,,YES,YES (Both),YES,YES,509057,SEDT,1,P,-5.4323,1:LEAST DISTURBED
NLA06608-EMAP:ME263L,1,REF_Lake,Target_Sampled,Target,45.127611,-67.997826,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1050002,,,YES,YES (Both),YES,YES,,,,,,9:NO DATA
NLA06608-EMAP:ME518L,1,REF_Lake,Target_Sampled,Target,45.354469,-67.922498,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1050001,,,YES,YES (Both),YES,YES,,,,,,9:NO DATA
NLA06608-FL:107895579,1,REF_Lake,Target_Sampled,Target,29.080057,-81.441106,FL,Region_4,,,,,,0,0,0,,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,3,3080101,,,YES,YES (Both),YES,YES,513807,SEDT,1,P,-21.1108,3:MOST DISTURBED
NLA06608-FL:16674741,1,REF_Lake,Target_Sampled,Target,29.839332,-81.95812,FL,Region_4,,,,,,0,0,0,,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3080103,,,YES,YES (Both),YES,YES,511907,SEDT,1,P,-3.4242,1:LEAST DISTURBED
NLA06608-FL:18261987,1,REF_Lake,Target_Sampled,Target,30.118409,-82.409214,FL,Region_4,,,,,,0,0,0,,NO,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,3,3070204,,,YES,YES (Both),YES,YES,512847,SEDT,1,P,5.2573,1:LEAST DISTURBED
NLA06608-FL:99324403,1,REF_Lake,Target_Sampled,Target,30.211239,-82.834414,FL,Region_4,,,,,,0,0,0,,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3110205,,,YES,YES (Both),YES,YES,513727,SEDT,1,P,7.8285,1:LEAST DISTURBED
NLA06608-FL:99344895,1,REF_Lake,Target_Sampled,Target,30.247737,-82.913722,FL,Region_4,,,,,,0,0,0,,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3110205,,,YES,YES (Top only),YES,YES,508927,SEDT,1,P,-2.1549,1:LEAST DISTURBED
NLA06608-IN:646,1,REF_Lake,Target_Sampled,Target,41.56235,-85.392434,IN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES (Both),YES,YES,512477,SEDT,1,P,-4.3821,1:LEAST DISTURBED
NLA06608-MI:7007,1,REF_Lake,Target_Sampled,Target,42.398646,-84.056809,MI,Region_5,,,,,,0,0,0,,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,REF,4,4090005,,,YES,YES (Both),YES,YES,510467,SEDT,1,P,-7.6478,2:INTERMEDIATE DISTURBANCE
NLA06608-MN:03-0029,1,REF_Lake,Target_Sampled,Target,47.062841,-95.181199,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010106,,,YES,YES (Both),YES,YES,508257,SEDT,1,P,0.8299,1:LEAST DISTURBED
NLA06608-MN:06-0002,1,REF_Lake,Target_Sampled,Target,45.33182,-96.135669,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7020002,,,YES,YES (Both),YES,YES,507987,SEDT,1,P,-27.0895,3:MOST DISTURBED
NLA06608-MN:11-0102,1,REF_Lake,Target_Sampled,Target,46.928377,-94.040807,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,7,7010102,,,YES,YES (Both),YES,YES,511657,SEDT,1,P,0.0606,1:LEAST DISTURBED
NLA06608-MN:15-0010,1,REF_Lake,Target_Sampled,Target,47.189468,-95.21841,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010101,,,YES,YES (Both),YES,YES,508247,SEDT,1,P,-10.685,2:INTERMEDIATE DISTURBANCE
NLA06608-MN:22-0074,1,REF_Lake,Target_Sampled,Target,43.8192,-94.078777,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7020011,,,YES,YES (Both),YES,YES,517987,SEDT,1,P,-9.9642,2:INTERMEDIATE DISTURBANCE
NLA06608-MN:49-0140,1,REF_Lake,Target_Sampled,Target,45.813111,-94.636969,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010201,,,YES,YES (Both),YES,YES,518047,SEDT,1,P,-29.017,3:MOST DISTURBED
NLA06608-MN:51-0063,1,REF_Lake,Target_Sampled,Target,44.15457,-95.767078,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100001,,,YES,YES (Both),YES,YES,510748,SEDT,1,P,-42.5674,3:MOST DISTURBED
NLA06608-MN:56-0306,1,REF_Lake,Target_Sampled,Target,46.292544,-95.748497,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,9,9020103,,,YES,YES (Both),YES,YES,516737,SEDT,1,P,-18.3341,2:INTERMEDIATE DISTURBANCE
NLA06608-MN:61-0037,1,REF_Lake,Target_Sampled,Target,45.490155,-95.364908,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7020005,,,YES,YES (Both),YES,YES,517997,SEDT,1,P,-21.9519,3:MOST DISTURBED
NLA06608-MN:74-0023,1,REF_Lake,Target_Sampled,Target,43.891574,-93.349755,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7040002,,,YES,YES (Both),YES,YES,516257,SEDT,1,P,-6.0019,1:LEAST DISTURBED
NLA06608-MN:75-0200,1,REF_Lake,Target_Sampled,Target,45.528235,-96.074082,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7020002,,,YES,YES (Both),YES,YES,506517,SEDT,1,P,-27.0282,3:MOST DISTURBED
NLA06608-MN:77-0019,1,REF_Lake,Target_Sampled,Target,45.768831,-94.670256,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010201,,,YES,YES (Both),YES,YES,516367,SEDT,1,P,-14.0895,2:INTERMEDIATE DISTURBANCE
NLA06608-MN:87-0030,1,REF_Lake,Target_Sampled,Target,44.684008,-95.532331,MN,Region_5,,,,,,0,0,0,,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7020004,,,YES,YES (Both),YES,YES,510767,SEDT,1,P,-30.2943,3:MOST DISTURBED
NLA06608-NELP-0253,1,REF_Lake,Target_Sampled,Target,45.152049,-68.094876,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1020005,,,YES,YES (Both),YES,YES,511617,SEDT,1,P,-12.2183,2:INTERMEDIATE DISTURBANCE
NLA06608-NELP-0955,1,REF_Lake,Target_Sampled,Target,46.965959,-68.856993,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,505597,SEDT,1,P,-11.0086,2:INTERMEDIATE DISTURBANCE
NLA06608-NELP-1041,1,REF_Lake,Target_Sampled,Target,44.36243,-69.111684,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1050002,,,YES,YES (Both),YES,YES,509947,SEDT,1,P,-0.3168,1:LEAST DISTURBED
NLA06608-NELP-1330,1,REF_Lake,Target_Sampled,Target,46.9518,-68.843,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,508757,SEDT,1,P,-5.8802,1:LEAST DISTURBED
NLA06608-NELP-2155,1,REF_Lake,Target_Sampled,Target,46.961173,-68.84294,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,511097,SEDT,1,P,1.726,1:LEAST DISTURBED
NLA06608-NELP-3355,1,REF_Lake,Target_Sampled,Target,46.944789,-68.853062,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1010003,,,YES,YES (Both),YES,YES,512267,SEDT,1,P,9.0878,1:LEAST DISTURBED
NLA06608-NELP-3586,1,REF_Lake,Target_Sampled,Target,45.752816,-69.077222,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1020001,,,YES,YES (Both),YES,YES,510497,SEDT,1,P,-6.0759,2:INTERMEDIATE DISTURBANCE
NLA06608-NH250L,1,REF_Lake,Target_Sampled,Target,43.840363,-71.127398,NH,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1060002,,,YES,YES (Both),YES,YES,,,,,,9:NO DATA
NLA06608-NH4912,1,REF_Lake,Target_Sampled,Target,43.023373,-72.01599,NH,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070003,,,YES,YES (Both),YES,YES,504397,SEDT,1,P,-3.5075,1:LEAST DISTURBED
NLA06608-NV:2,1,REF_Lake,Target_Sampled,Target,40.592943,-115.394285,NV,Region_9,,,,,,0,0,0,,NO,WMTNS,XER,13,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,SO-SO,16,16040101,,,YES,YES (Both),YES,YES,517237,SEDT,1,P,4.5234,1:LEAST DISTURBED
NLA06608-NV:3,1,REF_Lake,Target_Sampled,Target,41.026475,-115.087017,NV,Region_9,,,,,,0,0,0,,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,16,16040101,,,YES,YES (Both),YES,YES,517037,SEDT,1,P,7.0821,1:LEAST DISTURBED
NLA06608-NV:4,1,REF_Lake,Target_Sampled,Target,37.301656,-115.126627,NV,Region_9,,,,,,0,0,0,,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,15,15010011,,,YES,YES (Top only),YES,YES,517117,SEDT,1,P,11.0732,1:LEAST DISTURBED
NLA06608-OH:19,1,REF_Lake,Target_Sampled,Target,39.707435,-84.269652,OH,Region_5,,,,,,0,0,0,,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5080002,,,YES,YES (Both),YES,YES,517487,SEDT,1,P,-14.5957,2:INTERMEDIATE DISTURBANCE
NLA06608-OH:22,1,REF_Lake,Target_Sampled,Target,40.080755,-83.032824,OH,Region_5,,,,,,0,0,0,,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5060001,,,YES,YES (Both),YES,YES,515747,SEDT,1,P,-4.5652,1:LEAST DISTURBED
NLA06608-R10BULLTR,1,REF_Lake,Target_Sampled,Target,44.299985,-115.253959,ID,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,16,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17050120,,,YES,YES (Both),YES,YES,515617,SEDT,1,P,-9.9392,2:INTERMEDIATE DISTURBANCE
NLA06608-R10CAPEHO,1,REF_Lake,Target_Sampled,Target,44.412769,-115.130707,ID,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,16,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17060205,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-R10CHARLT,1,REF_Lake,Target_Sampled,Target,43.7447,-121.972108,OR,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17070301,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-R10COUNCI,1,REF_Lake,Target_Sampled,Target,46.266753,-121.629648,WA,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17080004,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-R10DEERLA,1,REF_Lake,Target_Sampled,Target,43.819275,-121.893625,OR,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17070301,,,YES,YES (Top only),YES,YES,508267,SEDT,1,P,12.4734,1:LEAST DISTURBED
NLA06608-R10FISHLA,1,REF_Lake,Target_Sampled,Target,42.736902,-118.647249,OR,Region_10,,,,,,0,0,0,,NO,WMTNS,XER,80,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,SO-SO,17,17120003,,,YES,YES (Top only),YES,YES,511227,SEDT,1,P,7.8449,1:LEAST DISTURBED
NLA06608-R10FOURMI,1,REF_Lake,Target_Sampled,Target,42.46935,-122.258622,OR,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,18,18010203,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-R10RAINYL,1,REF_Lake,Target_Sampled,Target,48.501411,-120.737873,WA,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,77,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17020009,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-R10SQUAWL,1,REF_Lake,Target_Sampled,Target,42.040047,-123.020334,OR,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,78,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17100309,,,YES,YES (Both),YES,YES,509587,SEDT,1,P,-22.727,3:MOST DISTURBED
NLA06608-R10ULAKE,1,REF_Lake,Target_Sampled,Target,47.427764,-123.074122,WA,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17110018,,,YES,YES (Both),YES,YES,515637,SEDT,1,P,-15.5935,2:INTERMEDIATE DISTURBANCE
NLA06608-R10YELLOW,1,REF_Lake,Target_Sampled,Target,44.000621,-114.875721,ID,Region_10,,,,,,0,0,0,,NO,WMTNS,WMT,16,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17060201,,,YES,YES (Top only),YES,YES,515627,SEDT,1,P,25.1188,1:LEAST DISTURBED
NLA06608-R31,1,REF_Lake,Target_Sampled,Target,39.39897,-76.98388,MD,Region_3,,,,,,0,0,0,,YES,EHIGH,SAP,64,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2060003,,,YES,YES (Top only),YES,YES,,,,,,9:NO DATA
NLA06608-R314,1,REF_Lake,Target_Sampled,Target,37.394115,-78.637447,VA,Region_3,,,,,,0,0,0,,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,REF,2,2080207,,,YES,YES (Top only),YES,YES,509847,SEDT,1,P,12.7463,1:LEAST DISTURBED
NLA06608-R315,1,REF_Lake,Target_Sampled,Target,38.328785,-79.227717,VA,Region_3,,,,,,0,0,0,,NO,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,B,REF,2,2070005,,,YES,YES (Top only),YES,YES,510947,SEDT,1,P,3.3589,1:LEAST DISTURBED
NLA06608-R318,1,REF_Lake,Target_Sampled,Target,37.315287,-79.819212,VA,Region_3,,,,,,0,0,0,,NO,EHIGH,SAP,66,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,REF,3,3010101,,,YES,YES (Top only),YES,YES,504247,SEDT,1,P,0.8745,1:LEAST DISTURBED
NLA06608-R319,1,REF_Lake,Target_Sampled,Target,37.344722,-77.1802,VA,Region_3,,,,,,0,0,0,,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,2,2080206,,,YES,YES (Top only),YES,YES,516237,SEDT,1,P,20.4841,1:LEAST DISTURBED
NLA06608-R32,1,REF_Lake,Target_Sampled,Target,39.510833,-79.142764,MD,Region_3,,,,,,0,0,0,,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2070002,,,YES,YES (Top only),YES,YES,,,,,,9:NO DATA
NLA06608-R322,1,REF_Lake,Target_Sampled,Target,36.807826,-80.079728,VA,Region_3,,,,,,0,0,0,,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,REF,3,3010103,,,YES,YES (Top only),YES,YES,511327,SEDT,1,P,8.285,1:LEAST DISTURBED
NLA06608-R323,1,REF_Lake,Target_Sampled,Target,36.841537,-76.649661,VA,Region_3,,,,,,0,0,0,,NO,PLNLOW,CPL,63,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,2,2080208,,,YES,YES (Top only),YES,YES,516377,SEDT,1,P,-7.8194,2:INTERMEDIATE DISTURBANCE
NLA06608-R324,1,REF_Lake,Target_Sampled,Target,37.357963,-76.830652,VA,Region_3,,,,,,0,0,0,,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,2,2080206,,,YES,YES (Top only),YES,YES,516357,SEDT,1,P,-1.3662,1:LEAST DISTURBED
NLA06608-R326,1,REF_Lake,Target_Sampled,Target,37.43234,-76.906472,VA,Region_3,,,,,,0,0,0,,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,2,2080206,,,YES,YES (Top only),YES,YES,516347,SEDT,1,P,10.5635,1:LEAST DISTURBED
NLA06608-R328,1,REF_Lake,Target_Sampled,Target,37.042659,-80.87554,VA,Region_3,,,,,,0,0,0,,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,REF,5,5050001,,,YES,YES (Top only),YES,YES,511977,SEDT,1,P,6.5666,1:LEAST DISTURBED
NLA06608-R333,1,REF_Lake,Target_Sampled,Target,37.303695,-76.707685,VA,Region_3,,,,,,0,0,0,,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,2,2080107,,,YES,YES (Top only),YES,YES,516247,SEDT,1,P,-8.9822,2:INTERMEDIATE DISTURBANCE
