SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,FLAG_LU_BUFFER,COMMENT_LU_BUFFER
NLA06608-2283,1,PROB_Lake,Target_Sampled,0.001798644,3.34,334,0,1.978,0,0.273,0.3,0.005,0,0,0,0.082,0.012,0,0,0.036,0.056,0,0,0,0.084,0.245,0.013,0,0,0,0,0.256,0,0,0,0,3.34,59.2,0,59.2,8.2,9,0.1,0,17.3,0,2.5,0.4,0,2.9,1.1,1.7,2.5,7.3,9.8,0.4,7.7,8.1,,
NLA06608-2305,1,PROB_Lake,Target_Sampled,0.001798644,0.968,96.8,0,0.305,0,0,0,0,0,0,0,0,0.344,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,0,0.968,31.5,0,31.5,0,0,0,0,0,0,0,35.5,0,35.5,9.3,0,0,0,0,0,23.7,23.7,,
NLA06608-2322,1,PROB_Lake,Target_Sampled,0.001798644,0.941,94.1,0,0.165,0,0,0,0,0,0,0,0,0.147,0,0,0.611,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941,17.5,0,17.5,0,0,0,0,0,0,0,15.6,0,15.6,64.9,1.9,0,0,0,0,0,0,,
NLA06608-2332,1,PROB_Lake,Target_Sampled,0.001798644,68.46,6846,0,50.785,0,0.698,0.521,0.114,0.022,0,0,0.79,0,0,0,0,7.789,0,0,0,0,1.298,2.154,0,0,0,0,4.289,0,0,0,0,68.46,74.2,0,74.2,1,0.8,0.2,0,2,0,1.2,0,0,1.2,0,11.4,0,1.9,1.9,3.1,6.3,9.4,,
NLA06608-2333,1,PROB_Lake,Target_Sampled,0.001798644,0.999,99.9,0,0.211,0,0.059,0.013,0.005,0,0.042,0,0.208,0.022,0.012,0,0,0,0,0,0,0.008,0.173,0.203,0,0,0,0,0.043,0,0,0,0,0.999,21.1,0,21.1,5.9,1.3,0.5,0,7.7,4.2,20.8,2.2,1.2,24.2,0,0,0.8,17.3,18.1,20.3,4.3,24.6,,
NLA06608-2345,1,PROB_Lake,Target_Sampled,0.001798644,1.829,182.9,0,0.838,0,0.14,0.029,0,0,0.006,0,0,0.053,0,0,0.5,0.014,0,0,0,0.244,0,0.005,0,0,0,0,0,0,0,0,0,1.829,45.8,0,45.8,7.7,1.6,0,0,9.3,0.3,0,2.9,0,2.9,27.3,0.8,13.3,0,13.3,0.3,0,0.3,,
NLA06608-2354,1,PROB_Lake,Target_Sampled,0.001798644,0.641,64.1,0,0.238,0,0.024,0.135,0.17,0.032,0,0,0,0.017,0,0,0,0,0,0,0,0.006,0,0.014,0,0,0,0,0.005,0,0,0,0,0.641,37.1,0,37.1,3.7,21.1,26.5,5,56.3,0,0,2.7,0,2.7,0,0,0.9,0,0.9,2.2,0.8,3,,
NLA06608-2372,1,PROB_Lake,Target_Sampled,0.001798644,2.403,240.3,0,0.878,0,0.056,0,0,0,0.005,0,0,0.425,0,0,0.989,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.403,36.5,0,36.5,2.3,0,0,0,2.3,0.2,0,17.7,0,17.7,41.2,2.1,0,0,0,0,0,0,,
NLA06608-2379,1,PROB_Lake,Target_Sampled,0.001798644,1.301,130.1,0,0.444,0,0.224,0.007,0,0,0,0,0,0,0,0,0.506,0.016,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,1.301,34.1,0,34.1,17.2,0.5,0,0,17.7,0,0,0,0,0,38.9,1.2,0,0,0,0,8,8,,
NLA06608-2418,1,PROB_Lake,Target_Sampled,0.001798644,1.577,157.7,0,0.476,0,0.027,0.052,0.02,0.024,0,0,0.342,0,0,0,0,0,0,0,0,0.08,0.005,0.454,0,0,0,0,0.097,0,0,0,0,1.577,30.2,0,30.2,1.7,3.3,1.3,1.5,7.8,0,21.7,0,0,21.7,0,0,5.1,0.3,5.4,28.8,6.2,35,,
NLA06608-2426,1,PROB_Lake,Target_Sampled,0.001798644,1.657,165.7,0,0.662,0,0,0,0,0,0.013,0,0,0.136,0,0,0.284,0.475,0,0,0,0,0.014,0.068,0,0,0,0,0.005,0,0,0,0,1.657,40,0,40,0,0,0,0,0,0.8,0,8.2,0,8.2,17.1,28.7,0,0.8,0.8,4.1,0.3,4.4,,
NLA06608-2429,1,PROB_Lake,Target_Sampled,0.001798644,2.499,249.9,0,1.016,0,0.023,0,0,0,0.026,0,0.351,0.12,0,0,0.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.499,40.7,0,40.7,0.9,0,0,0,0.9,1,14,4.8,0,18.8,38.5,0,0,0,0,0,0,0,,
NLA06608-2438,1,PROB_Lake,Target_Sampled,0.001798644,1.003,100.3,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0.803,0.008,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,1.003,12.9,0,12.9,0,0,0,0,0,0,0,0,0,0,80.1,0.8,0,0,0,0,6.3,6.3,,
NLA06608-2450,1,PROB_Lake,Target_Sampled,0.001798644,0.539,53.9,0,0.166,0,0.01,0,0,0,0,0,0,0.352,0.005,0,0.005,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.539,30.8,0,30.8,1.9,0,0,0,1.9,0,0,65.3,0.9,66.2,0.9,0,0,0,0,0.2,0,0.2,,
NLA06608-2453,1,PROB_Lake,Target_Sampled,0.001798644,1.314,131.4,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.989,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,24.4,0,24.4,0,0,0,0,0,0,0,0,0,0,75.3,0.4,0,0,0,0,0,0,,
NLA06608-2457,1,PROB_Lake,Target_Sampled,0.001798644,2.131,213.1,0,0.866,0,0.221,0.005,0.001,0,0,0,0.388,0.17,0.031,0,0.434,0.002,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,2.131,40.6,0,40.6,10.4,0.2,0,0,10.6,0,18.2,8,1.5,27.7,20.4,0.1,0,0,0,0.6,0,0.6,,
NLA06608-2463,1,PROB_Lake,Target_Sampled,0.001798644,21.962,2196.2,0,11.456,0,0.149,0.052,0,0,0.797,0,0,0.411,0,0,7.761,0.092,0,0,0,1.099,0,0.145,0,0,0,0,0,0,0,0,0,21.962,52.2,0,52.2,0.7,0.2,0,0,0.9,3.6,0,1.9,0,1.9,35.3,0.4,5,0,5,0.7,0,0.7,,
NLA06608-2477,1,PROB_Lake,Target_Sampled,0.001798644,1.736,173.6,0,0.861,0,0.176,0.005,0,0,0,0,0,0,0,0,0.374,0,0,0,0,0.276,0,0,0,0,0,0,0.044,0,0,0,0,1.736,49.6,0,49.6,10.1,0.3,0,0,10.4,0,0,0,0,0,21.5,0,15.9,0,15.9,0,2.5,2.5,,
NLA06608-2481,1,PROB_Lake,Target_Sampled,0.001798644,0.323,32.3,0,0.068,0,0,0,0,0,0,0,0,0.068,0,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.323,21.1,0,21.1,0,0,0,0,0,0,0,21.1,0,21.1,57,0,0,0,0,0,0.9,0.9,,
NLA06608-2492,1,PROB_Lake,Target_Sampled,0.001798644,160.475,16047.5,0,119.846,0,1.137,0.544,0.225,0,0,0,13.606,1.642,1.543,0,2.083,0.185,0,0,0,1.477,0.619,15.184,0,0,0,0,2.384,0,0,0,0,160.475,74.7,0,74.7,0.7,0.3,0.1,0,1.1,0,8.5,1,1,10.5,1.3,0.1,0.9,0.4,1.3,9.5,1.5,11,,
NLA06608-2497,1,PROB_Lake,Target_Sampled,0.001798644,1.226,122.6,0,0.491,0,0.004,0.006,0,0,0,0,0,0.33,0,0,0.118,0.132,0,0,0,0.133,0,0,0,0,0,0,0.012,0,0,0,0,1.226,40,0,40,0.3,0.5,0,0,0.8,0,0,26.9,0,26.9,9.6,10.8,10.8,0,10.8,0,1,1,,
NLA06608-2507,1,PROB_Lake,Target_Sampled,0.001798644,13.626,1362.6,0,5.711,0,1.879,3.02,0.344,0.028,0,0,0.601,0.005,0,0,0.032,0.651,0,0,0,0.136,0.806,0.073,0,0,0,0,0.34,0,0,0,0,13.626,41.9,0,41.9,13.8,22.2,2.5,0.2,38.7,0,4.4,0,0,4.4,0.2,4.8,1,5.9,6.9,0.5,2.5,3,,
NLA06608-2513,1,PROB_Lake,Target_Sampled,0.001798644,7.216,721.6,0,4.257,0,0.411,1.03,0.153,0.024,0.054,0,0,1.094,0.08,0,0.005,0.001,0,0,0,0,0.003,0.098,0,0,0,0,0.006,0,0,0,0,7.216,59,0,59,5.7,14.3,2.1,0.3,22.4,0.7,0,15.2,1.1,16.3,0.1,0,0,0,0,1.4,0.1,1.5,,
NLA06608-2523,1,PROB_Lake,Target_Sampled,0.001798644,0.837,83.7,0,0.282,0,0.114,0.01,0.003,0,0,0,0.087,0,0,0,0,0,0,0,0,0.037,0.257,0.001,0,0,0,0,0.046,0,0,0,0,0.837,33.7,0,33.7,13.6,1.2,0.4,0,15.2,0,10.4,0,0,10.4,0,0,4.4,30.7,35.1,0.1,5.5,5.6,,
NLA06608-2524,1,PROB_Lake,Target_Sampled,0.001798644,18.421,1842.1,0,11.328,0,1.248,0.006,0,0,0,0,0.053,0.04,1.234,0,0,0.005,0,0,0,0.002,2.42,1.968,0,0,0,0,0.117,0,0,0,0,18.421,61.5,0,61.5,6.8,0,0,0,6.8,0,0.3,0.2,6.7,7.2,0,0,0,13.1,13.1,10.7,0.6,11.3,,
NLA06608-2565,1,PROB_Lake,Target_Sampled,0.001798644,1.335,133.5,0,0.507,0,0.134,0.032,0,0,0.008,0,0,0.2,0,0,0.031,0.037,0,0,0,0,0,0.24,0,0,0,0,0.146,0,0,0,0,1.335,38,0,38,10,2.4,0,0,12.4,0.6,0,15,0,15,2.3,2.8,0,0,0,18,10.9,28.9,,
NLA06608-2566,1,PROB_Lake,Target_Sampled,0.001798644,1.357,135.7,0,0.769,0,0.061,0.071,0.057,0,0,0,0.068,0.021,0,0,0,0.013,0,0,0,0.036,0.005,0.229,0,0,0,0,0.027,0,0,0,0,1.357,56.7,0,56.7,4.5,5.2,4.2,0,13.9,0,5,1.5,0,6.5,0,1,2.7,0.4,3.1,16.9,2,18.9,,
NLA06608-2593,1,PROB_Lake,Target_Sampled,0.001798644,4.4,440,0,2.636,0,0.445,0.238,0.135,0.078,0,0,0,0.013,0,0,0.024,0.081,0,0,0,0.011,0.008,0.473,0,0,0,0,0.258,0,0,0,0,4.4,59.9,0,59.9,10.1,5.4,3.1,1.8,20.4,0,0,0.3,0,0.3,0.5,1.8,0.3,0.2,0.5,10.8,5.9,16.7,,
NLA06608-2629,1,PROB_Lake,Target_Sampled,0.001798644,41.674,4167.4,0,33.692,0,0.824,0.518,0.235,0.046,0,0,0,0.488,0,0,0,0.023,0,0,0,0,0,2.43,0,0,0,0,3.418,0,0,0,0,41.674,80.8,0,80.8,2,1.2,0.6,0.1,3.9,0,0,1.2,0,1.2,0,0.1,0,0,0,5.8,8.2,14,,
NLA06608-2634,1,PROB_Lake,Target_Sampled,0.001798644,0.632,63.2,0,0.131,0,0.024,0,0,0,0,0,0,0.093,0,0,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,20.7,0,20.7,3.8,0,0,0,3.8,0,0,14.7,0,14.7,60.8,0,0,0,0,0,0,0,,
NLA06608-2640,1,PROB_Lake,Target_Sampled,0.001798644,13.507,1350.7,0,6.757,0,0.283,0,0,0,0,0,0.003,0,0,0,0,5.592,0,0,0,0.015,0,0.847,0,0,0,0,0.01,0,0,0,0,13.507,50,0,50,2.1,0,0,0,2.1,0,0,0,0,0,0,41.4,0.1,0,0.1,6.3,0.1,6.4,,
NLA06608-2644,1,PROB_Lake,Target_Sampled,0.001798644,2.885,288.5,0,1.037,0,0.023,0.005,0,0,0,0,1.714,0.032,0,0,0,0.05,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,2.885,35.9,0,35.9,0.8,0.2,0,0,1,0,59.4,1.1,0,60.5,0,1.7,0.8,0,0.8,0,0,0,,
NLA06608-2655,1,PROB_Lake,Target_Sampled,0.001798644,1.243,124.3,0,0.304,0,0,0,0,0,0,0,0,0.257,0,0,0.639,0,0,0,0,0.016,0,0,0,0,0,0,0.027,0,0,0,0,1.243,24.5,0,24.5,0,0,0,0,0,0,0,20.7,0,20.7,51.4,0,1.3,0,1.3,0,2.2,2.2,,
NLA06608-2657,1,PROB_Lake,Target_Sampled,0.001798644,0.9,90,0,0.243,0,0.06,0.021,0,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0.156,0.197,0.125,0,0,0,0,0.092,0,0,0,0,0.9,27,0,27,6.7,2.3,0,0,9,0,0,0.2,0,0.2,0,0.4,17.3,21.9,39.2,13.9,10.2,24.1,,
NLA06608-2663,1,PROB_Lake,Target_Sampled,0.001798644,0.922,92.2,0,0.243,0,0,0,0,0,0.025,0,0,0.056,0.012,0,0.01,0.005,0,0,0,0.053,0.006,0.334,0,0,0,0,0.178,0,0,0,0,0.922,26.4,0,26.4,0,0,0,0,0,2.7,0,6.1,1.3,7.4,1.1,0.5,5.7,0.7,6.4,36.2,19.3,55.5,,
NLA06608-2673,1,PROB_Lake,Target_Sampled,0.001798644,0.505,50.5,0,0.102,0,0,0,0,0,0,0,0,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,20.2,0,20.2,0,0,0,0,0,0,0,79.8,0,79.8,0,0,0,0,0,0,0,0,,
NLA06608-2685,1,PROB_Lake,Target_Sampled,0.001798644,0.731,73.1,0,0.266,0,0.03,0.002,0,0,0.005,0,0,0.398,0,0,0.019,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,36.4,0,36.4,4.1,0.3,0,0,4.4,0.7,0,54.4,0,54.4,2.6,1.5,0,0,0,0,0,0,,
NLA06608-2696,1,PROB_Lake,Target_Sampled,0.001798644,7.49,749,0,3.974,0,0.712,0.688,0.167,0.022,0,0,1.028,0.006,0,0,0,0.601,0,0,0,0.027,0,0.225,0,0,0,0,0.04,0,0,0,0,7.49,53.1,0,53.1,9.5,9.2,2.2,0.3,21.2,0,13.7,0.1,0,13.8,0,8,0.4,0,0.4,3,0.5,3.5,,
NLA06608-2704,1,PROB_Lake,Target_Sampled,0.001798644,0.672,67.2,0,0.204,0,0,0,0,0,0,0,0,0.007,0.037,0,0.256,0.048,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.672,30.4,0,30.4,0,0,0,0,0,0,0,1,5.5,6.5,38.1,7.1,0,0,0,17.9,0,17.9,,
NLA06608-2708,1,PROB_Lake,Target_Sampled,0.001798644,0.594,59.4,0,0.068,0,0,0,0,0,0,0,0.483,0.005,0.024,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,11.4,0,11.4,0,0,0,0,0,0,81.3,0.8,4,86.1,0,2.4,0,0,0,0,0,0,,
NLA06608-2714,1,PROB_Lake,Target_Sampled,0.001798644,0.822,82.2,0,0.373,0,0,0,0,0,0.008,0,0,0.068,0,0,0.292,0.073,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.822,45.4,0,45.4,0,0,0,0,0,1,0,8.3,0,8.3,35.5,8.9,1,0,1,0,0,0,,
NLA06608-2715,1,PROB_Lake,Target_Sampled,0.001798644,4.677,467.7,0,2.16,0,0.103,0.158,0.017,0,0,0,0,0,0,0,0,1.762,0,0,0,0,0.041,0.193,0,0,0,0,0.243,0,0,0,0,4.677,46.2,0,46.2,2.2,3.4,0.4,0,6,0,0,0,0,0,0,37.7,0,0.9,0.9,4.1,5.2,9.3,,
NLA06608-2726,1,PROB_Lake,Target_Sampled,0.001798644,0.898,89.8,0,0.402,0,0,0,0,0,0.017,0,0,0.477,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898,44.8,0,44.8,0,0,0,0,0,1.9,0,53.1,0,53.1,0.2,0,0,0,0,0,0,0,,
NLA06608-2740,1,PROB_Lake,Target_Sampled,0.001798644,22.271,2227.1,0,11.495,0,0.314,0.116,0.024,0,0.006,0,0.392,0.018,0,0,0,9.74,0,0,0,0,0,0.141,0,0,0,0,0.025,0,0,0,0,22.271,51.6,0,51.6,1.4,0.5,0.1,0,2,0,1.8,0.1,0,1.9,0,43.7,0,0,0,0.6,0.1,0.7,,
NLA06608-2753,1,PROB_Lake,Target_Sampled,0.001798644,1.178,117.8,0,0.563,0,0.066,0.213,0.023,0.002,0,0,0,0.264,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,1.178,47.8,0,47.8,5.6,18.1,2,0.2,25.9,0,0,22.4,0,22.4,3.5,0,0,0,0,0,0.5,0.5,,
NLA06608-2759,1,PROB_Lake,Target_Sampled,0.001798644,0.955,95.5,0,0.236,0,0.163,0.062,0.023,0.041,0,0,0,0.02,0,0,0.174,0.233,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.955,24.7,0,24.7,17.1,6.5,2.4,4.3,30.3,0,0,2.1,0,2.1,18.2,24.4,0,0,0,0.3,0,0.3,,
NLA06608-2776,1,PROB_Lake,Target_Sampled,0.001798644,0.53,53,0,0.112,0,0.049,0.028,0,0,0,0,0.121,0.006,0,0,0,0.149,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0.53,21.1,0,21.1,9.2,5.3,0,0,14.5,0,22.8,1.1,0,23.9,0,28.1,12.3,0,12.3,0,0,0,,
NLA06608-2779,1,PROB_Lake,Target_Sampled,0.001798644,2.311,231.1,0,1.253,0,0.212,0.194,0.005,0,0,0,0.14,0.02,0,0,0,0.027,0,0,0,0,0.008,0.105,0,0,0,0,0.347,0,0,0,0,2.311,54.2,0,54.2,9.2,8.4,0.2,0,17.8,0,6.1,0.9,0,7,0,1.2,0,0.3,0.3,4.5,15,19.5,,
NLA06608-2797,1,PROB_Lake,Target_Sampled,0.001798644,1.01,101,0,0.123,0,0.014,0,0,0,0.01,0,0,0,0,0,0.756,0,0,0,0,0.063,0,0.032,0,0,0,0,0.012,0,0,0,0,1.01,12.2,0,12.2,1.4,0,0,0,1.4,1,0,0,0,0,74.9,0,6.2,0,6.2,3.2,1.2,4.4,,
NLA06608-2800,1,PROB_Lake,Target_Sampled,0.001798644,9.449,944.9,0,5.153,0,0,0,0,0,0.267,0,0,0,0,0,0.855,2.831,0,0,0,0,0.01,0.169,0,0,0,0,0.164,0,0,0,0,9.449,54.5,0,54.5,0,0,0,0,0,2.8,0,0,0,0,9,30,0,0.1,0.1,1.8,1.7,3.5,,
NLA06608-2801,1,PROB_Lake,Target_Sampled,0.001798644,1.651,165.1,0,0.635,0,0.119,0.005,0,0,0,0,0,0.106,0,0,0.296,0.231,0,0,0,0.107,0.092,0.047,0,0,0,0,0.013,0,0,0,0,1.651,38.5,0,38.5,7.2,0.3,0,0,7.5,0,0,6.4,0,6.4,17.9,14,6.5,5.6,12.1,2.8,0.8,3.6,,
NLA06608-2807,1,PROB_Lake,Target_Sampled,0.001798644,85.016,8501.6,0,69.593,0,3.136,0.518,0.095,0.023,0,0,1.685,3.716,0,0,0,5.486,0,0,0,0.05,0,0.714,0,0,0,0,0,0,0,0,0,85.016,81.9,0,81.9,3.7,0.6,0.1,0,4.4,0,2,4.4,0,6.4,0,6.5,0.1,0,0.1,0.8,0,0.8,,
NLA06608-2823,1,PROB_Lake,Target_Sampled,0.001798644,12.244,1224.4,0,7.014,0,0.137,0.068,0.005,0.006,0,0,0.171,2.218,0.469,0,1.139,0,0,0,0,0.047,0.195,0.768,0,0,0,0,0.007,0,0,0,0,12.244,57.3,0,57.3,1.1,0.6,0,0,1.7,0,1.4,18.1,3.8,23.3,9.3,0,0.4,1.6,2,6.3,0.1,6.4,,
NLA06608-2824,1,PROB_Lake,Target_Sampled,0.001798644,1.383,138.3,0,0.214,0,0.035,0.077,0,0,0,0,0.052,0,0.009,0,0,0.627,0,0,0,0.148,0,0.186,0,0,0,0,0.035,0,0,0,0,1.383,15.5,0,15.5,2.5,5.6,0,0,8.1,0,3.8,0,0.7,4.5,0,45.3,10.7,0,10.7,13.4,2.5,15.9,,
NLA06608-2831,1,PROB_Lake,Target_Sampled,0.001798644,144.427,14442.7,0,77.576,0,6.161,2.7,0.289,0.007,2.183,0,10.328,7.556,3.956,0,4.092,3.918,0,0,0,9.609,10.248,5.634,0,0,0,0,0.17,0,0,0,0,144.427,53.7,0,53.7,4.3,1.9,0.2,0,6.4,1.5,7.2,5.2,2.7,15.1,2.8,2.7,6.7,7.1,13.8,3.9,0.1,4,,
NLA06608-2833,1,PROB_Lake,Target_Sampled,0.001798644,1.616,161.6,0,0.754,0,0.092,0.053,0.066,0,0.006,0,0,0.048,0,0,0.252,0.042,0,0,0,0.303,0,0,0,0,0,0,0,0,0,0,0,1.616,46.7,0,46.7,5.7,3.3,4.1,0,13.1,0.4,0,3,0,3,15.6,2.6,18.8,0,18.8,0,0,0,,
NLA06608-2874,1,PROB_Lake,Target_Sampled,0.001798644,24.591,2459.1,0,14.417,0,0.092,0.407,0.1,0.007,0,0,0,2.888,0.402,0,1.577,4.411,0,0,0,0.222,0,0.068,0,0,0,0,0,0,0,0,0,24.591,58.6,0,58.6,0.4,1.7,0.4,0,2.5,0,0,11.7,1.6,13.3,6.4,17.9,0.9,0,0.9,0.3,0,0.3,,
NLA06608-2881,1,PROB_Lake,Target_Sampled,0.001798644,17.683,1768.3,0,13.274,0,0.705,0.33,0.049,0.01,0,0,0.104,2.867,0,0,0.017,0.096,0,0,0,0.176,0,0.055,0,0,0,0,0,0,0,0,0,17.683,75.1,0,75.1,4,1.9,0.3,0.1,6.3,0,0.6,16.2,0,16.8,0.1,0.5,1,0,1,0.3,0,0.3,,
NLA06608-2889,1,PROB_Lake,Target_Sampled,0.001798644,153.151,15315.1,0,142.01,0,0.764,0.025,0,0,1.232,0,0,0,0,0,7.75,0,0,0,0,1.109,0,0,0,0,0,0,0.261,0,0,0,0,153.151,92.7,0,92.7,0.5,0,0,0,0.5,0.8,0,0,0,0,5.1,0,0.7,0,0.7,0,0.2,0.2,,
NLA06608-2891,1,PROB_Lake,Target_Sampled,0.001798644,0.716,71.6,0,0.254,0,0.048,0.007,0,0,0,0,0.058,0,0,0,0.005,0.042,0,0,0,0,0.22,0.009,0,0,0,0,0.073,0,0,0,0,0.716,35.5,0,35.5,6.7,1,0,0,7.7,0,8.1,0,0,8.1,0.7,5.9,0,30.7,30.7,1.3,10.2,11.5,,
NLA06608-2916,1,PROB_Lake,Target_Sampled,0.001798644,0.562,56.2,0,0.13,0,0.071,0,0,0,0,0,0.244,0,0,0,0,0,0,0,0,0.034,0.083,0,0,0,0,0,0,0,0,0,0,0.562,23.1,0,23.1,12.6,0,0,0,12.6,0,43.4,0,0,43.4,0,0,6,14.8,20.8,0,0,0,,
NLA06608-2924,1,PROB_Lake,Target_Sampled,0.001798644,1.754,175.4,0,0.516,0,0,0,0,0,0.036,0,0.024,0,0,0,0.966,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,29.4,0,29.4,0,0,0,0,0,2.1,1.4,0,0,1.4,55.1,12.1,0,0,0,0,0,0,,
NLA06608-2954,1,PROB_Lake,Target_Sampled,0.001798644,0.721,72.1,0,0.241,0,0.024,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.029,0.077,0,0,0,0,0,0,0,0,0,0.721,33.4,0,33.4,3.3,0,0,0,3.3,0,0,0,0,0,48.5,0,0,4,4,10.7,0,10.7,,
NLA06608-2955,1,PROB_Lake,Target_Sampled,0.001798644,209.416,20941.6,0,90.626,0,14.441,4.777,1.298,0.667,2.933,0,35.318,16.193,5.827,0,4.944,8.064,0,0,0,15.534,2.257,6.242,0,0,0,0,0.295,0,0,0,0,209.416,43.3,0,43.3,6.9,2.3,0.6,0.3,10.1,1.4,16.9,7.7,2.8,27.4,2.4,3.9,7.4,1.1,8.5,3,0.1,3.1,,
NLA06608-2972,1,PROB_Lake,Target_Sampled,0.001798644,1.44,144,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0.577,0,0,0,0,0,0.005,0,0,0,0,0.033,0,0,0,0,1.44,57.3,0,57.3,0,0,0,0,0,0,0,0,0,0,0,40.1,0,0,0,0.3,2.3,2.6,,
NLA06608-2987,1,PROB_Lake,Target_Sampled,0.001798644,1.248,124.8,0,0.329,0,0.323,0.092,0,0,0,0,0.405,0,0,0,0,0.069,0,0,0,0,0,0.025,0,0,0,0,0.005,0,0,0,0,1.248,26.4,0,26.4,25.9,7.4,0,0,33.3,0,32.5,0,0,32.5,0,5.5,0,0,0,2,0.4,2.4,,
NLA06608-2996,1,PROB_Lake,Target_Sampled,0.001798644,1.903,190.3,0,1.212,0,0.008,0.004,0.001,0,0,0,0,0,0,0,0.009,0.668,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,1.903,63.7,0,63.7,0.4,0.2,0.1,0,0.7,0,0,0,0,0,0.5,35.1,0,0.1,0.1,0,0,0,,
NLA06608-3032,1,PROB_Lake,Target_Sampled,0.001798644,0.299,29.9,0,0.032,0,0.023,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0.103,0.037,0,0,0,0,0,0,0,0,0,0,0.299,10.7,0,10.7,7.7,0,0,0,7.7,0,0,0,0,0,0,34.8,34.4,12.4,46.8,0,0,0,,
NLA06608-3035,1,PROB_Lake,Target_Sampled,0.001798644,0.733,73.3,0,0.27,0,0.034,0.032,0,0,0,0,0.026,0,0,0,0,0.004,0,0,0,0.082,0.05,0.235,0,0,0,0,0,0,0,0,0,0.733,36.8,0,36.8,4.6,4.4,0,0,9,0,3.5,0,0,3.5,0,0.5,11.2,6.8,18,32.1,0,32.1,,
NLA06608-3083,1,PROB_Lake,Target_Sampled,0.001798644,441.119,44111.9,0,319.757,0,12.582,10.853,0.816,0.158,0.296,0,0.301,10.498,7.398,0,4.615,8.973,0,0,0,13.54,1.97,34.831,0,0,0,0,14.531,0,0,0,0,441.119,72.5,0,72.5,2.9,2.5,0.2,0,5.6,0.1,0.1,2.4,1.7,4.2,1,2,3.1,0.4,3.5,7.9,3.3,11.2,,
