SITE_ID,VISIT_NO,SAMPLED_INF,INDXSAMP_INF,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,CORE_CONFIDENCE,SAMPLED,SITE_TYPE,LAKE_SAMP,TNT,LON_DD,LAT_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED_CORE,PTL_INF_COND,PTL_INF_COND3,NTL_INF_COND,NTL_INF_COND3
NLA06608-2593,1,YES,YES,46.97,59.3,-12.33,Yes,942.02,1081.06,-139.04,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-81.7071327,28.092104,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3100101,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2629,1,YES,YES,159.96,107.04,52.92,Yes,5765.8,6487.36,-721.56,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-81.2730717,28.8421823,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,3,3080101,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2634,1,YES,YES,27.65,11.65,16,Yes,534.97,253.53,281.43,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-109.5249202,44.9411674,WY,Region_8,"(10,20]",,NLALake,OverSamp,"WMT_WY_(10,20]",0.00974602,101.6182056,40.316198,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,10,10070006,,,YES (Both),11:> 15 to 25 ug/L,05:POSITIVE CHANGE,16:> 250 to 300 ug/L,05:POSITIVE CHANGE
NLA06608-2640,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-100.7051997,40.3617015,NE,Region_7,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0016911,NE,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10250007,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2644,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-85.2418964,39.0793803,IN,Region_5,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.4514264,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5090203,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2655,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-109.1845335,40.7249618,UT,Region_8,"(20,50]",,NLALake,OverSamp,"XER_UT_(20,50]",0.02784825,35.56321654,11.3503748,UT,NO,WMTNS,XER,20,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,14,14040106,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2657,1,YES,YES,8.35,10.88,-2.53,Yes,280.29,250.26,30.04,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-81.8327235,28.1666372,FL,Region_4,"(20,50]",,NLALake,OverSamp,"CPL_FL_(20,50]",0.00162301,610.2080418,162.2441275,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3100208,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2663,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-95.3591772,29.2056573,TX,Region_6,"(20,50]",,NLALake,OverSamp,"CPL_TX_(20,50]",0.00194657,508.7789611,141.9780468,TX,NO,PLNLOW,CPL,34,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12040205,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2673,1,YES,YES,44.95,38.29,6.66,Yes,576.86,425.05,151.81,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-118.6850367,44.3065817,OR,Region_10,"(10,20]",,NLALake,OverSamp,"WMT_OR_(10,20]",0.01349449,73.39092627,16.3981468,OR,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17070201,,,YES (Both),10:> 5 to 15 ug/L,05:POSITIVE CHANGE,14:> 150 to 200 ug/L,05:POSITIVE CHANGE
NLA06608-2685,1,YES,YES,7.02,12.14,-5.12,Yes,169.9,216.6,-46.69,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-110.9547924,40.683637,UT,Region_8,"(20,50]",,NLALake,OverSamp,"WMT_UT_(20,50]",0.0258307,38.34094162,12.236915,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,16,16020203,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2696,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-96.7195609,32.8366626,TX,Region_6,>100,,NLALake,OverSamp,SPL_TX_>100,0.01713099,57.81179347,16.1327534,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12030105,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2704,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-100.1852787,35.8844838,TX,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_TX_(20,50]",0.00696533,142.1862297,39.6779834,TX,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11090106,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2708,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-86.4953308,39.5421765,IN,Region_5,"(10,20]",,NLALake,OverSamp,"SAP_IN_(10,20]",0.01278824,77.44404965,24.2343556,IN,NO,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5120201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2714,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-104.1093535,43.8278019,WY,Region_8,"(20,50]",,NLALake,OverSamp,"WMT_WY_(20,50]",0.01475594,67.1169126,26.6280901,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10120107,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2715,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-103.61424,41.990756,NE,Region_7,>100,,NLALake,OverSamp,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10180009,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2726,1,YES,YES,8.89,15.49,-6.61,Yes,241.9,340.86,-98.96,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-121.7665432,43.7137868,OR,Region_10,"(20,50]",,NLALake,OverSamp,"WMT_OR_(20,50]",0.02043131,48.47332577,10.8306674,OR,NO,WMTNS,WMT,9,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17070301,,,YES (Both),08:> -15 to -5 ug/L,03:NEGATIVE CHANGE,08:> -100 to -50 ug/,03:NEGATIVE CHANGE
NLA06608-2740,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-98.9022068,41.2941994,NE,Region_7,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0016911,NE,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,10,10210003,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2753,1,YES,YES,39.8,3224.52,-3184.72,Yes,740.97,16439.68,-15698.71,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-117.6889884,47.5706872,WA,Region_10,"(20,50]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.3370883,WA,YES,WMTNS,XER,10,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,TRASH,17,17010307,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2759,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-98.6839128,30.7559282,TX,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_TX_(20,50]",0.00696533,142.1862297,39.6779834,TX,YES,PLNLOW,SPL,30,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,12,12090204,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2776,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-96.959367,33.4958451,TX,Region_6,"(10,20]",,NLALake,OverSamp,"SPL_TX_(10,20]",0.00460047,215.2767308,60.0743586,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12030103,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2779,1,YES,YES,31.34,20.52,10.82,Yes,740.18,754.99,-14.81,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-85.7051758,41.2797647,IN,Region_5,>100,,NLALake,OverSamp,UMW_IN_>100,0.07037378,14.07304477,4.4038396,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5120106,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2797,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-114.264347,37.9086935,NV,Region_9,"(20,50]",,NLALake,OverSamp,"XER_NV_(20,50]",0.06070149,16.31547144,2.5497204,NV,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15010013,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2800,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-112.4771506,47.6780803,MT,Region_8,>100,,NLALake,OverSamp,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10030104,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2801,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-112.689224,42.0856629,ID,Region_10,"(50,100]",,NLALake,OverSamp,"XER_ID_(50,100]",0.09031038,10.96632932,3.3994325,ID,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,16,16020309,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2807,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-97.4186166,31.9066925,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,12,12060202,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2823,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-92.7414345,31.2934506,LA,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.8550434,LA,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11140207,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2824,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-98.6608346,41.7646173,NE,Region_7,"(50,100]",,NLALake,OverSamp,"SPL_NE_(50,100]",0.06696952,14.78842039,3.7787087,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10210010,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2831,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-85.7918613,34.1474929,AL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,5.66925563,1.7731815,AL,NO,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,3,3150105,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2833,1,YES,YES,6.59,56.82,-50.23,Yes,311.28,1309,-997.72,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-120.164879,47.9188042,WA,Region_10,"(50,100]",,NLALake,OverSamp,"XER_WA_(50,100]",0.04012666,24.6811817,7.3631836,WA,NO,WMTNS,XER,10,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,17,17020009,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2874,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-111.9632243,46.9308348,MT,Region_8,>100,,NLALake,OverSamp,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,REF,10,10030101,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2881,1,YES,YES,10.64,19,-8.36,Yes,265.19,343.39,-78.2,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-114.388,48.4550928,MT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.6945427,MT,YES,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010210,,,YES (Both),08:> -15 to -5 ug/L,03:NEGATIVE CHANGE,08:> -100 to -50 ug/,03:NEGATIVE CHANGE
NLA06608-2889,1,YES,YES,6.54,62.11,-55.57,Yes,858.94,325.22,533.72,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-118.7179736,38.7035977,NV,Region_9,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.2242451,NV,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,16,16050304,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2891,1,YES,YES,5.17,6.08,-0.91,No,499.79,500.01,-0.22,No,YES,YES,PROB_Lake,Target_Sampled,Target,-85.9852578,41.2322491,IN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5120106,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,10:> -10 to 10 ug/L,04:NO CHANGE
NLA06608-2916,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-87.1160224,38.2129552,IN,Region_5,"(10,20]",,NLALake,OverSamp,"TPL_IN_(10,20]",0.01127306,87.85311101,27.4916349,IN,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,5,5140201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2924,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-101.3181565,32.2370622,TX,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_TX_(50,100]",0.01886328,52.50272359,14.6512233,TX,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,12,12080007,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2954,1,YES,YES,112.89,86.49,26.4,Yes,1330.11,925,405.11,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-111.6037333,44.0236132,ID,Region_10,"(10,20]",,NLALake,OverSamp,"XER_ID_(10,20]",0.02202533,44.96520112,13.9386809,ID,YES,WMTNS,XER,12,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,TRASH,17,17040203,,,YES (Both),12:> 25 to 35 ug/L,05:POSITIVE CHANGE,17: > 300 ug/L,05:POSITIVE CHANGE
NLA06608-2955,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-86.1438461,33.5568092,AL,Region_4,>100,,NLALake,OverSamp,SAP_AL_>100,0.04996823,19.82006126,6.1991498,AL,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3150106,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-2972,1,YES,YES,257.99,319.47,-61.48,Yes,3335.53,2755.85,579.68,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-100.649942,42.4532572,NE,Region_7,"(50,100]",,NLALake,OverSamp,"SPL_NE_(50,100]",0.06696952,14.78842039,3.7787087,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,10,10210006,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-2987,1,YES,YES,26.63,15.18,11.45,Yes,1037.6,802.35,235.25,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-86.3695021,41.6786323,IN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7120001,,,YES (Both),10:> 5 to 15 ug/L,05:POSITIVE CHANGE,15:> 200 to 250 ug/L,05:POSITIVE CHANGE
NLA06608-2996,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-98.7099336,33.9804795,TX,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_TX_(50,100]",0.01886328,52.50272359,14.6512233,TX,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,11,11130206,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3032,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-97.2508279,33.8415669,TX,Region_6,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,210.5049403,TX,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,11,11130201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3035,1,YES,YES,26.16,14.9,11.26,Yes,973.18,513.18,460,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-85.2868168,41.5509969,IN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES (Both),10:> 5 to 15 ug/L,05:POSITIVE CHANGE,17: > 300 ug/L,05:POSITIVE CHANGE
NLA06608-3083,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-95.3422617,30.853677,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,YES,PLNLOW,CPL,33,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12030202,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3096,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-96.1491807,32.1165996,TX,Region_6,"(10,20]",,NLALake,OverSamp,"CPL_TX_(10,20]",0.00128567,770.3156042,214.961532,TX,NO,PLNLOW,CPL,33,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12030105,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3121,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-116.4623588,44.9645267,ID,Region_10,>100,,NLALake,OverSamp,WMT_ID_>100,0.07607489,13.01840066,4.0355503,ID,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17050124,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3147,1,YES,YES,34.91,64.95,-30.04,Yes,731.18,1220.08,-488.9,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-86.4635628,41.077102,IN,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_IN_(50,100]",0.07748997,12.78066524,3.9994188,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,5,5120106,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-3153,1,YES,YES,1.48,6.27,-4.79,Yes,204.08,603.46,-399.38,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-122.81678,48.6602893,WA,Region_10,"(50,100]",,NLALake,OverSamp,"WMT_WA_(50,100]",0.03721956,26.60894707,7.9382975,WA,NO,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17110003,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,03:< -300 ug/L,03:NEGATIVE CHANGE
NLA06608-3157,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-115.7987142,43.5494252,ID,Region_10,>100,,NLALake,OverSamp,WMT_ID_>100,0.07607489,13.01840066,4.0355503,ID,NO,WMTNS,WMT,16,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17050112,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3160,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-96.8398134,41.036917,NE,Region_7,"(20,50]",,NLALake,OverSamp,"TPL_NE_(20,50]",0.01204484,82.2238476,21.009679,NE,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,10,10200203,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-3169,1,NO LAB DATA,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-80.8663011,26.9362317,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,76,XIII,Southern Florida Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3090101,,,YES (Both),02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-3228,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-99.6826183,32.570246,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,12,12060102,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
