UID,LAB,CHLL_BATCH_ID,CHLX_BATCH_ID,CHLL_UNITS,CHLX_UNITS,CHLL_DATE_ANALYZED,CHLL_DATE_FILTERED,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_LAB_FLAG,CHLL_LAB_SAMPLE_ID,CHLL_MDL,CHLL_QA_FLAG,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DATE_ANALYZED,CHLX_DATE_FILTERED,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_LAB_FLAG,CHLX_LAB_SAMPLE_ID,CHLX_MDL,CHLX_QA_FLAG,CHLX_RESULT,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,CHLL_LAB_COMMENT,CHLX_LAB_COMMENT
8341,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,154,18,,1210920,0.5,,24.64,1,250,,19-Sep-12,,,168,19,,1210920,0.5,,26.88,1,250,,,
8342,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,161,19,,1210924,0.5,,25.76,1,250,,19-Sep-12,,,158,20,,1210924,0.5,,25.28,1,250,,,
8358,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,29,,NLA12_OK-133,,,58.5,0.1,150,,3-Oct-12,,,,29,,NLA12_OK-133,,,71.1,0.1,110,,,
8360,WRS,120920.1,120919.1,ug/L,ug/L,20-Sep-12,,,28,16,,1210932,0.5,,1.87,1,600,,19-Sep-12,,,34.7,15,,1210932,0.5,,1.850666667,1,750,,,
8363,WRS,120926.1,120926.1,ug/L,ug/L,26-Sep-12,,,37.8,22,,1212022,0.5,,2.52,1,600,,26-Sep-12,,,42.3,22,,1212022,0.5,,2.256,1,750,,,
8385,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,69.1,15,,1210935,0.5,,5.53,1,500,,21-Sep-12,,,66.5,16,,1210935,0.5,,5.32,1,500,,,
8387,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,230,15,,1210938,0.5,,61.33,1,150,,21-Sep-12,,,313,16,,1210938,0.5,,62.6,1,200,,,
8390,WRS,120920.1,120919.1,ug/L,ug/L,20-Sep-12,,,97,15,,1210933,0.5,,9.7,1,400,,19-Sep-12,,,112,14,,1210933,0.5,,4.48,1,1000,,,
8391,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,35.9,15,,1210936,0.5,,1.44,1,1000,,21-Sep-12,,,40.2,16,,1210936,0.5,,1.608,1,1000,,,
8393,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,28,,NLA12_OK-286,,,104,0.1,50,,3-Oct-12,,,,28,,NLA12_OK-286,,,191,0.1,700,,,
8394,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,330,15,,1210937,0.5,,66,1,200,,21-Sep-12,,,316,16,,1210937,0.5,,63.2,1,200,,,
8395,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,93.7,15,,1210941,0.5,,3.12,1,1200,,21-Sep-12,,,87.9,16,,1210941,0.5,,3.516,1,1000,,,
8396,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,26.6,15,,1210947,0.5,,4.26,1,250,,21-Sep-12,,,16.2,16,,1210947,0.5,,2.592,1,250,,,
8397,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,42.9,15,,1210943,0.5,,17.16,1,100,,21-Sep-12,,,45.8,16,,1210943,0.5,,18.32,1,100,,,
8398,WPCL,L-540-12_12_2921,L-540-12_12_2921,ug/L,ug/L,,,,40,,<MDL (4),NLA12_CA-212,4,ND;X2,1.8,5,900,,,,,51,,<MDL (4),NLA12_CA-212,4,ND;X2,2,5,1000,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8403,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,160,15,,1210940,0.5,,6.4,1,1000,,21-Sep-12,,,167,16,,1210940,0.5,,5.344,1,1250,,,
8404,WRS,120920.1,120927.1,ug/L,ug/L,20-Sep-12,,,107,14,,1210939,0.5,,8.56,1,500,,27-Sep-12,,,94.2,21,,1210939,0.5,,7.536,1,500,,,PROBLEM SAMPLE
8405,WRS,120927.1,120921.1,ug/L,ug/L,27-Sep-12,,,48.6,22,,1210934,0.5,,3.89,1,500,,21-Sep-12,,,68.9,16,,1210934,0.5,,5.512,1,500,,PROBLEM SAMPLE,
8407,WRS,120926.1,120926.1,ug/L,ug/L,26-Sep-12,,,94.7,21,,1212023,0.5,,7.58,1,500,,26-Sep-12,,,99.1,21,,1212023,0.5,,5.662857143,1,700,,,
8408,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,109,14,,1210949,0.5,,17.44,1,250,,21-Sep-12,,,102,15,,1210949,0.5,,16.32,1,250,,,
8409,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,9,873.9,15,,1210942,0.5,,139.82,1,250,,21-Sep-12,,,414,16,,1210942,0.5,,33.12,1,500,,,
8410,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,158,15,,1210956,0.5,,6.32,1,1000,,21-Sep-12,,,45.4,16,,1210956,0.5,,0.908,1,2000,,,
8412,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,98.5,14,,1210957,0.5,,3.94,1,1000,,21-Sep-12,,,104,15,,1210957,0.5,,4.16,1,1000,,,
8413,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,63.4,14,,1210946,0.5,,2.11,1,1200,,21-Sep-12,,,60.9,15,,1210946,0.5,,2.436,1,1000,,,
8414,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,9,2385,14,,1210948,0.5,,477,1,200,,21-Sep-12,,9,1215,15,,1210948,0.5,,97.2,1,500,,,
8416,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,193,14,,1210944,0.5,,38.6,1,200,,21-Sep-12,,,230,15,,1210944,0.5,,46,1,200,,,
8422,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,<MDL (0.001),1588544,0.001,ND,0,0.001,1050,,,,,,,,1588544,0.001,,1.8,0.001,1100,,,
8423,WRS,120920.1,120927.1,ug/L,ug/L,20-Sep-12,,,97.1,14,,1210945,0.5,,5.18,1,750,,27-Sep-12,,,161,21,,1210945,0.5,,8.587,1,750,,,PROBLEM SAMPLE
8424,WPCL,L-541-12_12_3922,L-541-12_12_3922,ug/L,ug/L,,,,56,,<MDL (4),NLA12_CA-138,4,ND;X2,3.7,5,600,,,,,40,,<MDL (4),NLA12_CA-138,4,ND;X2,2.6,5,610,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8426,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,5-Sep-12,,,,,IX00661800,0.26,,9.59,0.87,200,,,5-Sep-12,,,,,IX00661200,0.26,,15.9,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8427,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,6-Sep-12,,,,,IX00662000,0.26,,71.4,0.87,200,,,6-Sep-12,,,,,IX00661400,0.26,,71.3,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8428,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,4-Sep-12,,,,,IX00661900,0.26,,24.3,0.87,200,,,4-Sep-12,,,,,IX00661300,0.26,,17.7,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8429,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,29-Aug-12,,,,,IX00604500,0.26,,1.67,0.87,200,,,29-Aug-12,,,,,IX00604800,0.26,,7.15,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8430,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,6-Sep-12,,,,,IX00662100,0.26,,2.62,0.87,200,,,6-Sep-12,,,,,IX00661500,0.26,,3.15,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8435,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,66.7,14,,1210954,0.5,,3.56,1,750,,21-Sep-12,,,41.2,15,,1210954,0.5,,2.197333333,1,750,,,
8436,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,146,13,,1210953,0.5,,14.6,1,400,,21-Sep-12,,,155,14,,1210953,0.5,,15.5,1,400,,,
8437,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,89.4,14,,1210951,0.5,,14.3,1,250,,21-Sep-12,,,63.4,15,,1210951,0.5,,6.34,1,400,,,
8438,WRS,120920.1,120927.1,ug/L,ug/L,20-Sep-12,,,357,13,,1210950,0.5,,71.4,1,200,,27-Sep-12,,,81.1,20,,1210950,0.5,,12.976,1,250,,,PROBLEM SAMPLE
8442,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,49.7,13,,1210958,0.5,,3.98,1,500,,21-Sep-12,,,52.3,14,,1210958,0.5,,41.84,1,50,,,
8443,WRS,120925.1,120921.1,ug/L,ug/L,25-Sep-12,,,97.6,16,,1210962,0.5,,6.51,1,600,,21-Sep-12,,,83,12,,1210962,0.5,,5.533333333,1,600,,,
8444,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,40.9,14,,1210959,0.5,,1.64,1,1000,,21-Sep-12,,,37.17,15,,1210959,0.5,,1.4868,1,1000,2,,
8446,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,112,14,,1210955,0.5,,4.48,1,1000,,21-Sep-12,,,67.3,15,,1210955,0.5,,2.692,1,1000,,,
8447,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,54.2,13,,1210952,0.5,,2.28,1,950,,21-Sep-12,,,63.5,14,,1210952,0.5,,3.907692308,1,650,,,
8457,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,125,10,,1210961,0.5,,50,1,100,,21-Sep-12,,,68.2,11,,1210961,0.5,,18.18666667,1,150,,,
8458,WRS,120920.1,120921.1,ug/L,ug/L,20-Sep-12,,,71.1,14,,1210960,0.5,,5.69,1,500,,21-Sep-12,,,31.8,15,,1210960,0.5,,2.544,1,500,,,
8462,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,23,,NLA12_OK-102,,,277,0.1,148,,3-Oct-12,,,,23,,NLA12_OK-102,,,40.5,0.1,350,,,
8463,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,23,,NLA12_OK-285,,,18.4,0.1,500,,3-Oct-12,,,,23,,NLA12_OK-285,,,21.7,0.1,150,,,
8466,WPCL,L-559-12_12_2958,L-559-12_12_2958,ug/L,ug/L,,,,88,,<MDL (4),NLA12_CA-107,4,ND;X2,4.7,5,750,,,,,72,,<MDL (4),NLA12_CA-107,4,ND;X2,3.8,5,750,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8469,WRS,120925.1,120921.1,ug/L,ug/L,25-Sep-12,,,246,15,,1210966,0.5,,39.36,1,250,,21-Sep-12,,,96.7,11,,1210966,0.5,,15.472,1,250,,,
8470,WRS,120925.1,120921.1,ug/L,ug/L,25-Sep-12,,,18.7,15,,1210965,0.5,,3.74,1,200,,21-Sep-12,,,76.5,11,,1210965,0.5,,15.3,1,200,,,
8472,WRS,120925.1,120921.1,ug/L,ug/L,25-Sep-12,,,45.2,15,,1210963,0.5,,1.81,1,1000,,21-Sep-12,,,51.3,11,,1210963,0.5,,1.6416,1,1250,,,
8473,WRS,120926.1,120926.1,ug/L,ug/L,26-Sep-12,,,40.1,16,,1212024,0.5,,2.14,1,750,,26-Sep-12,,,60.3,16,,1212024,0.5,,2.412,1,1000,,,
8476,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,48.7,14,,1210967,0.5,,0.97,1,2000,,26-Sep-12,,,50.7,15,,1210967,0.5,,1.014,1,2000,,,
8477,WRS,120925.1,120921.1,ug/L,ug/L,25-Sep-12,,,41.6,14,,1210964,0.5,,1.66,1,1000,,21-Sep-12,,,52.7,10,,1210964,0.5,,3.513333333,1,600,,,
8478,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,49.8,15,,1210977,0.5,,1.99,1,1000,,26-Sep-12,,,36.7,16,,1210977,0.5,,1.468,1,1000,,,
8479,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,32.3,14,,1210976,0.5,,1.03,1,1250,,26-Sep-12,,,27.2,15,,1210976,0.5,,0.725333333,1,1500,,,
8480,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,221,14,,1210969,0.5,,17.68,1,500,,26-Sep-12,,,250,15,,1210969,0.5,,20,1,500,,,
8481,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,22,,NLA12_OK-311,,,12.7,0.1,362,,3-Oct-12,,,,22,,NLA12_OK-311,,,13.8,0.1,362,,,
8482,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,22,,NLA12_OK-101v2,,,14.5,0.1,320,,3-Oct-12,,,,22,,NLA12_OK-101v2,,,15.1,0.1,350,,,
8483,WPCL,L-560-12_12_3259,L-560-12_12_3259,ug/L,ug/L,,,,59,,<MDL (4),NLA12_CA-104,4,ND;X2,1.9,5,1250,,,,,69,,<MDL (4),NLA12_CA-104,4,ND;X2,2.2,5,1250,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8486,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,53.4,13,,1210973,0.5,,1.07,1,2000,,26-Sep-12,,,56.7,14,,1210973,0.5,,1.134,1,2000,,,
8487,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,319,15,,1210997,0.5,,63.8,1,200,,27-Sep-12,,,402,14,,1210997,0.5,,64.32,1,250,,,
8489,WRS,120928.1,120928.1,ug/L,ug/L,28-Sep-12,,,21.4,16,,1212025,0.5,,1.71,1,500,,28-Sep-12,,,79.2,16,,1212025,0.5,,4.874,1,650,,,
8493,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,65.56,13,,1210992,0.5,,3.28,1,800,4,27-Sep-12,,,72.9,15,,1210992,0.5,,4.165714286,1,700,,,
8494,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,32.2,14,,1210978,0.5,,1.03,1,1250,,27-Sep-12,,,40.4,16,,1210978,0.5,,2.154666667,1,750,,,
8495,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,71,13,,1210980,0.5,,4.06,1,700,,27-Sep-12,,,55.4,15,,1210980,0.5,,4.432,1,500,,,
8496,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,45.5,14,,1210968,0.5,,3.64,1,500,,26-Sep-12,,,322,15,,1210968,0.5,,25.76,1,500,,,
8497,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,182,13,,1210979,0.5,,29.12,1,250,,27-Sep-12,,,211,15,,1210979,0.5,,33.76,1,250,,,
8499,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,281,13,,1210971,0.5,,44.96,1,250,,26-Sep-12,,,371,14,,1210971,0.5,,59.36,1,250,,,
8500,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,376,13,,1210974,0.5,,30.08,1,500,,26-Sep-12,,,326,14,,1210974,0.5,,26.08,1,500,,,
8502,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,65.3,13,,1210989,0.5,,10.45,1,250,,27-Sep-12,,,175,15,,1210989,0.5,,28,1,250,,,
8503,OKDEQ,CHLL-20121003,CHLX-20121003,ug/L,ug/L,3-Oct-12,,,,21,,NLA12_OK-299v2,,,5.41,0.1,500,,3-Oct-12,,,,21,,NLA12_OK-299v2,,,5.18,0.1,130,,,
8504,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,9,1026,13,,1210984,0.5,,273.6,1,150,,27-Sep-12,,,482,15,,1210984,0.5,,24.1,1,800,,,
8505,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,51.3,13,,1210970,0.5,,6.84,1,300,,26-Sep-12,,,59.6,14,,1210970,0.5,,4.768,1,500,,,
8507,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1589600,0.001,,2.22,0.001,1000,,,,,,,,1589600,0.001,,5.14,0.001,1200,,,
8508,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,64,14,,1210972,0.5,,3.41,1,750,,26-Sep-12,,,7.87,15,,1210972,0.5,,0.3148,1,1000,,,
8509,WRS,120925.1,120926.1,ug/L,ug/L,25-Sep-12,,,496,13,,1210975,0.5,,198.4,1,100,,26-Sep-12,,,433,14,,1210975,0.5,,173.2,1,100,,,
8514,WRS,120925.1,121004.1,ug/L,ug/L,25-Sep-12,,,42.4,13,,1210991,0.5,,1.7,1,1000,,4-Oct-12,,,13.1,22,,1210991,0.5,,0.349,1,1500,,,PROBLEM SAMPLE
8532,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,138,16,,1210999,0.5,,32.47,1,170,,27-Sep-12,,,200,15,,1210999,0.5,,40,1,200,,,
8540,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,99.5,13,,1210981,0.5,,5.31,1,750,,27-Sep-12,,,63.8,15,,1210981,0.5,,5.104,1,500,,,
8542,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,9.82,12,,1210983,0.5,,0.31,1,1250,,27-Sep-12,,,27.8,14,,1210983,0.5,,0.8896,1,1250,,,
8543,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,48.1,12,,1210990,0.5,,1.28,1,1500,,27-Sep-12,,,53.2,14,,1210990,0.5,,1.216,1,1750,,,
8545,WRS,121004.1,120927.1,ug/L,ug/L,4-Oct-12,,,54.8,21,,1210982,0.5,,8.77,1,250,,27-Sep-12,,,40.2,14,,1210982,0.5,,3.216,1,500,,PROBLEM SAMPLE,
8546,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,18.7,12,,1210985,0.5,,7.48,1,100,,27-Sep-12,,,39.8,14,,1210985,0.5,,1.59,1,1000,,,
8547,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,93.2,12,,1210988,0.5,,74.56,1,50,,27-Sep-12,,,96.2,14,,1210988,0.5,,76.96,1,50,,,
8549,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,105,12,,1210986,0.5,,16.8,1,250,,27-Sep-12,,,83.6,14,,1210986,0.5,,4.18,1,800,,,
8552,WRS,120925.1,120927.1,ug/L,ug/L,25-Sep-12,,,49.9,12,,1210987,0.5,,7.98,1,250,,27-Sep-12,,,94.4,14,,1210987,0.5,,7.552,1,500,,,
8553,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,114,15,,1211004,0.5,,18.24,1,250,,27-Sep-12,,,119,14,,1211004,0.5,,19.04,1,250,,,
8554,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,185,15,,1210993,0.5,,61.7,1,120,,27-Sep-12,,,249.7,14,,1210993,0.5,,66.6,1,150,4,,
8555,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,48.6,15,,1211005,0.5,,2.59,1,750,,2-Oct-12,,,85.7,19,,1211005,0.5,,5.273846154,1,650,,,
8556,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,267,15,,1211002,0.5,,10.68,1,1000,,27-Sep-12,,,232,14,,1211002,0.5,,12.37333333,1,750,,,
8590,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,47.9,14,,1211006,0.5,,1.53,1,1250,,2-Oct-12,,,46,18,,1211006,0.5,,1.472,1,1250,,,
8591,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,133,14,,1210994,0.5,,21.28,1,250,,27-Sep-12,,9,661.5,13,,1210994,0.5,,105.84,1,250,,,
8592,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,50.7,15,,1210995,0.5,,4.06,1,500,,27-Sep-12,,,106,14,,1210995,0.5,,8.48,1,500,,,
8594,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,41.6,15,,1211000,0.5,,1.11,1,1500,,27-Sep-12,,,34.2,14,,1211000,0.5,,1.0944,1,1250,,,
8595,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,25.4,14,,1211001,0.5,,0.68,1,1500,,27-Sep-12,,,31.1,13,,1211001,0.5,,0.829333333,1,1500,,,
8596,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,458,14,,1210996,0.5,,183.2,1,100,,27-Sep-12,,,545,13,,1210996,0.5,,218,1,100,,,
8597,WRS,120928.1,120927.1,ug/L,ug/L,28-Sep-12,,,28.8,14,,1211003,0.5,,2.88,1,400,,27-Sep-12,,,57.8,13,,1211003,0.5,,5.137777778,1,450,,,
8598,WRS,120928.1,120928.1,ug/L,ug/L,28-Sep-12,,,87.1,15,,1212026,0.5,,13.94,1,250,,28-Sep-12,,,80.1,15,,1212026,0.5,,12.816,1,250,,,
8599,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,67.3,12,,1211007,0.5,,4.49,1,600,,2-Oct-12,,,76.2,16,,1211007,0.5,,5.08,1,600,,,
8600,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,166,12,,1211010,0.5,,26.56,1,250,,2-Oct-12,,,144,16,,1211010,0.5,,23.04,1,250,,,
8601,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,157,14,,1211009,0.5,,25.12,1,250,,2-Oct-12,,,77.2,18,,1211009,0.5,,12.352,1,250,,,
8602,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,180,13,,1211008,0.5,,48,1,150,,2-Oct-12,,,191,17,,1211008,0.5,,50.93333333,1,150,,,
8613,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,34.8,11,,1211013,0.5,,3.48,1,400,,2-Oct-12,,,46.8,15,,1211013,0.5,,4.68,1,400,,,
8614,WRS,121003.1,121002.1,ug/L,ug/L,3-Oct-12,,,143,16,,1211019,0.5,,22.88,1,250,,2-Oct-12,,,192,15,,1211019,0.5,,30.72,1,250,,,
8620,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,138,11,,1211017,0.5,,5.52,1,1000,,2-Oct-12,,,88.2,15,,1211017,0.5,,3.528,1,1000,,,
8624,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,255,10,,1211016,0.5,,40.8,1,250,,2-Oct-12,,,247,14,,1211016,0.5,,39.5,1,250,,,
8625,WRS,121004.1,121004.1,ug/L,ug/L,4-Oct-12,,,20.4,16,,1211027,0.5,,2.55,1,320,,4-Oct-12,,,49.6,16,,1211027,0.5,,7.936,1,250,,PROBLEM SAMPLE,
8626,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,254,15,,1211046,0.5,,40.64,1,250,,4-Oct-12,,,380,16,,1211046,0.5,,60.8,1,250,,,
8627,WRS,121003.1,121002.1,ug/L,ug/L,3-Oct-12,,,7.69,15,,1211020,0.5,,0.41,1,750,,2-Oct-12,,,16.3,14,,1211020,0.5,,0.652,1,1000,,,
8629,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,217,11,,1211018,0.5,,11.57,1,750,,2-Oct-12,,,103,15,,1211018,0.5,,5.493333333,1,750,,,
8631,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,70.23125,10,,1211014,0.5,,2.25,1,1250,2.5,2-Oct-12,,,22.6,14,,1211014,0.5,,0.602666667,1,1500,,,
8633,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,,23.9,11,,1211011,0.5,,2.39,1,400,,2-Oct-12,,,59.7,15,,1211011,0.5,,3.411428571,1,700,,,
8634,WRS,120928.1,121002.1,ug/L,ug/L,28-Sep-12,,9,743.4,10,,1211012,0.5,,118.94,1,250,,2-Oct-12,,,285,14,,1211012,0.5,,45.6,1,250,,,
8635,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,261,15,,1211026,0.5,,104.4,1,100,,4-Oct-12,,,278,16,,1211026,0.5,,111.2,1,100,,,
8640,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,52.7,15,,1211021,0.5,,3.01,1,700,,4-Oct-12,,,42.8,16,,1211021,0.5,,2.445714286,1,700,,,
8641,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,45,15,,1211023,0.5,,1.2,1,1500,,4-Oct-12,,,60.9,16,,1211023,0.5,,1.624,1,1500,,,
8642,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,255,14,,1211024,0.5,,40.8,1,250,,4-Oct-12,,,555,15,,1211024,0.5,,88.8,1,250,,,
8645,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,200,15,,1211025,0.5,,10.67,1,750,,4-Oct-12,,,89,16,,1211025,0.5,,3.56,1,1000,,,
8646,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,124,15,,1211022,0.5,,9.92,1,500,,4-Oct-12,,,74.8,16,,1211022,0.5,,11.968,1,250,,,
8647,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,12.2,14,,1211038,0.5,,0.98,1,500,,4-Oct-12,,,16,15,,1211038,0.5,,1.28,1,500,,,
8648,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,347,14,,1211029,0.5,,55.52,1,250,,4-Oct-12,,,323,15,,1211029,0.5,,32.3,1,400,,,
8650,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,89,14,,1211031,0.5,,2.37,1,1500,,4-Oct-12,,,122,15,,1211031,0.5,,3.253333333,1,1500,,,
8651,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,239,14,,1211035,0.5,,19.12,1,500,,4-Oct-12,,,306,15,,1211035,0.5,,24.48,1,500,,,
8652,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,67.2,13,,1211037,0.5,,8.96,1,300,,4-Oct-12,,,58.8,14,,1211037,0.5,,7.84,1,300,,,
8654,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,230,14,,1211036,0.5,,61.33,1,150,,4-Oct-12,,,245,15,,1211036,0.5,,65.33333333,1,150,,,
8655,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,219,14,,1211032,0.5,,43.8,1,200,,4-Oct-12,,,88.6,15,,1211032,0.5,,14.176,1,250,,,
8657,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,53.5,14,,1211028,0.5,,6.11,1,350,,4-Oct-12,,,102,15,,1211028,0.5,,8.16,1,500,,,
8659,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,50.8,14,,1211030,0.5,,13.55,1,150,,4-Oct-12,,,52.4,15,,1211030,0.5,,13.97333333,1,150,,,
8660,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,107,13,,1211039,0.5,,53.5,1,80,,4-Oct-12,,,128,14,,1211039,0.5,,51.2,1,100,,,
8661,WRS,121003.1,121004.1,ug/L,ug/L,3-Oct-12,,,140,13,,1211040,0.5,,22.4,1,250,,4-Oct-12,,,209,14,,1211040,0.5,,27.867,1,300,,,PROBLEM SAMPLE
