PUBLICATION_DATE,TAXA_ID,ASSEMBLAGE_NAME,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
10/27/2015,4831,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS LACUSTRIS,TRACHELOMONAS LACUSTRIS
10/27/2015,4832,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS OBLONGA,TRACHELOMONAS OBLONGA
10/27/2015,4833,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ROTUNDA,TRACHELOMONAS ROTUNDA
10/27/2015,4834,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS RUGULOSA,TRACHELOMONAS RUGULOSA
10/27/2015,4835,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SCABRA,TRACHELOMONAS SCABRA
10/27/2015,4836,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SIMILIS,TRACHELOMONAS SIMILIS
10/27/2015,4837,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SPECTABILIS,TRACHELOMONAS SPECTABILIS
10/27/2015,4838,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SUBVERRUCOSA,TRACHELOMONAS SUBVERRUCOSA
10/27/2015,4839,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SUPERBA,TRACHELOMONAS SUPERBA
10/27/2015,4840,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS VARIABILIS,TRACHELOMONAS VARIABILIS
10/27/2015,4841,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS VOLVOCINA,TRACHELOMONAS VOLVOCINA
10/27/2015,4842,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,,TRACHELOMONAS
10/27/2015,4843,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUTREPTIACEAE,EUTREPTIA,EUTREPTIALES,EUGLENOPHYCOTA,,EUTREPTIA
10/27/2015,4844,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,,,,EUGLENOPHYCOTA,,EUGLENOPHYCEAE
10/27/2015,4845,PHYTOPLANKTON,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM HASTATUM,PSEUDOSTAURASTRUM HASTATUM
10/27/2015,4846,PHYTOPLANKTON,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM LIMNETICUM,PSEUDOSTAURASTRUM LIMNETICUM
10/27/2015,4847,PHYTOPLANKTON,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM LOBULATUM,PSEUDOSTAURASTRUM LOBULATUM
10/27/2015,4848,PHYTOPLANKTON,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,,PSEUDOSTAURASTRUM
10/27/2015,4849,PHYTOPLANKTON,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,ASTERIONELLA FORMOSA,ASTERIONELLA FORMOSA
10/27/2015,4850,PHYTOPLANKTON,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,ASTERIONELLA RALFSII,ASTERIONELLA RALFSII
10/27/2015,4851,PHYTOPLANKTON,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,,ASTERIONELLA
10/27/2015,4852,PHYTOPLANKTON,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,FRANCEIA DROESCHERI,FRANCEIA DROESCHERI
10/27/2015,4853,PHYTOPLANKTON,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,FRANCEIA OVALIS,FRANCEIA OVALIS
10/27/2015,4854,PHYTOPLANKTON,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,,FRANCEIA
10/27/2015,4855,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,CENTRITRACTUS,MISCHOCOCCALES,HETEROKONTOPHYTA,CENTRITRACTUS BELANOPHORUS,CENTRITRACTUS BELANOPHORUS
10/27/2015,4856,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,CENTRITRACTUS,MISCHOCOCCALES,HETEROKONTOPHYTA,,CENTRITRACTUS
10/27/2015,4857,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,PSEUDOTETRAEDRON,MISCHOCOCCALES,HETEROKONTOPHYTA,PSEUDOTETRAEDRON NEGLECTUM,PSEUDOTETRAEDRON NEGLECTUM
10/27/2015,4858,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,PSEUDOTETRAEDRON,MISCHOCOCCALES,HETEROKONTOPHYTA,,PSEUDOTETRAEDRON
10/27/2015,4859,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,CHARACIOPSIS,MISCHOCOCCALES,HETEROKONTOPHYTA,CHARACIOPSIS LONGIPES,CHARACIOPSIS LONGIPES
10/27/2015,4860,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,HARPOCHYTRIUM,MISCHOCOCCALES,HETEROKONTOPHYTA,,HARPOCHYTRIUM
10/27/2015,4861,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,GLOEOBOTRYDACEAE,GLOEOBOTRYS,MISCHOCOCCALES,HETEROKONTOPHYTA,GLOEOBOTRYS LIMNETICUS,GLOEOBOTRYS LIMNETICUS
10/27/2015,4862,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,GLOEOBOTRYDACEAE,GLOEOBOTRYS,MISCHOCOCCALES,HETEROKONTOPHYTA,,GLOEOBOTRYS
10/27/2015,4863,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,HETEROGLOEACEAE,ISTHMOCHLORON,HETEROGLOEALES,HETEROKONTOPHYTA,ISTHMOCHLORON LOBULATUM,ISTHMOCHLORON LOBULATUM
10/27/2015,4864,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,GONIOCHLORIS MUTICA,GONIOCHLORIS MUTICA
10/27/2015,4865,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,GONIOCHLORIS SCULPTA,GONIOCHLORIS SCULPTA
10/27/2015,4866,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,,GONIOCHLORIS
10/27/2015,4867,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,TETRAEDRIELLA,MISCHOCOCCALES,HETEROKONTOPHYTA,TETRAEDRIELLA JOVETTI,TETRAEDRIELLA JOVETTI
10/27/2015,4868,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,TETRAEDRIELLA,MISCHOCOCCALES,HETEROKONTOPHYTA,TETRAEDRIELLA REGULARIS,TETRAEDRIELLA REGULARIS
10/27/2015,4869,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM BICUSPIDATUM,OPHIOCYTIUM BICUSPIDATUM
10/27/2015,4870,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM CAPITATUM,OPHIOCYTIUM CAPITATUM
10/27/2015,4871,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM COCHLEARE,OPHIOCYTIUM COCHLEARE
10/27/2015,4872,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,,OPHIOCYTIUM
10/27/2015,4873,PHYTOPLANKTON,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,TRIBONEMATACAE,TRIBONEMA,HETEROTRICHALES,HETEROKONTOPHYTA,,TRIBONEMA
10/27/2015,4874,PHYTOPLANKTON,GREEN ALGAE,,,,,CHLOROPHYTA,,CHLOROPHYTA
10/27/2015,4875,PHYTOPLANKTON,,,,,,CYST,,CYST
10/27/2015,4876,PHYTOPLANKTON,,,,,,HETEROKONTOPHYTA,,HETEROKONTOPHYTA
