SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,AREACLS,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,CNTYNAME,COMID2007,COMID2012,COMIDS2007,DES_FTYPE,DSGN12,ELEVATION,EPA_REG,EVAL_NAME,EVALSTAT,FEOW_ID,FS_EW,FW_ECO3,FW_ECO9,GNIS_ID,GNIS_NAME,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,MAJ_BASIN,MDCATY,MISS_BASIN,NA_L1CODE,NA_L2CODE,NA_L3CODE,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_TYPE,OWNSHP,PANEL,PERIM_KM,RCHCODE,RT_NLA12,SITEID_07,SITESAMP,SITETYPE,SIZE_CLASS,ST_DSGN,ST_MDCATY,ST_PANEL,ST_SITEID,ST_STRATUM,ST_WGT_ALL,ST_WGT_CAT,ST_WGT_DSGN,STATE,STATE_NLA,STATE_PCNT,STATECTY,STATUS,STATUS_ST,STRATUM,TNT,TNT_ST,URBAN,US_L3CODE,US_L3CODE_2015,US_L4CODE,US_L4CODE_2015,WGT_ALL,WGT_CAT,WGT_DSGN,XCOORD,YCOORD,ECO_BIO,IM_COMMENT,INDEX_NLA,INDXSAMP_BENT,INDXSAMP_CHEM,INDXSAMP_CHLA,INDXSAMP_CORE,INDXSAMP_ENTE,INDXSAMP_MICR,INDXSAMP_PHAB,INDXSAMP_SDHG,INDXSAMP_ZOOP,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,SAMPLED_BENT,SAMPLED_CORE,SAMPLED_ENTE,SAMPLED_MICR,SAMPLED_PHAB,SAMPLED_PHYT,SAMPLED_PROFILE,SAMPLED_SDHG,SAMPLED_ZOCN,SAMPLED_ZOCR,SAMPLED_ZOFN,SAMPLED_ZOFR,SAMPLED_ZOOP,PUBLICATION_DATE
NLA12_WA-104,1,8496,9/11/2012,WMTNS,XER,2575.598798,F:500+,No,NLA07RVT,NLA07_RVT12,Include,6.627173234,GRANT,24411181,24411181,24411181,Lake/Pond: Hydrographic Category = Perennial,Included,320.11,Region_10,Moses Lake,TargetSampleable,120,,WMTNS,XER,1506804,Moses Lake,17,17020015,NATURAL,NATURAL_ENH,47.07694132,-119.324822,17,NonREF07,No,10,10.1,10.1.2,Moses Lake,NESLake,5309,5309,Non Federal,Bureau of Reclamation BOR,NLA07RVT,100.9812025,1.702E+13,T,NLA06608-0529,Y,PROB,>50,,,,NLA12_WA-104,WA_NLA07RVT,0,,0,WA,WA,100,53025,Target_Sampled,,WA_NLA07RVT,Target,,Yes,10,10,10e,10e,6.627173234,WA_>4,2.545454546,-1762282.638,1286776.073,WMTNS,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-105,,,,WMTNS,WMT,81.43362673,,No,NLA07RVT,NLA07_RVT12,Include,22.51026318,WHATCOM,24260721,24260721,24260721,Lake/Pond: Hydrographic Category = Perennial,Included,268.82,Region_10,Gorge Lake,Nontarget-NotLake,103,,WMTNS,WMT,1520165,Gorge Lake,17,17110005,MAN_MADE,RESERVOIR,48.70021963,-121.1915293,17,NonREF07,No,6,6.2,6.2.5,Gorge Lake,,,,US NPS,Wilderness NPS,NLA07RVT,12.32532708,1.711E+13,,NLA06608-0193,N,PROB,>50,,,,NLA12_WA-105,WA_NLA07RVT,0,,0,WA,WA,100,53073,Not_Lake,,WA_NLA07RVT,NonTarget,,No,77,77,77a,77a,22.51026318,WA_>4,2.545454546,-1853213.093,1495563.033,WMTNS,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-106,1,1000087,7/24/2012,WMTNS,WMT,84.03295981,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,22.51026318,LEWIS,24252344,24252344,24252344,Lake/Pond: Hydrographic Category = Perennial,Included,238.87,Region_10,Swofford Pond,TargetSampleable,121,,WMTNS,WMT,,,17,17080005,MAN_MADE,MAN_MADE,46.49649104,-122.4113066,17,NonREF07,No,6,6.2,6.2.7,,,,,Non Federal,Non-Federal,NLA07RVT,4.747821086,1.708E+13,S,NLA06608-0721,Y,PROB,>50,,,,NLA12_WA-106,WA_NLA07RVT,0,,0,WA,WA,100,53041,Target_Sampled,,WA_NLA07RVT,Target,,No,4,4,4a,4a,22.51026318,WA_>4,2.545454546,-2007441.939,1285902.212,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-107,1,1000107,7/31/2012,WMTNS,WMT,101.3084781,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,24.78649861,CLARK,23740719,23740719,23740719,Lake/Pond: Hydrographic Category = Perennial,Included,55.6,Region_10,Lacamas Lake,TargetSampleable,121,,WMTNS,WMT,1521814,Lacamas Lake,17,17080001,MAN_MADE,MAN_MADE,45.61684794,-122.4258001,17,NonREF07,No,7,7.1,7.1.9,Lacamas Lake,,,,Non Federal,Non-Federal,NLA07RVT,8.995293552,1.708E+13,S,NLA06608-0086,Y,PROB,>50,,,,NLA12_WA-107,WA_NLA07RVT,0,,0,WA,WA,100,53011,Target_Sampled,,WA_NLA07RVT,Target,,Yes,3,3,3a,3a,24.78649861,WA_>4,2.545454546,-2035310.964,1192340.713,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-108,1,7258,7/17/2012,WMTNS,WMT,120.369071,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,24.78649861,PEND OREILLE,23029432,23029432,23029432,Lake/Pond: Hydrographic Category = Perennial,Included,682.11,Region_10,Sacheen Lake,TargetSampleable,120,,WMTNS,WMT,1525323,Sacheen Lake,17,17010308,NATURAL,NATURAL,48.15395251,-117.3185295,17,NonREF07,No,6,6.2,6.2.3,Sacheen Lake,,,,Non Federal,Non-Federal,NLA07RVT,9.39378769,1.70103E+13,S,NLA06608-2241,Y,PROB,>50,,,,NLA12_WA-108,WA_NLA07RVT,0,,0,WA,WA,100,53051,Target_Sampled,,WA_NLA07RVT,Target,,No,15,15,15u,15u,24.78649861,WA_>4,2.545454546,-1586917.607,1367092.61,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-109,1,7915,8/14/2012,WMTNS,WMT,10.31471722,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,92.29875177,WHATCOM,24536618,24536618,24536618,Lake/Pond: Hydrographic Category = Perennial,Included,104.79,Region_10,Lake Louise,TargetSampleable,103,,WMTNS,WMT,,,17,17110002,MAN_MADE,MAN_MADE,48.70871678,-122.3273101,17,NonREF07,No,7,7.1,7.1.7,,,,,Non Federal,Non-Federal,NLA07RVT,1.329268432,1.711E+13,S,NLA06608-0593,Y,PROB,"(10,20]",,,,NLA12_WA-109,WA_NLA07RVT,0,,0,WA,WA,100,53073,Target_Sampled,,WA_NLA07RVT,Target,,Yes,2,2,2e,2e,92.29875177,WA_>4,2.545454546,-1934410.581,1519097.369,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-110,1,8783,9/26/2012,WMTNS,WMT,7.185010315,B:4-10,No,NLA07RVT,NLA07_RVT12,Include,638.1505106,KITSAP,23993899,23993899,23993899,Lake/Pond: Hydrographic Category = Perennial,Included,63.56,Region_10,Lake Koeneman,TargetSampleable,103,,WMTNS,WMT,,,17,17110019,NATURAL,NATURAL,47.40945996,-122.7841888,17,NonREF07,No,7,7.1,7.1.7,,,,,Non Federal,Non-Federal,NLA07RVT,1.082419116,1.711E+13,S,NLA06608-2257,Y,PROB,"(4,10]",,,,NLA12_WA-110,WA_NLA07RVT,0,,0,WA,WA,100,53035,Target_Sampled,,WA_NLA07RVT,Target,,Yes,2,2,2f,2f,638.1505106,WA_>4,2.545454546,-2006932.279,1390888.744,WMTNS,aka Fern Lake on imagery,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-111,1,1000136,8/9/2012,WMTNS,XER,76.6528835,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,20.87943929,CHELAN,23078085,23078085,23078085,Lake/Pond: Hydrographic Category = Perennial,Included,375.52,Region_10,Wapato Lake,TargetSampleable,120,,WMTNS,XER,1527791,Wapato Lake,17,17020009,MAN_MADE,MAN_MADE,47.91608833,-120.1596049,17,NonREF07,No,10,10.1,10.1.2,Wapato Lake,,,,Non Federal,Non-Federal,NLA07RVT,4.397962151,1.702E+13,S,NLA06608-2833,Y,PROB,>50,,,,NLA12_WA-111,WA_NLA07RVT,0,,0,WA,WA,100,53007,Target_Sampled,,WA_NLA07RVT,Target,,No,10,10,10a,10a,20.87943929,WA_>4,2.545454546,-1800699.132,1392251.248,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-112,1,7257,7/18/2012,WMTNS,WMT,27.00039438,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,60.96158871,STEVENS,23050457,23050457,23050457,Lake/Pond: Hydrographic Category = Perennial,Included,713.93,Region_10,Bayley Lake,TargetSampleable,120,,WMTNS,WMT,1516202,Bayley Lake,17,17020003,NATURAL,NATURAL_ENH,48.41822976,-117.6640697,17,NonREF07,No,6,6.2,6.2.3,Bayley Lake,,,,US FWS,National Wildlife Refuge FWS,NLA07RVT,2.918366667,1.702E+13,S,NLA06608-0641,Y,PROB,"(20,50]",,,,NLA12_WA-112,WA_NLA07RVT,0,,0,WA,WA,100,53065,Target_Sampled,,WA_NLA07RVT,Target,,No,15,15,15y,15y,60.96158871,WA_>4,2.545454546,-1605616.629,1401266.808,WMTNS,,Y,,,,,,,,,,R,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-113,,,,WMTNS,WMT,11.30288517,,No,NLA12NEW,NLA12_BASE,Include,18.30649187,KLICKITAT,24511324,24511324,24511324,Lake/Pond: Hydrographic Category = Perennial,Included,23.17,Region_10,Rowland Lake,Nontarget-NotLake,121,,WMTNS,WMT,,,17,17070105,,,45.70730296,-121.3781615,17,"(10,20]",No,6,6.2,6.2.7,,,,,Non Federal,National Scenic Area FS,NLA12RVT,2.199223746,1.70701E+13,,,N,PROB,"(10,20]",,,,NLA12_WA-113,WA_NLA12NEW,0,,0,WA,WA,100,53039,Not_Lake,,WA_NLA12NEW,NonTarget,,Yes,9,9,9c,9c,18.30649187,WA_>4,55.57142857,-1953938.635,1180030.171,WMTNS,EVALSTAT changed (Nontarget-Other). Essentially a connected backwater to Columbia R.,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-114,1,8319,8/30/2012,WMTNS,WMT,109.4043479,E:100-500,No,NLA12NEW,NLA12_BASE,Include,15.37306086,THURSTON,23994415,23994415,23994415,Lake/Pond: Hydrographic Category = Perennial,Included,0,Region_10,Capitol Lake,TargetSampleable,103,,WMTNS,WMT,1513902,Capitol Lake,17,17110019,MAN_MADE,MAN_MADE,47.03340588,-122.9080173,17,>50,No,7,7.1,7.1.7,Capitol Lake,,,,Non Federal,Non-Federal,NLA12NAT,10.30480401,1.711E+13,T,,Y,PROB,>50,,,,NLA12_WA-114,WA_NLA12NEW,0,,0,WA,WA,100,53067,Target_Sampled,,WA_NLA12NEW,Target,,Yes,2,2,2f,2f,15.37306086,WA_>4,46.66666667,-2027579.416,1353581.962,WMTNS,POLY_MATCH changed (YES). Need to merge with  2 polygons to south. May have been partially fixed in analysis frame,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-115,1,8391,9/5/2012,WMTNS,WMT,4.119474272,B:4-10,No,NLA12NEW,NLA12_BASE,Include,39.64053551,STEVENS,23043945,23043945,23043945,Lake/Pond: Hydrographic Category = Perennial,Included,774.44,Region_10,Summit Lake,TargetSampleable,120,,WMTNS,WMT,1526720,Summit Lake,17,17020002,NATURAL,NATURAL,48.95919311,-118.1271161,17,"(4,10]",No,6,6.2,6.2.3,Summit Lake,,,,Non Federal,National Forest FS,NLA12NAT,0.857997931,1.702E+13,S,,Y,PROB,"(4,10]",,,,NLA12_WA-115,WA_NLA12NEW,0,,0,WA,WA,100,53065,Target_Sampled,,WA_NLA12NEW,Target,,No,15,15,15r,15r,39.64053551,WA_>4,120.3333333,-1625591.732,1467060.852,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-116,1,8495,9/12/2012,WMTNS,XER,53.06614387,D:50-100,No,NLA12NEW,NLA12_BASE,Include,16.38878096,GRANT,24411863,24411863,24411863,Lake/Pond: Hydrographic Category = Perennial,Included,263.5,Region_10,Upper Goose Lake,TargetSampleable,120,,WMTNS,XER,1509191,Upper Goose Lake,17,17020015,MAN_MADE,RESERVOIR,46.94126809,-119.27853,17,>50,No,10,10.1,10.1.2,Upper Goose Lake,,,,Non Federal,Non-Federal,NLA12NAT,5.772214363,1.702E+13,S,,Y,PROB,>50,,,,NLA12_WA-116,WA_NLA12NEW,0,,0,WA,WA,100,53025,Target_Sampled,,WA_NLA12NEW,Target,,No,10,10,10e,10e,16.38878096,WA_>4,49.75,-1762496.209,1271353.551,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-117,,,,WMTNS,WMT,2.14548501,,No,NLA12NEW,NLA12_BASE,Exclude,186.4166667,CLALLAM,23842200,23842200,23842200,Lake/Pond: Hydrographic Category = Perennial,Included,1214.77,Region_10,Unnamed,Inaccessible-Barrier/Safety,103,,WMTNS,WMT,,,17,17100101,NATURAL,NATURAL,47.92697033,-123.7987565,17,"(1,4]",No,7,7.1,7.1.8,,,,,US NPS,Wilderness NPS,NLA12NAT,0.556414421,1.71001E+13,,,N,PROB,"(1,4]",,,,NLA12_WA-117,WA_NLA12NEW,0,,0,WA,WA,100,53009,Target_Inacc,,WA_NLA12NEW,Target_Presumed,,No,1,1,1c,1c,186.4166667,"WA_(1,4]",186.4166667,-2064337.982,1467419.142,WMTNS,"TNT, EVALSTAT changed (Uncertain, Inaccessible-Effort). Remote lake",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-118,1,6925,7/2/2012,WMTNS,WMT,6.426579912,B:4-10,No,NLA12NEW,NLA12_BASE,Include,39.64053551,KING,23979240,23979240,23979240,Lake/Pond: Hydrographic Category = Perennial,Included,180.87,Region_10,Ravensdale Lake,TargetSampleable,103,,WMTNS,WMT,1524909,Ravensdale Lake,17,17110013,NATURAL,NATURAL,47.35148384,-121.9912542,17,"(4,10]",No,7,7.1,7.1.7,Ravensdale Lake,,,,Non Federal,Non-Federal,NLA12NAT,1.145117579,1.711E+13,S,,Y,PROB,"(4,10]",,,,NLA12_WA-118,WA_NLA12NEW,0,,0,WA,WA,100,53033,Target_Sampled,,WA_NLA12NEW,Target,,Yes,2,2,2e,2e,39.64053551,WA_>4,120.3333333,-1950760.935,1368215.516,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-119,,,,WMTNS,WMT,57.97276911,,No,NLA12NEW,NLA12_BASE,Include,16.38878096,CHELAN,23077841,23077841,23077841,Lake/Pond: Hydrographic Category = Perennial,Included,1270.98,Region_10,Trapper Lake,Inaccessible-Barrier/Safety,120,,WMTNS,WMT,1527359,Trapper Lake,17,17020009,NATURAL,NATURAL,48.4396874,-121.0077804,17,>50,No,6,6.2,6.2.5,Trapper Lake,,,,US NPS,Wilderness NPS,NLA12NAT,3.411976414,1.702E+13,,,N,PROB,>50,,,,NLA12_WA-119,WA_NLA12NEW,0,,0,WA,WA,100,53007,Target_Inacc,,WA_NLA12NEW,Target_Presumed,,No,77,77,77b,77b,16.38878096,WA_>4,49.75,-1847467.091,1464312.693,WMTNS,"TNT, EVALSTAT changed (Uncertain, Inaccessible-Effort). Remote lake",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-120,1,8444,9/6/2012,WMTNS,WMT,20.6216049,C:10-50,No,NLA12NEW,NLA12_BASE,Include,15.37306086,FERRY,23037128,23037128,23037128,Lake/Pond: Hydrographic Category = Perennial,Included,692.24,Region_10,Round Lake,TargetSampleable,120,,WMTNS,WMT,1525236,Round Lake,17,17020001,NATURAL,NATURAL,48.29227506,-118.32282,17,"(20,50]",No,6,6.2,6.2.3,Round Lake,,,,Tribal Land - US Census,Indian Reservation,NLA12NAT,1.696986813,1.702E+13,S,,Y,PROB,"(20,50]",,,,NLA12_WA-120,WA_NLA12NEW,0,,0,WA,WA,100,53019,Target_Sampled,,WA_NLA12NEW,Target,,No,15,15,15r,15r,15.37306086,WA_>4,46.66666667,-1656780.086,1399072.924,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-121,1,6984,7/5/2012,WMTNS,WMT,22.5790224,C:10-50,No,NLA12NEW,NLA12_BASE,Include,15.37306086,SNOHOMISH,24539518,24539518,24539518,Lake/Pond: Hydrographic Category = Perennial,Included,139.8,Region_10,Martha Lake,TargetSampleable,103,,WMTNS,WMT,1506481,Martha Lake,17,17110012,NATURAL,NATURAL,47.85188997,-122.2449986,17,"(20,50]",No,7,7.1,7.1.7,Martha Lake,,,,Non Federal,Non-Federal,NLA12NAT,2.35806295,1.711E+13,T,,Y,PROB,"(20,50]",,,,NLA12_WA-121,WA_NLA12NEW,0,,0,WA,WA,100,53061,Target_Sampled,,WA_NLA12NEW,Target,,Yes,2,2,2f,2f,15.37306086,WA_>4,46.66666667,-1954253.209,1426616.637,WMTNS,,Y,,,,,,,,,,,T,T,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-122,,,,WMTNS,WMT,23.53984983,,No,NLA12NEW,NLA12_BASE,Include,15.37306086,KING,23975139,23975139,23975139,Lake/Pond: Hydrographic Category = Perennial,Included,1148.8,Region_10,Lake Kulla Kulla,Inaccessible-Effort,103,West,WMTNS,WMT,1521783,"Kulla Kulla, Lake",17,17110010,NATURAL,NATURAL,47.43211029,-121.5493253,17,"(20,50]",No,6,6.2,6.2.5,"Kulla Kulla, Lake",,,,Forest Service,Wilderness FS,NLA12NAT,1.957879872,1.711E+13,,,N,PROB,"(20,50]",,,,NLA12_WA-122,WA_NLA12NEW,0,,0,WA,WA,100,53033,Target_Inacc,,WA_NLA12NEW,Target_Presumed,,No,77,77,77b,77b,15.37306086,WA_>4,46.66666667,-1916035.583,1367809.54,WMTNS,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-123,,,,WMTNS,XER,1.69895175,,No,NLA12NEW,NLA12_BASE,Exclude,186.4166667,OKANOGAN,23061850,23061850,23061850,Lake/Pond: Hydrographic Category = Perennial,Included,757.77,Region_10,,Nontarget-MapError,120,,WMTNS,XER,,,17,17020005,,,48.15907723,-119.507852,17,"(1,4]",No,10,10.1,10.1.2,,,,,Tribal Land - US Census,Indian Reservation,NLA12NAT,0.54792029,1.702E+13,,,N,PROB,"(1,4]",,,,NLA12_WA-123,WA_NLA12NEW,0,,0,WA,WA,100,53047,Not_Lake,,WA_NLA12NEW,NonTarget,,No,10,10,10d,10d,186.4166667,"WA_(1,4]",186.4166667,-1746570.853,1406041.037,WMTNS,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-124,1,8442,9/7/2012,WMTNS,XER,48.09134437,C:10-50,No,NLA12NEW,NLA12_BASE,Include,15.37306086,OKANOGAN,23062164,23062164,23062164,Lake/Pond: Hydrographic Category = Perennial,Included,729.74,Region_10,McGinnis Lake,TargetSampleable,120,,WMTNS,XER,1506567,McGinnis Lake,17,17020005,NATURAL,NATURAL,48.03662397,-118.8932554,17,"(20,50]",No,10,10.1,10.1.2,McGinnis Lake,,,,Tribal Land - US Census,Indian Reservation,NLA12NAT,3.779940745,1.702E+13,R,,Y,PROB,"(20,50]",,,,NLA12_WA-124,WA_NLA12NEW,0,,0,WA,WA,100,53047,Target_Sampled,,WA_NLA12NEW,Target,,No,10,10,10m,10m,15.37306086,WA_>4,46.66666667,-1705027.329,1381781.616,WMTNS,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-125,1,8182,8/23/2012,WMTNS,WMT,7.674700246,B:4-10,No,NLA12NEW,NLA12_BASE,Include,39.64053551,GRAYS HARBOR,23862965,23862965,23862965,Lake/Pond: Hydrographic Category = Perennial,Included,10.82,Region_10,Damon Lake,TargetSampleable,103,,WMTNS,WMT,1518472,Damon Lake,17,17100105,NATURAL,NATURAL,47.13372828,-124.0473316,17,"(4,10]",No,7,7.1,7.1.8,Damon Lake,,,,Non Federal,Non-Federal,NLA12NAT,2.127437038,1.71001E+13,S,,Y,PROB,"(4,10]",,,,NLA12_WA-125,WA_NLA12NEW,0,,0,WA,WA,100,53027,Target_Sampled,,WA_NLA12NEW,Target,,No,1,1,1a,1a,39.64053551,WA_>4,120.3333333,-2107746.834,1389008.713,WMTNS,"LAKE_ORIGIN, EVALSTAT changed (UNCERTAIN, TargetOther). Private",Y,,,,,,,,,,R,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-126,1,7256,7/19/2012,WMTNS,WMT,16.2302139,C:10-50,No,NLA12NEW,NLA12_BASE,Include,18.30649187,PEND OREILLE,22999207,22999207,22999207,Lake/Pond: Hydrographic Category = Perennial,Included,1091.55,Region_10,North Skookum Lake,TargetSampleable,120,,WMTNS,WMT,1507099,North Skookum Lake,17,17010216,NATURAL,NATURAL,48.40619468,-117.180602,17,"(10,20]",No,6,6.2,6.2.3,North Skookum Lake,,,,Non Federal,National Forest FS,NLA12NAT,2.230999139,1.70102E+13,S,,Y,PROB,"(10,20]",,,,NLA12_WA-126,WA_NLA12NEW,0,,0,WA,WA,100,53051,Target_Sampled,,WA_NLA12NEW,Target,,No,15,15,15y,15y,18.30649187,WA_>4,55.57142857,-1570679.888,1391895.765,WMTNS,,Y,,,,,,,,,,R,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-127,,,,WMTNS,WMT,4.635665296,,No,NLA12NEW,NLA12_BASE,Include,39.64053551,CHELAN,23087028,23087028,23087028,Lake/Pond: Hydrographic Category = Perennial,Included,1584.02,Region_10,Trap Lake,Inaccessible-Barrier/Safety,120,West,WMTNS,WMT,1527353,Trap Lake,17,17020011,NATURAL,NATURAL,47.67446471,-121.1240379,17,"(4,10]",No,6,6.2,6.2.5,Trap Lake,,,,Forest Service,Wilderness FS,NLA12NAT,0.843111016,1.702E+13,,,N,PROB,"(4,10]",,,,NLA12_WA-127,WA_NLA12NEW,0,,0,WA,WA,100,53007,Target_Inacc,,WA_NLA12NEW,Target_Presumed,,No,77,77,77c,77c,39.64053551,WA_>4,120.3333333,-1877900.076,1385143.388,WMTNS,"LAKE_ORIGIN, TNT, EVALSTAT changed (missing, missing, Inaccessible-Effort). Remote lake",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-128,,,,WMTNS,XER,40.52652236,,No,NLA12NEW,NLA12_BASE,Include,15.37306086,ADAMS,23473466,23473466,23473466,Lake/Pond: Hydrographic Category = Perennial,Included,565.33,Region_10,Palm Lake,AccessDenied,120,,WMTNS,XER,1507262,Palm Lake,17,17060109,NATURAL,NATURAL,47.19216939,-118.0485132,17,"(20,50]",No,10,10.1,10.1.2,Palm Lake,,,,Non Federal,Non-Federal,NLA12NAT,4.230077205,1.70601E+13,,,N,PROB,"(20,50]",,,,NLA12_WA-128,WA_NLA12NEW,0,,0,WA,WA,100,53001,Target_Denied,,WA_NLA12NEW,Target_Presumed,,No,10,10,10a,10a,15.37306086,WA_>4,46.66666667,-1664709.911,1276147.519,WMTNS,TNT changed (NonTarget),Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-129,1,1000113,8/1/2012,WMTNS,WMT,1.588325787,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,186.4166667,SKAMANIA,24245679,24245679,24245679,Lake/Pond: Hydrographic Category = Perennial,Included,1083.13,Region_10,Little Fish Lake,TargetSampleable,121,West,WMTNS,WMT,,,17,17080002,NATURAL,NATURAL,46.15548587,-121.701039,17,"(1,4]",No,6,6.2,6.2.7,,,,,Forest Service,National Forest FS,NLA12NAT,0.468451518,1.708E+13,R,,Y,PROB,"(1,4]",,,,NLA12_WA-129,WA_NLA12NEW,0,,0,WA,WA,100,53059,Target_Sampled,,WA_NLA12NEW,Target,,No,4,4,4c,4c,186.4166667,"WA_(1,4]",186.4166667,-1964900.517,1234655.982,WMTNS,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-130,,,,WMTNS,WMT,1.808851092,,No,NLA12NEW,NLA12_BASE,Exclude,186.4166667,PIERCE,24284254,24284254,24284254,Lake/Pond: Hydrographic Category = Perennial,Included,726.48,Region_10,,Nontarget-NotLake,103,,WMTNS,WMT,,,17,17110015,,,46.75549375,-121.8805687,17,"(1,4]",No,6,6.2,6.2.7,,,,,US NPS,Wilderness NPS,NLA12NAT,0.619484206,1.711E+13,,,N,PROB,"(1,4]",,,,NLA12_WA-130,WA_NLA12NEW,0,,0,WA,WA,100,53053,Not_Lake,,WA_NLA12NEW,NonTarget,,No,4,4,4a,4a,186.4166667,"WA_(1,4]",186.4166667,-1960396.753,1302438.3,WMTNS,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_WA-131,1,1000134,8/8/2012,WMTNS,XER,8.691569116,B:4-10,No,NLA12NEW,NLA12_BASE,Include,39.64053551,OKANOGAN,24392139,24392139,24392139,Lake/Pond: Hydrographic Category = Perennial,Included,714.72,Region_10,Unnamed,TargetSampleable,120,,WMTNS,XER,,,17,17020008,MAN_MADE,MAN_MADE,48.39574918,-120.1848543,17,"(4,10]",No,10,10.1,10.1.2,,,,,Non Federal,Non-Federal,NLA12NAT,1.486556054,1.702E+13,S,,Y,PROB,"(4,10]",,,,NLA12_WA-131,WA_NLA12NEW,0,,0,WA,WA,100,53047,Target_Sampled,,WA_NLA12NEW,Target,,No,10,10,10m,10m,39.64053551,WA_>4,120.3333333,-1789231.965,1443890.424,WMTNS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_WA-132,,,,WMTNS,XER,9.345770374,,No,NLA12NEW,NLA12_BASE,Include,39.64053551,GRANT,24411735,24411735,24411735,Lake/Pond: Hydrographic Category = Perennial,Included,342.49,Region_10,Frenchmen Hills Wasteway,Nontarget-NotLake,120,,WMTNS,XER,,,17,17020015,,,46.97349421,-119.558469,17,"(4,10]",No,10,10.1,10.1.2,,,,,Non Federal,Non-Federal,NLA12ST,1.953289255,1.702E+13,,,N,PROB,"(4,10]",,,,NLA12_WA-132,WA_NLA12NEW,0,,0,WA,WA,100,53025,Not_Lake,,WA_NLA12NEW,NonTarget,,No,10,10,10e,10e,39.64053551,WA_>4,120.3333333,-1782382.914,1280033.5,WMTNS,Ephemeral backwater area,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
